Country,impVal,hs_code,hs2_code,hs_code_2024,naics_2024,naics_2022_mapped,mapping_source
Denmark,12905.0,3920511000,39,3920511000,326113,326113,direct_2022
Austria,536.0,3920515050,39,3920515050,326113,326113,direct_2022
Austria,636502.0,3920515090,39,3920515090,326113,326113,direct_2022
Belgium,878.0,3920515090,39,3920515090,326113,326113,direct_2022
Bulgaria,12911.0,3920515090,39,3920515090,326113,326113,direct_2022
Czech Republic,1058.0,3920515090,39,3920515090,326113,326113,direct_2022
Denmark,250819.0,3920515090,39,3920515090,326113,326113,direct_2022
Austria,13623.0,3920591000,39,3920591000,326113,326113,direct_2022
Belgium,45922.0,3920591000,39,3920591000,326113,326113,direct_2022
Austria,117459.0,3920598000,39,3920598000,326113,326113,direct_2022
Denmark,4387.0,3920598000,39,3920598000,326113,326113,direct_2022
Austria,9674.0,3920610000,39,3920610000,326113,326113,direct_2022
Belgium,1256042.0,3920610000,39,3920610000,326113,326113,direct_2022
Bulgaria,199551.0,3920610000,39,3920610000,326113,326113,direct_2022
Czech Republic,270137.0,3920610000,39,3920610000,326113,326113,direct_2022
Denmark,4659.0,3920610000,39,3920610000,326113,326113,direct_2022
Estonia,2903.0,3920610000,39,3920610000,326113,326113,direct_2022
Denmark,27681.0,3920620020,39,3920620020,326113,326113,direct_2022
Austria,1120625.0,3920620050,39,3920620050,326113,326113,direct_2022
Belgium,1098722.0,3920620050,39,3920620050,326113,326113,direct_2022
Bulgaria,830.0,3920620050,39,3920620050,326113,326113,direct_2022
Czech Republic,455559.0,3920620050,39,3920620050,326113,326113,direct_2022
Denmark,6777.0,3920620050,39,3920620050,326113,326113,direct_2022
Estonia,5353.0,3920620050,39,3920620050,326113,326113,direct_2022
Austria,4836541.0,3920620090,39,3920620090,326113,326113,direct_2022
Belgium,1662902.0,3920620090,39,3920620090,326113,326113,direct_2022
Bulgaria,830.0,3920620090,39,3920620090,326113,326113,direct_2022
Czech Republic,1135688.0,3920620090,39,3920620090,326113,326113,direct_2022
Denmark,13985.0,3920620090,39,3920620090,326113,326113,direct_2022
Austria,1992.0,3920631000,39,3920631000,326113,326113,direct_2022
Austria,35448.0,3920632000,39,3920632000,326113,326113,direct_2022
Austria,121681.0,3920690000,39,3920690000,326113,326113,direct_2022
Belgium,6057609.0,3920690000,39,3920690000,326113,326113,direct_2022
Czech Republic,853.0,3920690000,39,3920690000,326113,326113,direct_2022
Denmark,350528.0,3920690000,39,3920690000,326113,326113,direct_2022
Belgium,2269302.0,3920790500,39,3920790500,326113,326113,direct_2022
Austria,119864.0,3920791000,39,3920791000,326113,326113,direct_2022
Austria,16106673.0,3920795000,39,3920795000,326113,326113,direct_2022
Belgium,41272639.0,3920910000,39,3920910000,326113,326113,direct_2022
Czech Republic,1266659.0,3920910000,39,3920910000,326113,326113,direct_2022
Austria,2245727.0,3920920000,39,3920920000,326113,326113,direct_2022
Belgium,505957.0,3920920000,39,3920920000,326113,326113,direct_2022
Bosnia and Herzegovina,533.0,3920920000,39,3920920000,326113,326113,direct_2022
Czech Republic,126611.0,3920920000,39,3920920000,326113,326113,direct_2022
Austria,3299143.0,3920991000,39,3920991000,326113,326113,direct_2022
Belgium,164298.0,3920991000,39,3920991000,326113,326113,direct_2022
Czech Republic,83042.0,3920991000,39,3920991000,326113,326113,direct_2022
Denmark,4551.0,3920991000,39,3920991000,326113,326113,direct_2022
Austria,2063118.0,3920992000,39,3920992000,326113,326113,direct_2022
Belgium,998147.0,3920992000,39,3920992000,326113,326113,direct_2022
Bulgaria,448424.0,3920992000,39,3920992000,326113,326113,direct_2022
Czech Republic,164534.0,3920992000,39,3920992000,326113,326113,direct_2022
Denmark,34921.0,3920992000,39,3920992000,326113,326113,direct_2022
Estonia,1996.0,3920992000,39,3920992000,326113,326113,direct_2022
Austria,2660305.0,3920995000,39,3920995000,326113,326113,direct_2022
Belgium,419827.0,3920995000,39,3920995000,326113,326113,direct_2022
Bulgaria,8368.0,3920995000,39,3920995000,326113,326113,direct_2022
Croatia,680.0,3920995000,39,3920995000,326113,326113,direct_2022
Czech Republic,22794.0,3920995000,39,3920995000,326113,326113,direct_2022
Denmark,207683.0,3920995000,39,3920995000,326113,326113,direct_2022
Estonia,3498.0,3920995000,39,3920995000,326113,326113,direct_2022
Austria,105801.0,3921110000,39,3921110000,326140,326113,direct_2022
Belgium,1151809.0,3921110000,39,3921110000,326140,326113,direct_2022
Czech Republic,3089.0,3921110000,39,3921110000,326140,326113,direct_2022
Denmark,51509.0,3921110000,39,3921110000,326140,326113,direct_2022
Estonia,4603.0,3921110000,39,3921110000,326140,326113,direct_2022
Czech Republic,333648.0,3921121100,39,3921121100,326113,326113,direct_2022
Denmark,824.0,3921121100,39,3921121100,326113,326113,direct_2022
Austria,10374.0,3921121500,39,3921121500,326113,326113,direct_2022
Denmark,7596.0,3921121910,39,3921121910,326113,326113,direct_2022
Austria,5741.0,3921121950,39,3921121950,326113,326113,direct_2022
Austria,47382.0,3921125000,39,3921125000,326113,326113,direct_2022
Belarus,2790.0,3921125000,39,3921125000,326113,326113,direct_2022
Belgium,7255.0,3921125000,39,3921125000,326113,326113,direct_2022
Croatia,150599.0,3921125000,39,3921125000,326113,326113,direct_2022
Czech Republic,104601.0,3921125000,39,3921125000,326113,326113,direct_2022
Denmark,1760.0,3921125000,39,3921125000,326113,326113,direct_2022
Austria,664.0,3921131100,39,3921131100,326150,326113,direct_2022
Belgium,10960.0,3921131100,39,3921131100,326150,326113,direct_2022
Czech Republic,36264.0,3921131100,39,3921131100,326150,326113,direct_2022
Denmark,430302.0,3921131100,39,3921131100,326150,326113,direct_2022
Austria,16825.0,3921131500,39,3921131500,326150,326113,direct_2022
Belgium,2107.0,3921131500,39,3921131500,326150,326113,direct_2022
Denmark,1386.0,3921131910,39,3921131910,326150,326113,direct_2022
Austria,19874.0,3921131950,39,3921131950,326150,326113,direct_2022
Belgium,37476.0,3921131950,39,3921131950,326150,326113,direct_2022
Czech Republic,1126.0,3921131950,39,3921131950,326150,326113,direct_2022
Denmark,144383.0,3921131950,39,3921131950,326150,326113,direct_2022
Austria,6720498.0,3921135000,39,3921135000,326150,326113,direct_2022
Belgium,2065959.0,3921135000,39,3921135000,326150,326113,direct_2022
Bulgaria,7177.0,3921135000,39,3921135000,326150,326113,direct_2022
Croatia,32106.0,3921135000,39,3921135000,326150,326113,direct_2022
Czech Republic,437857.0,3921135000,39,3921135000,326150,326113,direct_2022
Denmark,8211925.0,3921135000,39,3921135000,326150,326113,direct_2022
Estonia,72646.0,3921135000,39,3921135000,326150,326113,direct_2022
Austria,687339.0,3921190000,39,3921190000,326113,326113,direct_2022
Belgium,735411.0,3921190000,39,3921190000,326113,326113,direct_2022
Bulgaria,11451.0,3921190000,39,3921190000,326113,326113,direct_2022
Croatia,15573.0,3921190000,39,3921190000,326113,326113,direct_2022
Czech Republic,285687.0,3921190000,39,3921190000,326113,326113,direct_2022
Denmark,135050.0,3921190000,39,3921190000,326113,326113,direct_2022
Austria,675584.0,3921901100,39,3921901100,326113,326113,direct_2022
Belgium,1859055.0,3921901100,39,3921901100,326113,326113,direct_2022
Czech Republic,53517.0,3921901100,39,3921901100,326113,326113,direct_2022
Denmark,31973.0,3921901100,39,3921901100,326113,326113,direct_2022
Austria,4237.0,3921901500,39,3921901500,326113,326113,direct_2022
Belgium,20853.0,3921901500,39,3921901500,326113,326113,direct_2022
Czech Republic,3847.0,3921901500,39,3921901500,326113,326113,direct_2022
Austria,1118317.0,3921901950,39,3921901950,326113,326113,direct_2022
Czech Republic,94957.0,3921901950,39,3921901950,326113,326113,direct_2022
Denmark,163421.0,3921901950,39,3921901950,326113,326113,direct_2022
Austria,145112.0,3921902510,39,3921902510,326113,326113,direct_2022
Czech Republic,24736.0,3921902510,39,3921902510,326113,326113,direct_2022
Belgium,7956.0,3921902550,39,3921902550,326113,326113,direct_2022
Austria,131046.0,3921902900,39,3921902900,326113,326113,direct_2022
Denmark,111902.0,3921902900,39,3921902900,326113,326113,direct_2022
Austria,126747.0,3921904010,39,3921904010,326113,326113,direct_2022
Belgium,906678.0,3921904010,39,3921904010,326113,326113,direct_2022
Denmark,201465.0,3921904010,39,3921904010,326113,326113,direct_2022
Austria,3779938.0,3921904090,39,3921904090,326113,326113,direct_2022
Belgium,4579759.0,3921904090,39,3921904090,326113,326113,direct_2022
Bulgaria,18536.0,3921904090,39,3921904090,326113,326113,direct_2022
Czech Republic,632397.0,3921904090,39,3921904090,326113,326113,direct_2022
Denmark,918124.0,3921904090,39,3921904090,326113,326113,direct_2022
Austria,20790.0,3921905010,39,3921905010,326113,326113,direct_2022
Belgium,117957.0,3921905010,39,3921905010,326113,326113,direct_2022
Czech Republic,28041.0,3921905010,39,3921905010,326113,326113,direct_2022
Austria,1693996.0,3921905050,39,3921905050,326113,326113,direct_2022
Belgium,3222615.0,3921905050,39,3921905050,326113,326113,direct_2022
Czech Republic,570862.0,3921905050,39,3921905050,326113,326113,direct_2022
Denmark,17370068.0,3921905050,39,3921905050,326113,326113,direct_2022
Austria,15509.0,3922100000,39,3922100000,326191,326191,direct_2022
Bosnia and Herzegovina,568.0,3922100000,39,3922100000,326191,326191,direct_2022
Croatia,242235.0,3922100000,39,3922100000,326191,326191,direct_2022
Cyprus,4950.0,3922100000,39,3922100000,326191,326191,direct_2022
Czech Republic,115800.0,3922100000,39,3922100000,326191,326191,direct_2022
Denmark,72763.0,3922100000,39,3922100000,326191,326191,direct_2022
Estonia,37837.0,3922100000,39,3922100000,326191,326191,direct_2022
Austria,590811.0,3922200000,39,3922200000,326191,326199,direct_2022
Bulgaria,1201052.0,3922200000,39,3922200000,326191,326199,direct_2022
Croatia,13895.0,3922200000,39,3922200000,326191,326199,direct_2022
Czech Republic,67620.0,3922200000,39,3922200000,326191,326199,direct_2022
Denmark,70234.0,3922200000,39,3922200000,326191,326199,direct_2022
Estonia,22827.0,3922200000,39,3922200000,326191,326199,direct_2022
Austria,121160.0,3922900000,39,3922900000,326191,326191,direct_2022
Belgium,119141.0,3922900000,39,3922900000,326191,326191,direct_2022
Croatia,28636.0,3922900000,39,3922900000,326191,326191,direct_2022
Czech Republic,4485.0,3922900000,39,3922900000,326191,326191,direct_2022
Denmark,14063.0,3922900000,39,3922900000,326191,326191,direct_2022
Estonia,64138.0,3922900000,39,3922900000,326191,326191,direct_2022
Armenia,9600.0,3923102000,39,3923102000,326199,326199,direct_2022
Austria,1994.0,3923102000,39,3923102000,326199,326199,direct_2022
Belgium,18643.0,3923102000,39,3923102000,326199,326199,direct_2022
Czech Republic,4213.0,3923102000,39,3923102000,326199,326199,direct_2022
Denmark,214866.0,3923102000,39,3923102000,326199,326199,direct_2022
Armenia,128012.0,3923109000,39,3923109000,326199,326199,direct_2022
Austria,2745537.0,3923109000,39,3923109000,326199,326199,direct_2022
Belgium,1838615.0,3923109000,39,3923109000,326199,326199,direct_2022
Bosnia and Herzegovina,38107.0,3923109000,39,3923109000,326199,326199,direct_2022
Bulgaria,4302.0,3923109000,39,3923109000,326199,326199,direct_2022
Croatia,425.0,3923109000,39,3923109000,326199,326199,direct_2022
Czech Republic,1229466.0,3923109000,39,3923109000,326199,326199,direct_2022
Denmark,12352866.0,3923109000,39,3923109000,326199,326199,direct_2022
Estonia,4275.0,3923109000,39,3923109000,326199,326199,direct_2022
Belgium,176001.0,3923210011,39,3923210011,326111,326111,direct_2022
Denmark,15632.0,3923210011,39,3923210011,326111,326111,direct_2022
Belgium,2242.0,3923210020,39,3923210020,326111,326111,direct_2022
Denmark,3901.0,3923210020,39,3923210020,326111,326111,direct_2022
Belgium,12007.0,3923210030,39,3923210030,326111,326111,direct_2022
Croatia,2798543.0,3923210030,39,3923210030,326111,326111,direct_2022
Czech Republic,18732.0,3923210030,39,3923210030,326111,326111,direct_2022
Denmark,79064.0,3923210030,39,3923210030,326111,326111,direct_2022
Estonia,897.0,3923210030,39,3923210030,326111,326111,direct_2022
Belgium,12358.0,3923210080,39,3923210080,326111,326111,direct_2022
Austria,861.0,3923210085,39,3923210085,326111,326111,direct_2022
Belgium,42986.0,3923210085,39,3923210085,326111,326111,direct_2022
Croatia,3249.0,3923210085,39,3923210085,326111,326111,direct_2022
Austria,987305.0,3923210095,39,3923210095,326111,326111,direct_2022
Belgium,1489282.0,3923210095,39,3923210095,326111,326111,direct_2022
Bosnia and Herzegovina,441.0,3923210095,39,3923210095,326111,326111,direct_2022
Bulgaria,26720.0,3923210095,39,3923210095,326111,326111,direct_2022
Czech Republic,781210.0,3923210095,39,3923210095,326111,326111,direct_2022
Denmark,408431.0,3923210095,39,3923210095,326111,326111,direct_2022
Estonia,689.0,3923210095,39,3923210095,326111,326111,direct_2022
Albania,8893.0,3923290000,39,3923290000,326111,326111,direct_2022
Armenia,74942.0,3923290000,39,3923290000,326111,326111,direct_2022
Austria,203696.0,3923290000,39,3923290000,326111,326111,direct_2022
Belgium,2083134.0,3923290000,39,3923290000,326111,326111,direct_2022
Bosnia and Herzegovina,44163.0,3923290000,39,3923290000,326111,326111,direct_2022
Bulgaria,26843.0,3923290000,39,3923290000,326111,326111,direct_2022
Croatia,3517.0,3923290000,39,3923290000,326111,326111,direct_2022
Czech Republic,79736.0,3923290000,39,3923290000,326111,326111,direct_2022
Denmark,261940.0,3923290000,39,3923290000,326111,326111,direct_2022
Estonia,220006.0,3923290000,39,3923290000,326111,326111,direct_2022
Austria,5255897.0,3923300010,39,3923300010,326160,326160,direct_2022
Belgium,4547262.0,3923300010,39,3923300010,326160,326160,direct_2022
Bulgaria,56062.0,3923300010,39,3923300010,326160,326160,direct_2022
Croatia,870.0,3923300010,39,3923300010,326160,326160,direct_2022
Czech Republic,72077.0,3923300010,39,3923300010,326160,326160,direct_2022
Denmark,1162989.0,3923300010,39,3923300010,326160,326160,direct_2022
Estonia,1425.0,3923300010,39,3923300010,326160,326160,direct_2022
Austria,11931962.0,3923300090,39,3923300090,326160,326160,direct_2022
Belgium,1801326.0,3923300090,39,3923300090,326160,326160,direct_2022
Bosnia and Herzegovina,4140.0,3923300090,39,3923300090,326160,326160,direct_2022
Bulgaria,136103.0,3923300090,39,3923300090,326160,326160,direct_2022
Croatia,790488.0,3923300090,39,3923300090,326160,326160,direct_2022
Czech Republic,268609.0,3923300090,39,3923300090,326160,326160,direct_2022
Denmark,738103.0,3923300090,39,3923300090,326160,326160,direct_2022
Estonia,109992.0,3923300090,39,3923300090,326160,326160,direct_2022
Austria,11224.0,3923400050,39,3923400050,326199,326199,direct_2022
Belgium,462064.0,3923400050,39,3923400050,326199,326199,direct_2022
Czech Republic,20708.0,3923400050,39,3923400050,326199,326199,direct_2022
Andorra,10270.0,3923500000,39,3923500000,326199,326199,direct_2022
Armenia,29666.0,3923500000,39,3923500000,326199,326199,direct_2022
Austria,4930561.0,3923500000,39,3923500000,326199,326199,direct_2022
Belgium,5934599.0,3923500000,39,3923500000,326199,326199,direct_2022
Bosnia and Herzegovina,2403.0,3923500000,39,3923500000,326199,326199,direct_2022
Bulgaria,480404.0,3923500000,39,3923500000,326199,326199,direct_2022
Croatia,9918.0,3923500000,39,3923500000,326199,326199,direct_2022
Czech Republic,2124676.0,3923500000,39,3923500000,326199,326199,direct_2022
Denmark,4074799.0,3923500000,39,3923500000,326199,326199,direct_2022
Estonia,55118.0,3923500000,39,3923500000,326199,326199,direct_2022
Austria,95897.0,3923900012,39,3923900012,326199,326199,direct_2022
Belgium,1859.0,3923900012,39,3923900012,326199,326199,direct_2022
Czech Republic,20822.0,3923900012,39,3923900012,326199,326199,direct_2022
Denmark,48044.0,3923900012,39,3923900012,326199,326199,direct_2022
Belgium,6507.0,3923900014,39,3923900014,326199,326199,direct_2022
Denmark,5151.0,3923900014,39,3923900014,326199,326199,direct_2022
Czech Republic,1377367.0,3923900016,39,3923900016,326199,326199,direct_2022
Austria,26758534.0,3923900080,39,3923900080,326199,326199,direct_2022
Belgium,2540236.0,3923900080,39,3923900080,326199,326199,direct_2022
Bosnia and Herzegovina,85128.0,3923900080,39,3923900080,326199,326199,direct_2022
Bulgaria,33941.0,3923900080,39,3923900080,326199,326199,direct_2022
Czech Republic,1441539.0,3923900080,39,3923900080,326199,326199,direct_2022
Denmark,820221.0,3923900080,39,3923900080,326199,326199,direct_2022
Estonia,6076.0,3923900080,39,3923900080,326199,326199,direct_2022
Belgium,707.0,3924101000,39,3924101000,326199,326199,direct_2022
Czech Republic,101761.0,3924101000,39,3924101000,326199,326199,direct_2022
Armenia,720.0,3924102000,39,3924102000,326199,326199,direct_2022
Austria,2383.0,3924102000,39,3924102000,326199,326199,direct_2022
Belgium,846392.0,3924102000,39,3924102000,326199,326199,direct_2022
Bulgaria,440553.0,3924102000,39,3924102000,326199,326199,direct_2022
Croatia,5603.0,3924102000,39,3924102000,326199,326199,direct_2022
Czech Republic,20763.0,3924102000,39,3924102000,326199,326199,direct_2022
Denmark,233596.0,3924102000,39,3924102000,326199,326199,direct_2022
Austria,86615.0,3924103000,39,3924103000,326199,326199,direct_2022
Belgium,184747.0,3924103000,39,3924103000,326199,326199,direct_2022
Bulgaria,156149.0,3924103000,39,3924103000,326199,326199,direct_2022
Croatia,727.0,3924103000,39,3924103000,326199,326199,direct_2022
Cyprus,10411.0,3924103000,39,3924103000,326199,326199,direct_2022
