hs_commodity,hs_description,naics_2023,naics_2022,overlap_type
9031904500,Bases & Frames For Coord-measurg Mach Of 9031.4040 (kg),333310.0,333314.0,both_years
8524919000,"Liquid Crystal Flat Panel Display Modules, Nesoi (no)",333310.0,333314.0,both_years
9031905900,"Parts,oth Optical Inst&appln, Exc Test Benches,nes (kg)",333310.0,333314.0,both_years
9001908000,Halftone Screen For Engraving/photographic Process (no),333310.0,333316.0,both_years
9006910001,Parts And Accessories For Photographic Cameras (no),333310.0,333316.0,both_years
9027501000,Exposure Meters (no),333310.0,333316.0,both_years
9006530205,"Cameras,thru-lens Viewfinder(slr), Film Width 35mm (no)",333310.0,333316.0,both_years
9006530210,"One Time Use Camera, 35mm Film With Built-in Flash (no)",333310.0,333316.0,both_years
9006530220,"One Time Use Cameras, 35mm Film, No Flash, Nesoi (no)",333310.0,333316.0,both_years
9006530250,"Other Cameras, 35mm Film,with Built-in Elect Flash (no)",333310.0,333316.0,both_years
9006530270,"Other Cameras, Roll Film 35mm, No Flash, Nesoi (no)",333310.0,333316.0,both_years
9008501000,Slide Projectors (no),333310.0,333316.0,both_years
9006404000,Instant Print Cameras Fixed Focus (no),333310.0,333316.0,both_years
9008502000,Microfilm/oth Readers Capable Of Producing Copies (no),333310.0,333316.0,both_years
9010600000,Projection Screens (no),333310.0,333316.0,both_years
9008503000,Microfilm Readers Not Capable Of Producing Copies (no),333310.0,333316.0,both_years
9006406000,Instant Print Cameras Exc Fixed Focus Nt Over $10 (no),333310.0,333316.0,both_years
9008504000,"Image Projectors, Other Than Cinematographic (no)",333310.0,333316.0,both_years
9008505000,Photographic Exc Cinematographic Enlargers&reducer (no),333310.0,333316.0,both_years
9006409000,Instant Print Cameras Exc Fixed Focus Over $10 (no),333310.0,333316.0,both_years
9027905640,Parts And Accessor Of Articles Of 9027.50.10 Nesoi (kg),333310.0,333316.0,both_years
9008904000,"Parts And Accessories Of Image Projectors, Other T (kg)",333310.0,333316.0,both_years
9007202000,Projectors For Film With Sound Recording Lt 16 mm (no),333310.0,333316.0,both_years
9007204000,"Projectors For Film Of Less Than 16 mm, Nesoi (no)",333310.0,333316.0,both_years
9008908000,"Parts And Accessories Of Image Projector, Nesoi (kg)",333310.0,333316.0,both_years
9007206040,Projectors For Film Of 16mm With Sound (no),333310.0,333316.0,both_years
9007206080,Projectors For Film Over 16mm With Sound (no),333310.0,333316.0,both_years
8443991000,Accesory Mach For Attchmnt To Electstc Photocopier (no),333310.0,333316.0,both_years
9007208000,"Projectors, Nesoi (no)",333310.0,333316.0,both_years
8443994000,Part Excl. Photoreceptors Of Electrostat Copy Mach (no),333310.0,333316.0,both_years
8443994500,"Parts Of Copying Machines, Nesoi (no)",333310.0,333316.0,both_years
9006690150,Photographic Flashlight Apparatus& Flashbulb Nesoi (no),333310.0,333316.0,both_years
9010100000,"Apparatus & Equip, Automatic Developing Photo Film (kg)",333310.0,333316.0,both_years
9006300000,"Cameras For Underwater, Aerial Survey, Medical Etc (no)",333310.0,333316.0,both_years
9010501000,Contact Printers For Photographic Laboratories (no),333310.0,333316.0,both_years
9010502000,Developing Tanks For Photographic Laboratories (no),333310.0,333316.0,both_years
9010503000,Editors&combination Editor-splicer For Cinema Film (no),333310.0,333316.0,both_years
9010504000,Film Viewers And Titlers W/optical Lens Nesoi (kg),333310.0,333316.0,both_years
9010505000,"Photo Film Viewers, Titlers, Splicers&editors Nes (kg)",333310.0,333316.0,both_years
9010506000,Apparatus And Equipment For Photographic Labs Nes (kg),333310.0,333316.0,both_years
9007100000,Cinematographic Cameras (no),333310.0,333316.0,both_years
9002907000,Halfton Screen For Engraving/photographic Process (no),333310.0,333316.0,both_years
9010908500,Parts And Access Of Artcles Of 9010.50 And 9010.60 (kg),333310.0,333316.0,both_years
9010909500,"Pts & Accessories Of Photo Apparatus & Equip,nesoi (kg)",333310.0,333316.0,both_years
9620002000,Mono- Bi- Tripods Etc As Accessories For Head 9006 (no),333310.0,333316.0,both_years
9620002500,Mono- Bi- Tripods Etc As Accessories For Head 9007 (no),333310.0,333316.0,both_years
9031491000,Profile Projectors (no),333310.0,333316.0,both_years
9006590160,No description available,333310.0,333316.0,both_years
9006590190,"Other Cameras,not Magnetically Coated,exc 35mmfilm (no)",333310.0,333316.0,both_years
9006590520,No description available,333310.0,333316.0,both_years
9006590540,"Camer Lt 35mm Fixed Focus Hand-held 110, Nesoi (no)",333310.0,333316.0,both_years
9006590800,Cameras For Film Lt 35mm Fixed Focus Hand-held (no),333310.0,333316.0,both_years
9006591000,"Cameras For Film Lt 35mm, Fixed Focus, Nesoi (no)",333310.0,333316.0,both_years
9006591200,No description available,333310.0,333316.0,both_years
9006591520,No description available,333310.0,333316.0,both_years
9006591540,"Cameras Lt 35mm Exc Fixed Focus Gt $10, 110, Nesoi (no)",333310.0,333316.0,both_years
9006591560,"Camer Lt 35mm Exc Fix Focus Gt $10, Hand-held, Nes (no)",333310.0,333316.0,both_years
9006591580,"Cameras Lt 35mm Exc Fixed Focus Gt $10, Nesoi (no)",333310.0,333316.0,both_years
9006592000,Cameras Use In Preparing Printing Plates/cylinders (no),333310.0,333316.0,both_years
9006594040,"Disc Cameras, Fixed Focus (no)",333310.0,333316.0,both_years
9006594060,Cameras Fixed Focus Exc Roll Film Exc Disc Cameras (no),333310.0,333316.0,both_years
9031499000,"Other Optical Instruments And Appliances,nesoi (no)",333310.0,333316.0,both_years
9006596000,Cameras Fixed Focus Exc Roll Film Not Over $10 Ea (no),333310.0,333316.0,both_years
9006990000,"Pts, Photographic Flashlight Exc Of Heading 8539, (no)",333310.0,333316.0,both_years
9006599100,Cameras Other Than Fixed Focus Valued Over $10 Ea. (no),333310.0,333316.0,both_years
9007914000,Parts For Cameras (kg),333310.0,333316.0,both_years
9031902100,Parts And Accessories Of Profile Projectors (kg),333310.0,333316.0,both_years
9007918001,Accessories For Cameras (kg),333310.0,333316.0,both_years
8443391000,Electrostatic Photocopying Image Directly On Copy (no),333310.0,333316.0,both_years
8443392000,"Electrostatic Photocopying Image, Indirect Process (no)",333310.0,333316.0,both_years
9007920000,Parts And Accessories For Projectors (kg),333310.0,333316.0,both_years
8443393000,Photocopying Apparatus Having An Optical System (no),333310.0,333316.0,both_years
9006610020,"Dischrge Lamp & Flashlght, Camera Mount, Auto Flsh (no)",333310.0,333316.0,both_years
9006610040,"Dischrge Lamp & Flashlight, Camera Mount, Nesoi (no)",333310.0,333316.0,both_years
9006610060,"Discharge Lamp (electronic) Flashlight, Nesoi (no)",333310.0,333316.0,both_years
8443394000,Other Photocopying Apparatus Of The Contact Type (no),333310.0,333316.0,both_years
8443395000,Thermocopying Apparatus (no),333310.0,333316.0,both_years
8443396000,"Copying Machines, Nesoi (no)",333310.0,333316.0,both_years
8805290000,"Ground Flying Trainers And Parts Thereof, Nesoi (kg)",333310.0,333318.0,both_years
9508230000,Bumper (dodge'em) Cars (no),333310.0,333318.0,both_years
9508100000,Traveling Circuses And Traveling Manageries (no),333310.0,333318.0,both_years
8473290000,"Parts For Mach,nesoi, Incorp Calculating Device (kg)",333310.0,333318.0,both_years
8472900500,Addressing Mach & Address Plate Embossing Mach (no),333310.0,333318.0,both_years
9508240000,Motion Simulators And Moving Theaters (no),333310.0,333318.0,both_years
8451800000,"Machinery Of Heading 8451, Nesoi (no)",333310.0,333318.0,both_years
8419819040,"Ind Mac,equi,rest Or Hotel Use,for Hot Drink, Food (no)",333310.0,333318.0,both_years
8419819080,"Ind Mac Or Equip For Make Hot Drink,cook,heat Food (no)",333310.0,333318.0,both_years
8472905000,Typewriters; Word Processing Machines (no),333310.0,333318.0,both_years
8472906000,"Numbering, Dating And Check-writing Machines (no)",333310.0,333318.0,both_years
8472909040,Desktop Note Counters And Note Scanners (no),333310.0,333318.0,both_years
8472909060,Other Currency And Coin Handling Machines (no),333310.0,333318.0,both_years
8472909080,"Office Machines, Nesoi (no)",333310.0,333318.0,both_years
8470290000,"Electronic Calculating Machines, Nesoi (no)",333310.0,333318.0,both_years
9508250000,Water Rides (no),333310.0,333318.0,both_years
8422190000,"Dishwashing Machines, Except Household Type (no)",333310.0,333318.0,both_years
8514204000,"Micrwv Ovens, Indus/lab For Hot Drinks/ Cook Food (no)",333310.0,333318.0,both_years
8470300000,Calculating Machines Except Electronic (no),333310.0,333318.0,both_years
9508260000,Water Park Amusements (no),333310.0,333318.0,both_years
8451300000,Ironing Mach And Presses (includ Fusing Presses) (no),333310.0,333318.0,both_years
9508400000,Traveling Theaters (no),333310.0,333318.0,both_years
8476210000,Auto Beverage Vending Mach Inc Heat Or Refrig Dev (no),333310.0,333318.0,both_years
8424309000,"Steam And Similar Jet Projecting Machines, Nesoi (kg)",333310.0,333318.0,both_years
8805210000,Air Combat Simulators  And Parts Thereof (kg),333310.0,333318.0,both_years
8516330000,Electric Hand-drying Apparatus (no),333310.0,333318.0,both_years
8473210000,Parts Of Electronic Calculating Machines (kg),333310.0,333318.0,both_years
9508290000,"Amusement Park Rides, Nesoi (no)",333310.0,333318.0,both_years
8479899560,"Automotive Maintenance Machines, Nesoi (no)",333310.0,333318.0,both_years
8472300000,"Mail Sorting, Opening, Postage Affixing,etc, Mach (no)",333310.0,333318.0,both_years
8476890000,"Oth Vending Mach Without Heatg Or Refrig Unt,nesoi (no)",333310.0,333318.0,both_years
8514904000,Microwave Oven Parts (kg),333310.0,333318.0,both_years
9508300000,Fairground Amusements (no),333310.0,333318.0,both_years
8470210000,"Elec Calculating Mch,nesoi, With Printing Device (no)",333310.0,333318.0,both_years
8476900000,Parts Of Automatic Vending Machines (no),333310.0,333318.0,both_years
8422900680,"Parts Of Dishwashing Machines, Nesoi (kg)",333310.0,333318.0,both_years
8470100040,"Elec Calculators W/o External Power, Display Only (no)",333310.0,333318.0,both_years
8470100060,"Elec Calculators W/o External Pwr,exc Display Only (no)",333310.0,333318.0,both_years
8419899560,"Ind Mac,plant,equip,treat Food,bev,temp Chg,nesoi (no)",333310.0,333318.0,both_years
8451100000,Dry-cleaning Machines (no),333310.0,333318.0,both_years
8470500060,"Cash Registers,except Point-of-sale Terminals (no)",333310.0,333318.0,both_years
8516901500,Housings For The Hand-drying Apparatus Of 8516.33 (no),333310.0,333318.0,both_years
8419909520,"Parts Of Equip For Restaurants,etc, Temp Change (kg)",333310.0,333318.0,both_years
8470900110,Postage-franking Machines Incorp Calculate  Device (no),333310.0,333318.0,both_years
8470900190,"Ticket-issuing & Similar Mch,nesoi,w Calculate Dev (no)",333310.0,333318.0,both_years
9508210000,Roller Coasters (no),333310.0,333318.0,both_years
8424902000,Parts Of Sand Blasting Machines (kg),333310.0,333318.0,both_years
8476810000,Auto Goods-vending Mach With Heat Or Refrig Device (no),333310.0,333318.0,both_years
8473404100,Other Prts/accrs Of Machines Of 8472.90.50 (kg),333310.0,333318.0,both_years
8424909040,Parts Of Steam And Similar Jet Projecting Machines (kg),333310.0,333318.0,both_years
8476290000,Auto Beverage Vending Mach Without Heat Or Refrig (no),333310.0,333318.0,both_years
9508220000,"Carousels, Swings And Roundabouts (no)",333310.0,333318.0,both_years
8473408600,"Parts And Accsories Of Mchines Of 8472, Nesoi (kg)",333310.0,333318.0,both_years
8472100000,Duplicating Machines (no),333310.0,333318.0,both_years
8519811000,Transcribing Machines (no),333310.0,333318.0,both_years
8423100010,Digital Electronic Type Personal Weighing Machines (no),333998.0,333997.0,both_years
8423100030,"Weighing Machines, Suitable For Carrying (no)",333998.0,333997.0,both_years
8423100060,"Personal Weighing Machines, Inc Baby & hhold Nesoi (no)",333998.0,333997.0,both_years
8423891000,Weighing Mach. Using Electronic Means For Gauging (no),333998.0,333997.0,both_years
8423899000,"Weighing Machines, Nesoi (no)",333998.0,333997.0,both_years
8423901000,Prts Of Weigh Mach Elect Gaug Weigh Nt For Mot Veh (kg),333998.0,333997.0,both_years
8423909000,"Weights, Parts Of Weighing Machinery, Nesoi (kg)",333998.0,333997.0,both_years
8423810010,Digital Elec Count Scales Weight Cap Not Exc 30 Kg (no),333998.0,333997.0,both_years
8423810020,"Digital Elec Retail Scales Non-comp, Wght N/ex30kg (no)",333998.0,333997.0,both_years
8423810030,"Digital Elec Retail Scales Computing,wght N/ex30kg (no)",333998.0,333997.0,both_years
8423810040,"Digital Elec Scales, Wght Cap Not Exc 30 Kg, Nesoi (no)",333998.0,333997.0,both_years
8423810050,"Weighing Mach,max Weight Not Exceed 30 Kg, Nesoi (no)",333998.0,333997.0,both_years
9016002000,Elec Balances Of A Sensitivity Of A 5 Cg Or Better (kg),333998.0,333997.0,both_years
8423820010,"Digital Elec Type Weighing Mach,wght N/exc 5,000kg (no)",333998.0,333997.0,both_years
8423820050,"Weighing Mach Wght Cap Exc 30 Not Exc 5000kg,nesoi (no)",333998.0,333997.0,both_years
9016004000,Jwlrs' Balances Of Sensitivity Of A 5 Cg Or Better (kg),333998.0,333997.0,both_years
9016006000,"Balances Of A Sensitivity Of A 5cg Or Better,nesoi (kg)",333998.0,333997.0,both_years
8423300000,Const-wght Scales & Dischrging Predet Wghts In Bag (no),333998.0,333997.0,both_years
8423201000,Scles Fr Cntinus Weghg Goods On Conveyor Elec Mean (no),333998.0,333997.0,both_years
8423209000,Scles Fr Continus Weighing Goods On Conveyor Nesoi (no),333998.0,333997.0,both_years
9031909130,"Pts Of Machines For Balancing Mechnical Pts,nesoi (kg)",333998.0,333997.0,both_years
8453100000,"Mach For Prepar,tan Or Work Hides,skins Or Leathr (no)",333998.0,333999.0,both_years
8401200000,"Isotopic Separation Machinery, Apparatus And Parts (t)",333998.0,333999.0,both_years
8421390140,Gas Separation Equipment (no),333998.0,333999.0,both_years
8421390160,Pneumatic Fluid Power Filters Rated Gt/= 550 Kpa (no),333998.0,333999.0,both_years
8421390190,"Filtering Or Purifying Mach & Apparatus,gas, Nesoi (kg)",333998.0,333999.0,both_years
8421916000,"Parts Of Centrifuges,incl Centrifgal Dryers, Nesoi (kg)",333998.0,333999.0,both_years
8485100100,Machines For Additive Manufactur By Metal Deposit (no),333998.0,333999.0,both_years
8453905000,"Parts Of Machnry Fr Makng Or Repair. Artcls, Nesoi (no)",333998.0,333999.0,both_years
8543702000,"Physical Vapor Deposition (pvd)  Apparatus, Nesoi (no)",333998.0,333999.0,both_years
8420109080,"Calendering Or Other Rolling Machines,exc Mtls,gls (no)",333998.0,333999.0,both_years
8421290015,Oil-separation Equip Fr Filtering/purifying Liquid (no),333998.0,333999.0,both_years
8421290040,"Hydraulic Fluid Power Filters,rated Gt/= 1000 Kpa (no)",333998.0,333999.0,both_years
8421290065,"Filter Or Purify Mach & Apparatus For Liquid,nesoi (no)",333998.0,333999.0,both_years
8485909000,"Parts Of Machines For Additive Manufacturing,nesoi (no)",333998.0,333999.0,both_years
8474900090,"Parts Of Mch,nesoi, F Mineral Prod & Foundry Molds (no)",333998.0,333999.0,both_years
8453800000,"Mach For Make,repair Art Of Hide,skin,lether,nesoi (no)",333998.0,333999.0,both_years
8425490000,"Jacks, Nesoi; Hoists Used For Raising Vehicles (no)",333998.0,333999.0,both_years
8419335000,"Lyophilization App, Fr Dry Unit, Spry Dryrs, Nesoi (no)",333998.0,333999.0,both_years
8479500000,"Industrial Robots, Nesoi (no)",333998.0,333999.0,both_years
8419601000,"Machinery For Liquefying Air Or Gas, Incl Bz Al Ex (no)",333998.0,333999.0,both_years
8419605000,"Machinery For Liquefying Air Or Gas, Nesoi (no)",333998.0,333999.0,both_years
8479899200,Auto Elec Component Place Mach For Manuf Print Cir (no),333998.0,333999.0,both_years
8479899596,Tow Behind Sweepers (no),333998.0,333999.0,both_years
8479899599,"Machines And Mechanical Appliances, Nesoi (no)",333998.0,333999.0,both_years
8466925090,"Parts For Mach Of Head 8465,ex Woodwrk,cast-iron (no)",333998.0,333999.0,both_years
8485800000,"Machines For Additive Manufacturing, Nesoi (no)",333998.0,333999.0,both_years
8487900080,Mach Parts W/o Elec Feature Not Specified In Ch 84 (kg),333998.0,333999.0,both_years
8419351000,Dryers For Wood (no),333998.0,333999.0,both_years
8479909596,"Parts Of Machines & Mechanical Appliances, Nesoi (no)",333998.0,333999.0,both_years
8421190000,"Centrifuges, Including Centrifugal Dryers, Nesoi (no)",333998.0,333999.0,both_years
8465100050,"Mac Wrk Cork,bone,etc,machin Operation No Tool Chg (no)",333998.0,333999.0,both_years
8474800015,"Mach Fr Agglomrtng,molding,etc Mineral Prod, Nesoi (no)",333998.0,333999.0,both_years
8474800080,"Mach, Nesoi, F Agglomrtng,molding,etc Mineral Prod (no)",333998.0,333999.0,both_years
8421990140,Parts Of Filtering Or Purifying Apparatus (kg),333998.0,333999.0,both_years
8421990180,"Parts Of Mach & Apparat,filt,purify,liq,gas,nesoi (kg)",333998.0,333999.0,both_years
8419896000,"Ind Mac,plant,equip,treat Of Materl,temp Chg,other (no)",333998.0,333999.0,both_years
8421210000,Water Filtering Or Purifying Machinery & Apparatus (no),333998.0,333999.0,both_years
8419899540,"Ind Mach, Plant Equip Design For Cooling, Nesoi (no)",333998.0,333999.0,both_years
8419899580,"Ind Mac,plant, Equip,treat Rub, Plast,temp Chg,nes (no)",333998.0,333999.0,both_years
8419899585,"Ind Mac,plant,equip,treat Of Materl,temp Chg,nesoi (no)",333998.0,333999.0,both_years
8425410000,Built-in Jacking Systems Of A Type Used In Garages (no),333998.0,333999.0,both_years
8419905080,"Prts,mach,treat Materl,temp Chg,of Acryl Acd React (kg)",333998.0,333999.0,both_years
8421220000,Beverage Filtering Or Purifying Mach & Apparatus (no),333998.0,333999.0,both_years
9031100000,Machines For Balancing Mechanical Parts (no),333998.0,333999.0,both_years
8419390280,"Dryers, Treatment Of Materials, Temp Change, Nesoi (no)",333998.0,333999.0,both_years
8425420000,"Jacks And Hoists,hydraulic,exc Blt-in Jack Systems (no)",333998.0,333999.0,both_years
8428700000,"Industrial Robot,lifting,handlg,load/unload,nesoi (no)",333998.0,333999.0,both_years
8479820040,"Mixing, Kneading Or Stirring Machines, Nesoi (no)",333998.0,333999.0,both_years
8479820080,"Crush,grind,screen,sift,emulsfyg,etc  Mach,nesoi (no)",333998.0,333999.0,both_years
8479830000,Cold Isostatic Presses (no),333998.0,333999.0,both_years
8523510000,Solid-state Non-volatile Storage Devices (no),334610.0,334613.0,both_years
8523410000,Unrecorded Optical Media (no),334610.0,334613.0,both_years
8523291000,Unrecorded Magnetic Media (no),334610.0,334613.0,both_years
8523590000,"Semiconductor Media For Repro Sound, Nesoi (no)",334610.0,334613.0,both_years
8523492010,"Laser Discs,not For Reproducing Sound/image,retail (no)",334610.0,334614.0,both_years
8523492020,"Laser Discs,not For Reproducing Sound/image, Nesoi (no)",334610.0,334614.0,both_years
8523493000,"Recorded Optical Media, For Reproducing Sound Only (no)",334610.0,334614.0,both_years
