Country,impVal,hs_code,hs2_code
New Zealand,573608.0,1515908190,15
Australia,36437.0,1517902080,15
Australia,49723.0,1517909090,15
New Zealand,289250.0,1517909090,15
Australia,104894.0,1518002000,15
Australia,82429844.0,1518004000,15
New Zealand,48682937.0,1518004000,15
New Zealand,147552.0,1521100040,15
Australia,280109.0,1521904000,15
New Zealand,1075261.0,1521904000,15
New Zealand,199245.0,1602204000,16
Australia,8317467.0,1602500720,16
New Zealand,9507626.0,1602500720,16
Australia,3483677.0,1602500740,16
New Zealand,528829.0,1602500740,16
Australia,4257389.0,1602502120,16
Australia,202393.0,1602502140,16
New Zealand,22525209.0,1602506000,16
Australia,881100.0,1602509020,16
Australia,1885732.0,1602909160,16
New Zealand,21730.0,1602909160,16
New Zealand,1083431.0,1603009010,16
Australia,1671360.0,1603009090,16
New Zealand,10350621.0,1603009090,16
Fiji,33914.0,1604141099,16
Fiji,49896444.0,1604144000,16
Fiji,69195.0,1604150000,16
Fiji,15469.0,1604191000,16
Fiji,10178.0,1604192200,16
Fiji,35224.0,1604193200,16
New Zealand,615862.0,1604194100,16
Fiji,46419.0,1604198200,16
Australia,7674.0,1604324000,16
New Zealand,29336.0,1605510500,16
New Zealand,4720.0,1605530500,16
New Zealand,2203076.0,1605536000,16
New Zealand,91278.0,1605546030,16
Australia,75205.0,1605550500,16
Australia,1180591.0,1605576000,16
New Zealand,36893.0,1605576000,16
Australia,6100.0,1605610000,16
Australia,81204714.0,1701141040,17
Fiji,10973443.0,1701141040,17
New Zealand,2052847.0,1702110000,17
New Zealand,921718.0,1702190000,17
Australia,5832.0,1702404000,17
Australia,2190.0,1702604050,17
Australia,3399.0,1704901000,17
Australia,139931.0,1704902500,17
New Zealand,150142.0,1704902500,17
Australia,34405.0,1704903520,17
Australia,15378558.0,1704903550,17
Fiji,75686.0,1704903550,17
New Zealand,8882119.0,1704903550,17
Australia,134216.0,1704903590,17
New Zealand,310509.0,1704903590,17
Australia,31360.0,1704909000,17
Australia,14284.0,1806101500,18
Australia,147767.0,1806103800,18
Australia,40856.0,1806202010,18
Australia,249768.0,1806310049,18
New Zealand,392931.0,1806310049,18
Australia,2356674.0,1806310080,18
Australia,28115.0,1806323000,18
New Zealand,14522.0,1806323000,18
Australia,74568.0,1806329000,18
New Zealand,706966.0,1806329000,18
Australia,6527.0,1806909011,18
New Zealand,78792.0,1806909011,18
Australia,536997.0,1806909019,18
New Zealand,85538.0,1806909019,18
Australia,336140.0,1806909090,18
Australia,17271441.0,1901101600,19
New Zealand,1318530.0,1901101600,19
Australia,1232515.0,1901105600,19
New Zealand,2826.0,1901105600,19
New Zealand,3710.0,1901206500,19
Australia,7815.0,1901208000,19
Australia,298246.0,1901901000,19
New Zealand,99842.0,1901901000,19
Australia,2061.0,1901902000,19
New Zealand,2742.0,1901902500,19
Australia,408365.0,1901906100,19
Australia,13128.0,1901906400,19
Australia,148749.0,1901909195,19
Fiji,55979.0,1901909195,19
Australia,1278901.0,1902112090,19
Australia,1961917.0,1902192090,19
Fiji,18408.0,1902192090,19
Australia,49367.0,1902194000,19
New Zealand,6264.0,1902194000,19
New Zealand,22648.0,1902300020,19
Fiji,164565.0,1902300060,19
Australia,17484.0,1902400000,19
Australia,7570.0,1904100040,19
Fiji,7378.0,1904100040,19
Australia,52206.0,1904100080,19
New Zealand,14156.0,1904100080,19
Australia,202962.0,1904201000,19
Australia,54039.0,1904209000,19
New Zealand,2220.0,1904900140,19
