hs_code,mapping_type,hs_code_2021,naics_2021,hs_code_2022,naics_2022,hs_code_2023,naics_2023,hs_code_2024,naics_2024
6203399020,inconsistent_naics,6203399020,315220,6203399020,315220,6203399020,315250,6203399020,315250
3825900000,partial_coverage,3825900000,325199,,,,,,
7007215100,partial_coverage,,,7007215100,327211,7007215100,327211,7007215100,327215
9401308030,partial_coverage,9401308030,337127,,,,,,
4418204000,partial_coverage,4418204000,321911,,,,,,
6204630910,inconsistent_naics,6204630910,315240,6204630910,315240,6204630910,315250,6204630910,315250
8903310020,partial_coverage,,,8903310020,336612,8903310020,336612,8903310020,336612
4403960127,partial_coverage,,,4403960127,113310,4403960127,113310,4403960127,113310
9405406000,partial_coverage,9405406000,335129,,,,,,
6211496010,inconsistent_naics,6211496010,315240,6211496010,315240,6211496010,315250,6211496010,315250
0703104085,partial_coverage,,,,,0703104085,111219,,
8517140080,partial_coverage,,,8517140080,334220,8517140080,334220,8517140080,334220
9002116000,inconsistent_naics,9002116000,333314,9002116000,333314,9002116000,333310,9002116000,333310
6204635500,inconsistent_naics,6204635500,315240,6204635500,315240,6204635500,315250,6204635500,315250
8477908530,partial_coverage,8477908530,333249,,,,,,
7504000050,inconsistent_naics,7504000050,331492,7504000050,331492,7504000050,331492,7504000050,331410
6204630305,inconsistent_naics,6204630305,315240,6204630305,315240,6204630305,315250,6204630305,315250
6203424551,inconsistent_naics,6203424551,315220,6203424551,315220,6203424551,315250,6203424551,315250
8443130000,inconsistent_naics,8443130000,333244,8443130000,333244,8443130000,333248,8443130000,333248
8479710000,inconsistent_naics,8479710000,332312,8479710000,332312,8479710000,332312,8479710000,333310
6203424561,inconsistent_naics,6203424561,315220,6203424561,315220,6203424561,315250,6203424561,315250
9001100070,inconsistent_naics,9001100070,327215,9001100070,327215,9001100070,327215,9001100070,335921
4811906010,inconsistent_naics,4811906010,322121,4811906010,322121,4811906010,322120,4811906010,322120
1001990096,partial_coverage,1001990096,111140,,,,,,
6115959000,inconsistent_naics,6115959000,315110,6115959000,315110,6115959000,315120,6115959000,315120
4303100030,inconsistent_naics,4303100030,315280,4303100030,315280,4303100030,315250,4303100030,315250
1509104060,partial_coverage,1509104060,311224,,,,,,
6108320025,inconsistent_naics,6108320025,315240,6108320025,315240,6108320025,315250,6108320025,315250
6110909023,inconsistent_naics,6110909023,315220,6110909023,315220,6110909023,315250,6110909023,315250
9001100085,inconsistent_naics,9001100085,327215,9001100085,327215,9001100085,327215,9001100085,335921
9405428440,partial_coverage,,,9405428440,335129,9405428440,335139,9405428440,335139
8541420080,partial_coverage,,,8541420080,334413,8541420080,334413,8541420080,334413
4407190057,partial_coverage,,,4407190057,321113,4407190057,321113,4407190057,321113
6204294018,inconsistent_naics,6204294018,315240,6204294018,315240,6204294018,315250,6204294018,315250
8107300000,partial_coverage,8107300000,331410,,,,,,
6203435500,inconsistent_naics,6203435500,315220,6203435500,315220,6203435500,315250,6203435500,315250
8479909460,partial_coverage,8479909460,333243,,,,,,
6505001525,inconsistent_naics,6505001525,315190,6505001525,315190,6505001525,315120,6505001525,315120
9403992040,partial_coverage,,,9403992040,337215,9403992040,337215,9403992040,337215
9019106000,inconsistent_naics,9019106000,335999,9019106000,335999,9019106000,335999,9019106000,339112
3402125000,partial_coverage,3402125000,325613,,,,,,
8460190105,inconsistent_naics,8460190105,333517,8460190105,333517,8460190105,333517,8460190105,930000
4418919050,partial_coverage,4418919050,321992,,,,,,
7019901100,partial_coverage,,,7019901100,327993,7019901100,327993,7019901100,313210
6204690570,inconsistent_naics,6204690570,315240,6204690570,315240,6204690570,315250,6204690570,315250
6206900020,inconsistent_naics,6206900020,315240,6206900020,315240,6206900020,315250,6206900020,315250
0707004000,partial_coverage,0707004000,111219,0707004000,111219,,,,
9705100010,partial_coverage,,,9705100010,930000,9705100010,930000,9705100010,930000
6206900010,inconsistent_naics,6206900010,315240,6206900010,315240,6206900010,315250,6206900010,315250
7019409030,partial_coverage,7019409030,313210,,,,,,
6210205020,partial_coverage,,,6210205020,315280,6210205020,315250,6210205020,315250
7009915091,partial_coverage,,,7009915091,327215,7009915091,327215,7009915091,327215
4418999050,partial_coverage,4418999050,321992,,,,,,
4601990500,inconsistent_naics,4601990500,321999,4601990500,321999,4601990500,321999,4601990500,339999
6204620505,inconsistent_naics,6204620505,315240,6204620505,315240,6204620505,315250,6204620505,315250
4202128130,inconsistent_naics,4202128130,316998,4202128130,316998,4202128130,316990,4202128130,316990
3401305000,inconsistent_naics,3401305000,325613,3401305000,325613,3401305000,325613,3401305000,325611
6204522010,inconsistent_naics,6204522010,315240,6204522010,315240,6204522010,315250,6204522010,315250
8445190080,inconsistent_naics,8445190080,333249,8445190080,333249,8445190080,333248,8445190080,333248
9403200048,inconsistent_naics,9403200048,337124,9403200048,337124,9403200048,337126,9403200048,337127
0604200070,partial_coverage,,,,,0604200070,111422,0604200070,111422
9401806023,inconsistent_naics,9401806023,337125,9401806023,337125,9401806023,337126,9401806023,337126
3004909212,partial_coverage,,,,,,,3004909212,325412
8465201000,inconsistent_naics,8465201000,333249,8465201000,333249,8465201000,333248,8465201000,333248
4806300000,inconsistent_naics,4806300000,322121,4806300000,322121,4806300000,322120,4806300000,322120
5802101000,partial_coverage,,,5802101000,313210,5802101000,313210,5802101000,313210
4203104060,inconsistent_naics,4203104060,315280,4203104060,315280,4203104060,315250,4203104060,315250
8519814120,partial_coverage,,,8519814120,334310,8519814120,334310,8519814120,334310
7019519090,partial_coverage,7019519090,313220,,,,,,
6203424546,inconsistent_naics,6203424546,315220,6203424546,315220,6203424546,315250,6203424546,315250
7019629060,partial_coverage,,,7019629060,313210,7019629060,313210,7019629060,313210
2106909973,partial_coverage,,,2106909973,311930,2106909973,311930,2106909973,311930
6211496050,inconsistent_naics,6211496050,315240,6211496050,315240,6211496050,315250,6211496050,315250
0707002000,partial_coverage,0707002000,111219,0707002000,111219,,,,
2915901890,partial_coverage,,,,,,,2915901890,325199
6204531000,inconsistent_naics,6204531000,315240,6204531000,315240,6204531000,315250,6204531000,315250
6204636010,inconsistent_naics,6204636010,315240,6204636010,315240,6204636010,315250,6204636010,315250
6201936521,partial_coverage,6201936521,315220,,,,,,
8105300000,inconsistent_naics,8105300000,331491,8105300000,331491,8105300000,331491,8105300000,910000
8485800000,partial_coverage,,,8485800000,333999,8485800000,333998,8485800000,333248
8903210035,partial_coverage,,,8903210035,336612,8903210035,336612,8903210035,336612
6202919021,partial_coverage,6202919021,315240,,,,,,
6114200048,inconsistent_naics,6114200048,315220,6114200048,315220,6114200048,315250,6114200048,315250
3004909204,partial_coverage,,,,,,,3004909204,325412
9027808090,partial_coverage,9027808090,334516,,,,,,
3402115020,partial_coverage,3402115020,325613,,,,,,
8903992060,partial_coverage,8903992060,336612,,,,,,
8460390010,inconsistent_naics,8460390010,333517,8460390010,333517,8460390010,333517,8460390010,930000
6112198040,inconsistent_naics,6112198040,315240,6112198040,315240,6112198040,315250,6112198040,315250
8477800100,partial_coverage,,,8477800100,333249,8477800100,333248,8477800100,333248
8477590100,inconsistent_naics,8477590100,333249,8477590100,333249,8477590100,333248,8477590100,333248
3003200000,inconsistent_naics,3003200000,325412,3003200000,325412,3003200000,325412,3003200000,325411
6108221000,inconsistent_naics,6108221000,315240,6108221000,315240,6108221000,315250,6108221000,315250
2933396190,partial_coverage,2933396190,325199,2933396190,325199,2933396190,325199,,
6110909048,inconsistent_naics,6110909048,315220,6110909048,315220,6110909048,315250,6110909048,315250
6204198040,inconsistent_naics,6204198040,315240,6204198040,315240,6204198040,315250,6204198040,315250
0702002045,partial_coverage,0702002045,111219,0702002045,111219,,,,
9508900000,partial_coverage,9508900000,333318,,,,,,
6206303021,inconsistent_naics,6206303021,315240,6206303021,315240,6206303021,315250,6206303021,315250
6117808500,inconsistent_naics,6117808500,315190,6117808500,315190,6117808500,315120,6117808500,315120
9401710006,inconsistent_naics,9401710006,337124,9401710006,337124,9401710006,337126,9401710006,337126
8539228040,inconsistent_naics,8539228040,335110,8539228040,335110,8539228040,335139,8539228040,335139
6107991090,inconsistent_naics,6107991090,315220,6107991090,315220,6107991090,315250,6107991090,315250
0707002045,partial_coverage,,,,,,,0707002045,111219
6204312020,inconsistent_naics,6204312020,315240,6204312020,315240,6204312020,315250,6204312020,315250
6206303051,inconsistent_naics,6206303051,315240,6206303051,315240,6206303051,315250,6206303051,315250
6114200052,inconsistent_naics,6114200052,315240,6114200052,315240,6114200052,315250,6114200052,315250
9404908522,partial_coverage,9404908522,314120,,,,,,
3825900100,partial_coverage,,,3825900100,325199,3825900100,325199,3825900100,910000
7019527000,partial_coverage,7019527000,314994,,,,,,
7019735100,partial_coverage,,,7019735100,314994,7019735100,314994,7019735100,314994
0702002081,partial_coverage,,,0702002081,111219,0702002081,111219,0702002081,111219
9011108000,inconsistent_naics,9011108000,333314,9011108000,333314,9011108000,333310,9011108000,333310
6104292067,inconsistent_naics,6104292067,315240,6104292067,315240,6104292067,315250,6104292067,315250
6105100030,inconsistent_naics,6105100030,315220,6105100030,315220,6105100030,315250,6105100030,315250
8501801000,partial_coverage,,,8501801000,335312,8501801000,335312,8501801000,335312
0709932075,partial_coverage,,,,,0709932075,111219,0709932075,111219
8477200045,inconsistent_naics,8477200045,333249,8477200045,333249,8477200045,333248,8477200045,333248
8443991000,inconsistent_naics,8443991000,333316,8443991000,333316,8443991000,333310,8443991000,333310
4407130000,partial_coverage,,,4407130000,321113,4407130000,321113,4407130000,321113
7323915020,inconsistent_naics,7323915020,331511,7323915020,331511,7323915020,331511,7323915020,332215
8541497040,partial_coverage,,,8541497040,334413,8541497040,334413,8541497040,334413
9405694000,partial_coverage,,,9405694000,339950,9405694000,339950,9405694000,339950
6113009070,inconsistent_naics,6113009070,315240,6113009070,315240,6113009070,315250,6113009070,315250
7323920020,inconsistent_naics,7323920020,331511,7323920020,331511,7323920020,331511,7323920020,332215
3827690000,partial_coverage,,,3827690000,325199,3827690000,325199,3827690000,325199
6202934521,partial_coverage,6202934521,315240,,,,,,
4202223500,inconsistent_naics,4202223500,316992,4202223500,316992,4202223500,316990,4202223500,316990
6201199030,partial_coverage,6201199030,315220,,,,,,
6114901020,inconsistent_naics,6114901020,315240,6114901020,315240,6114901020,315250,6114901020,315250
0703900020,partial_coverage,,,0703900020,111219,0703900020,111219,0703900020,111219
6104292057,inconsistent_naics,6104292057,315240,6104292057,315240,6104292057,315250,6104292057,315250
2710910050,partial_coverage,,,,,2710910050,324110,2710910050,324110
3301901010,inconsistent_naics,3301901010,325998,3301901010,325998,3301901010,325998,3301901010,325199
0702002035,partial_coverage,0702002035,111219,0702002035,111219,,,,
6110202041,inconsistent_naics,6110202041,315220,6110202041,315220,6110202041,315250,6110202041,315250
6202402010,partial_coverage,,,6202402010,315240,6202402010,315250,6202402010,315250
6203430930,inconsistent_naics,6203430930,315220,6203430930,315220,6203430930,315250,6203430930,315250
6203291530,inconsistent_naics,6203291530,315220,6203291530,315220,6203291530,315250,6203291530,315250
6110901010,inconsistent_naics,6110901010,315220,6110901010,315220,6110901010,315250,6110901010,315250
0810104080,partial_coverage,,,,,,,0810104080,111333
0604200015,partial_coverage,,,,,0604200015,111422,0604200015,111422
6104230032,inconsistent_naics,6104230032,315240,6104230032,315240,6104230032,315250,6104230032,315250
6110201029,inconsistent_naics,6110201029,315220,6110201029,315220,6110201029,315250,6110201029,315250
8470290000,inconsistent_naics,8470290000,333318,8470290000,333318,8470290000,333310,8470290000,333310
8802200140,partial_coverage,,,8802200140,336411,8802200140,336411,8802200140,336411
6211393040,inconsistent_naics,6211393040,315220,6211393040,315220,6211393040,315250,6211393040,315250
1001990036,partial_coverage,,,1001990036,111140,1001990036,111140,1001990036,111140
6210209049,partial_coverage,,,6210209049,315280,6210209049,315250,6210209049,315250
6103494010,inconsistent_naics,6103494010,315220,6103494010,315220,6103494010,315250,6103494010,315250
8465940091,inconsistent_naics,8465940091,333249,8465940091,333249,8465940091,333248,8465940091,333248
9006523000,partial_coverage,9006523000,333316,,,,,,
4412420000,partial_coverage,,,4412420000,321211,4412420000,321211,4412420000,321211
6211205810,inconsistent_naics,6211205810,315240,6211205810,315240,6211205810,315250,6211205810,315250
8462625030,partial_coverage,,,8462625030,333517,8462625030,333517,8462625030,930000
6114301010,inconsistent_naics,6114301010,315220,6114301010,315220,6114301010,315250,6114301010,315250
6104291050,inconsistent_naics,6104291050,315240,6104291050,315240,6104291050,315250,6104291050,315250
0810102020,partial_coverage,,,,,,,0810102020,111333
3004909202,partial_coverage,,,,,,,3004909202,325412
3827510000,partial_coverage,,,3827510000,325199,3827510000,325199,3827510000,325199
8525895050,partial_coverage,,,8525895050,334310,8525895050,334310,8525895050,334310
6210500531,inconsistent_naics,6210500531,315280,6210500531,315280,6210500531,315250,6210500531,315250
6104591005,inconsistent_naics,6104591005,315240,6104591005,315240,6104591005,315250,6104591005,315250
6203413020,inconsistent_naics,6203413020,315220,6203413020,315220,6203413020,315250,6203413020,315250
2930909124,partial_coverage,2930909124,325199,,,,,,
8703400040,inconsistent_naics,8703400040,336111,8703400040,336111,8703400040,336110,8703400040,336110
2931540000,partial_coverage,,,2931540000,325199,2931540000,325199,2931540000,325199
6110909077,inconsistent_naics,6110909077,315240,6110909077,315240,6110909077,315250,6110909077,315250
9006599100,inconsistent_naics,9006599100,333316,9006599100,333316,9006599100,333310,9006599100,333310
4412943141,partial_coverage,4412943141,321211,,,,,,
