Country,bea_code,impVal_original,impVal_alternative,impVal_difference,impVal_pct_difference,data_source,abs_difference
United Kingdom,339113,621574904.0,621622492.0,47588.0,0.0076560362546426106,both,47588.0
United Kingdom,314900,73271723.0,73224135.0,-47588.0,-0.064947292149797,both,47588.0
Greece,326120,65147.0,112633.0,47486.0,72.89053985601794,both,47486.0
Greece,326190,6295747.0,6248261.0,-47486.0,-0.7542552138769236,both,47486.0
United Kingdom,339990,315000424.0,315044239.0,43815.0,0.013909505086888391,both,43815.0
United Kingdom,335999,567502017.0,567458202.0,-43815.0,-0.007720677405098985,both,43815.0
Poland,337121,30173844.0,30134064.0,-39780.0,-0.13183603653548417,both,39780.0
Germany,337122,24466353.0,24427576.0,-38777.0,-0.15849113269967124,both,38777.0
Germany,337127,310024747.0,310063524.0,38777.0,0.01250771119893858,both,38777.0
Canada,113000,135102038.0,135063288.0,-38750.0,-0.028682024767087526,both,38750.0
Thailand,326190,370644793.0,370606082.0,-38711.0,-0.010444231439668437,both,38711.0
Thailand,326120,26988667.0,27027378.0,38711.0,0.14343427928470864,both,38711.0
New Zealand,335911,488777.0,527474.0,38697.0,7.917107392532791,both,38697.0
New Zealand,335912,38697.0,0.0,-38697.0,-100.0,original_only,38697.0
Brazil,326190,33390037.0,33351898.0,-38139.0,-0.11422269463193467,both,38139.0
Brazil,326120,3581571.0,3619710.0,38139.0,1.0648679029397994,both,38139.0
United Kingdom,337122,16813233.0,16776671.0,-36562.0,-0.2174596640634196,both,36562.0
China,111400,90019345.0,90055662.0,36317.0,0.04034355060015155,both,36317.0
China,113000,334057410.0,334021093.0,-36317.0,-0.010871484634931462,both,36317.0
Greece,335912,36065.0,0.0,-36065.0,-100.0,original_only,36065.0
Greece,335911,34745536.0,34781601.0,36065.0,0.10379750653436459,both,36065.0
Uruguay,335912,35145.0,0.0,-35145.0,-100.0,original_only,35145.0
Uruguay,335911,3980413.0,4015558.0,35145.0,0.8829485784515325,both,35145.0
Belgium,337122,1267715.0,1232962.0,-34753.0,-2.741389034601626,both,34753.0
Turkey,337127,78804255.0,78836403.0,32148.0,0.040794751501679695,both,32148.0
Turkey,337121,27417140.0,27384992.0,-32148.0,-0.11725511851345546,both,32148.0
