Country,detail_code,iso3,impVal,continent
Cote d'Ivoire,327200,CIV,4050.0,Africa
Cote d'Ivoire,331490,CIV,390046.0,Africa
Cote d'Ivoire,332200,CIV,2252.0,Africa
Cote d'Ivoire,332410,CIV,129263.0,Africa
Cote d'Ivoire,332600,CIV,30580.0,Africa
Cote d'Ivoire,332720,CIV,41761.0,Africa
Cote d'Ivoire,33291A,CIV,120477.0,Africa
Cote d'Ivoire,332991,CIV,122361.0,Africa
Cote d'Ivoire,333242,CIV,71982.0,Africa
Cote d'Ivoire,333618,CIV,4974.0,Africa
Cote d'Ivoire,333914,CIV,91338.0,Africa
Cote d'Ivoire,33399A,CIV,11844.0,Africa
Cote d'Ivoire,33399B,CIV,211639.0,Africa
Cote d'Ivoire,334111,CIV,20000.0,Africa
Cote d'Ivoire,334220,CIV,12684.0,Africa
Cote d'Ivoire,334413,CIV,6156.0,Africa
Cote d'Ivoire,33441A,CIV,38375.0,Africa
Cote d'Ivoire,334511,CIV,23248.0,Africa
Cote d'Ivoire,334514,CIV,12475.0,Africa
Cote d'Ivoire,335120,CIV,2299.0,Africa
Cote d'Ivoire,335312,CIV,1289874.0,Africa
Cote d'Ivoire,335313,CIV,10703.0,Africa
Cote d'Ivoire,335930,CIV,3227.0,Africa
Cote d'Ivoire,335999,CIV,177566.0,Africa
Cote d'Ivoire,336350,CIV,454855.0,Africa
Cote d'Ivoire,336390,CIV,4936.0,Africa
Cote d'Ivoire,3363A0,CIV,1337822.0,Africa
Cote d'Ivoire,336500,CIV,2960.0,Africa
Cote d'Ivoire,337122,CIV,782.0,Africa
Cote d'Ivoire,33712N,CIV,944.0,Africa
Cote d'Ivoire,339115,CIV,39192.0,Africa
Cote d'Ivoire,339910,CIV,4937.0,Africa
Cote d'Ivoire,339930,CIV,112390.0,Africa
Cote d'Ivoire,339990,CIV,99151.0,Africa
Cote d'Ivoire,S00300,CIV,7990020.0,Africa
Djibouti,1111B0,DJI,27510.0,Africa
Djibouti,111300,DJI,501167.0,Africa
Djibouti,112A00,DJI,156778.0,Africa
Djibouti,311210,DJI,340221.0,Africa
Djibouti,315000,DJI,54071.0,Africa
Djibouti,323110,DJI,1385.0,Africa
Djibouti,326290,DJI,3218.0,Africa
Djibouti,33291A,DJI,2816.0,Africa
Djibouti,33299A,DJI,17623.0,Africa
Djibouti,333316,DJI,4595.0,Africa
Djibouti,333612,DJI,3447.0,Africa
Djibouti,33399A,DJI,37905.0,Africa
Djibouti,334118,DJI,300000.0,Africa
Djibouti,334220,DJI,18612.0,Africa
Djibouti,334300,DJI,5222.0,Africa
Djibouti,33441A,DJI,106311.0,Africa
Djibouti,335312,DJI,18743.0,Africa
Djibouti,337122,DJI,2250.0,Africa
Djibouti,339910,DJI,33067.0,Africa
Djibouti,339990,DJI,15762.0,Africa
Djibouti,S00300,DJI,38460547.0,Africa
Egypt,1111A0,EGY,951130.0,Africa
