Country,iso3,HS_Section,summary_code,impVal,bea_total,weight
Aruba,ABW,7,Other,16648.0,8921785.0,0.0018659943049513074
Aruba,ABW,14,Other,576954.0,8921785.0,0.06466800085408918
Aruba,ABW,15,Other,82285.0,8921785.0,0.00922293016475963
Aruba,ABW,17,Other,44992.0,8921785.0,0.005042937035582005
Aruba,ABW,21,Other,8200906.0,8921785.0,0.9192001376406179
Australia,AUS,1,111CA,41115083.0,136098535.0,0.3020979101648669
Australia,AUS,2,111CA,94930580.0,136098535.0,0.6975136065939285
Australia,AUS,11,111CA,52872.0,136098535.0,0.00038848324120461695
Australia,AUS,1,113FF,100303178.0,112244798.0,0.8936109270738765
Australia,AUS,2,113FF,10710121.0,112244798.0,0.09541752661000824
Australia,AUS,3,113FF,332701.0,112244798.0,0.002964066094181042
Australia,AUS,7,113FF,4210.0,112244798.0,3.750730612923371e-05
Australia,AUS,9,113FF,68148.0,112244798.0,0.0006071372679560615
Australia,AUS,14,113FF,826440.0,112244798.0,0.00736283564784891
Australia,AUS,5,212,613702879.0,613702879.0,1.0
Australia,AUS,1,311FT,4148853350.0,5285175662.0,0.7849981940675939
Australia,AUS,2,311FT,208081808.0,5285175662.0,0.0393708404994165
Australia,AUS,3,311FT,281825829.0,5285175662.0,0.05332383387487112
Australia,AUS,4,311FT,557641287.0,5285175662.0,0.10551045464948257
Australia,AUS,6,311FT,88206400.0,5285175662.0,0.016689397976721403
Australia,AUS,7,311FT,459927.0,5285175662.0,8.702208392179643e-05
Australia,AUS,8,311FT,107061.0,5285175662.0,2.025684799272808e-05
Australia,AUS,3,313TT,11653.0,30223248.0,0.00038556411938253627
Australia,AUS,7,313TT,43607.0,30223248.0,0.0014428297051329493
Australia,AUS,8,313TT,12943.0,30223248.0,0.0004282464942219314
Australia,AUS,11,313TT,29589714.0,30223248.0,0.9790381894096889
Australia,AUS,12,313TT,106885.0,30223248.0,0.0035365159958982567
Australia,AUS,13,313TT,22354.0,30223248.0,0.0007396293078758444
Australia,AUS,17,313TT,4064.0,30223248.0,0.00013446602430023405
Australia,AUS,20,313TT,432028.0,30223248.0,0.014294558943499389
Australia,AUS,7,315AL,60912.0,27296633.0,0.002231484007569725
Australia,AUS,8,315AL,1970234.0,27296633.0,0.07217864562270372
Australia,AUS,9,315AL,9633.0,27296633.0,0.0003529006672727732
Australia,AUS,11,315AL,15634964.0,27296633.0,0.5727799468894204
Australia,AUS,12,315AL,9389824.0,27296633.0,0.3439920227524032
Australia,AUS,18,315AL,9804.0,27296633.0,0.0003591651761592721
Australia,AUS,20,315AL,221262.0,27296633.0,0.008105834884470916
Australia,AUS,9,321,9034392.0,9244694.0,0.9772515996743646
Australia,AUS,20,321,210302.0,9244694.0,0.02274840032563544
Australia,AUS,7,322,991067.0,72425989.0,0.013683858704366466
Australia,AUS,10,322,71398552.0,72425989.0,0.9858139734895439
Australia,AUS,20,322,36370.0,72425989.0,0.0005021678060896068
Australia,AUS,7,323,2596.0,11762459.0,0.0002207021508002706
Australia,AUS,10,323,11020138.0,11762459.0,0.9368906620630941
Australia,AUS,16,323,3539.0,11762459.0,0.00030087246212717934
Australia,AUS,20,323,736186.0,11762459.0,0.06258776332397843
Australia,AUS,5,324,13405539.0,13414822.0,0.9993080042359116
Australia,AUS,13,324,9283.0,13414822.0,0.0006919957640884091
Australia,AUS,2,325,33466.0,1721731506.0,1.9437409307650782e-05
Australia,AUS,3,325,440207.0,1721731506.0,0.0002556769150508883
Australia,AUS,6,325,1703510938.0,1721731506.0,0.9894173000049638
Australia,AUS,7,325,13651004.0,1721731506.0,0.007928648545042074
Australia,AUS,11,325,3105534.0,1721731506.0,0.001803727229929659
Australia,AUS,16,325,990357.0,1721731506.0,0.0005752098957060033
Australia,AUS,7,326,89946404.0,92499827.0,0.9723953753989183
Australia,AUS,8,326,3663.0,92499827.0,3.960007406284122e-05
Australia,AUS,12,326,33774.0,92499827.0,0.0003651250072067702
Australia,AUS,16,326,25494.0,92499827.0,0.0002756113262784805
Australia,AUS,17,326,1089972.0,92499827.0,0.011783503119416646
Australia,AUS,20,326,1400520.0,92499827.0,0.015140785074116949
Australia,AUS,5,327,1091062.0,45317873.0,0.024075754835183902
Australia,AUS,6,327,144809.0,45317873.0,0.0031954059273699804
Australia,AUS,13,327,43427311.0,45317873.0,0.9582821991667614
Australia,AUS,16,327,432438.0,45317873.0,0.00954232781401722
Australia,AUS,17,327,193959.0,45317873.0,0.004279966979032754
Australia,AUS,18,327,28294.0,45317873.0,0.0006243452776347204
Australia,AUS,5,331,307764.0,3414815800.0,9.012609113498889e-05
Australia,AUS,6,331,74882769.0,3414815800.0,0.02192878719841931
Australia,AUS,14,331,2339997961.0,3414815800.0,0.6852486629000604
Australia,AUS,15,331,993709601.0,3414815800.0,0.29099947382227764
Australia,AUS,16,331,5917705.0,3414815800.0,0.001732949988107704
Australia,AUS,6,332,276262.0,203732541.0,0.0013560033102419313
Australia,AUS,15,332,135013041.0,203732541.0,0.6626974774736648
Australia,AUS,16,332,45214156.0,203732541.0,0.22192898482525675
Australia,AUS,17,332,3038828.0,203732541.0,0.014915771359274412
Australia,AUS,18,332,933402.0,203732541.0,0.004581506692148899
Australia,AUS,19,332,18173372.0,203732541.0,0.08920210738450467
Australia,AUS,20,332,1083480.0,203732541.0,0.005318148954908485
Australia,AUS,15,333,2703229.0,565836684.0,0.004777401459534921
Australia,AUS,16,333,523310348.0,565836684.0,0.9248434447562258
Australia,AUS,17,333,9813662.0,565836684.0,0.017343629844967776
Australia,AUS,18,333,20817632.0,565836684.0,0.03679088434640975
Australia,AUS,20,333,6219131.0,565836684.0,0.01099103535676736
Australia,AUS,21,333,2972682.0,565836684.0,0.005253604236094385
Australia,AUS,6,334,10391.0,730412529.0,1.422620722870979e-05
Australia,AUS,16,334,244617226.0,730412529.0,0.3349028340668017
Australia,AUS,17,334,32678.0,730412529.0,4.4739101127877834e-05
Australia,AUS,18,334,485711834.0,730412529.0,0.664982889415907
Australia,AUS,21,334,40400.0,730412529.0,5.531120893464302e-05
Australia,AUS,11,335,353.0,202699067.0,1.7414979024052438e-06
Australia,AUS,13,335,2006420.0,202699067.0,0.009898516207773171
Australia,AUS,15,335,10804450.0,202699067.0,0.053302909381423055
Australia,AUS,16,335,170157160.0,202699067.0,0.839457045946837
Australia,AUS,18,335,1942024.0,202699067.0,0.009580823576262441
Australia,AUS,20,335,17788660.0,202699067.0,0.0877589633898019
Australia,AUS,13,3361MV,3798.0,133340404.0,2.8483489520550724e-05
Australia,AUS,16,3361MV,41532803.0,133340404.0,0.31147950474186353
Australia,AUS,17,3361MV,90721641.0,133340404.0,0.6803762271486743
Australia,AUS,18,3361MV,478979.0,133340404.0,0.0035921520081790064
Australia,AUS,20,3361MV,603183.0,133340404.0,0.0045236326117625986
Australia,AUS,16,3364OT,18500824.0,510574784.0,0.03623528732668474
Australia,AUS,17,3364OT,469780439.0,510574784.0,0.9201011364478195
Australia,AUS,19,3364OT,22276371.0,510574784.0,0.043629986630910465
Australia,AUS,21,3364OT,17150.0,510574784.0,3.3589594585227306e-05
Australia,AUS,7,337,8965.0,26567522.0,0.00033744208436149975
Australia,AUS,11,337,3139063.0,26567522.0,0.11815415077100529
Australia,AUS,15,337,3660929.0,26567522.0,0.13779715699492034
Australia,AUS,18,337,332785.0,26567522.0,0.0125260082592573
Australia,AUS,20,337,19425780.0,26567522.0,0.7311852418904555
Australia,AUS,6,339,29376105.0,1462182755.0,0.020090583683569706
Australia,AUS,7,339,5449886.0,1462182755.0,0.0037272262864295647
Australia,AUS,8,339,5460.0,1462182755.0,3.7341433424305433e-06
Australia,AUS,10,339,28328.0,1462182755.0,1.9373775202266012e-05
Australia,AUS,11,339,80634.0,1462182755.0,5.5146321295520954e-05
Australia,AUS,12,339,417102.0,1462182755.0,0.0002852598271821363
Australia,AUS,13,339,111068.0,1462182755.0,7.596040892986732e-05
Australia,AUS,14,339,865593205.0,1462182755.0,0.5919870153303785
Australia,AUS,15,339,1171420.0,1462182755.0,0.0008011447242106203
Australia,AUS,16,339,21158804.0,1462182755.0,0.014470697269302701
Australia,AUS,17,339,6986712.0,1462182755.0,0.004778275476241683
Australia,AUS,18,339,497803992.0,1462182755.0,0.3404526488209061
Australia,AUS,20,339,34000039.0,1462182755.0,0.02325293393300894
Australia,AUS,1,Other,5256.0,1264208829.0,4.15754096904824e-06
Australia,AUS,5,Other,2148.0,1264208829.0,1.6990863777617234e-06
Australia,AUS,6,Other,9433.0,1264208829.0,7.461583706436842e-06
Australia,AUS,7,Other,588453.0,1264208829.0,0.00046547135765969246
Australia,AUS,10,Other,116185.0,1264208829.0,9.190332905039378e-05
Australia,AUS,11,Other,52121.0,1264208829.0,4.122815693450595e-05
Australia,AUS,14,Other,1998916.0,1264208829.0,0.001581159658235546
Australia,AUS,15,Other,2430743.0,1264208829.0,0.0019227385098415572
Australia,AUS,16,Other,6597316.0,1264208829.0,0.005218533401019303
Australia,AUS,17,Other,1835747.0,1264208829.0,0.0014520915832015597
Australia,AUS,21,Other,1250572511.0,1264208829.0,0.9892135557930042
Austria,AUT,1,111CA,913791.0,3297051.0,0.2771540385635527
Austria,AUT,2,111CA,2376177.0,3297051.0,0.7206976780158997
Austria,AUT,8,111CA,7083.0,3297051.0,0.002148283420547635
Austria,AUT,1,113FF,2739.0,1356112.0,0.002019744681855186
Austria,AUT,2,113FF,1349107.0,1356112.0,0.9948344974456387
Austria,AUT,7,113FF,4266.0,1356112.0,0.003145757872506106
Austria,AUT,5,212,1658467.0,1658467.0,1.0
Austria,AUT,1,311FT,9560977.0,385507010.0,0.024801045770866788
Austria,AUT,2,311FT,12575124.0,385507010.0,0.032619702557419125
Austria,AUT,3,311FT,5549346.0,385507010.0,0.01439492890155227
Austria,AUT,4,311FT,347739451.0,385507010.0,0.9020314598170341
Austria,AUT,6,311FT,10082112.0,385507010.0,0.026152862953127624
Austria,AUT,7,313TT,4496.0,45468799.0,9.888099309594696e-05
Austria,AUT,8,313TT,70953.0,45468799.0,0.0015604766688471362
Austria,AUT,11,313TT,42404039.0,45468799.0,0.9325964162809754
Austria,AUT,12,313TT,505215.0,45468799.0,0.011111245757777768
Austria,AUT,13,313TT,1168891.0,45468799.0,0.025707540680808393
Austria,AUT,17,313TT,320921.0,45468799.0,0.0070580487511887
Austria,AUT,20,313TT,994284.0,45468799.0,0.021867390867306612
Austria,AUT,7,315AL,13701.0,28571683.0,0.0004795307297788513
Austria,AUT,8,315AL,6021363.0,28571683.0,0.2107458283083989
Austria,AUT,11,315AL,6820777.0,28571683.0,0.2387250691532592
Austria,AUT,12,315AL,15698757.0,28571683.0,0.549451602133483
Austria,AUT,18,315AL,17085.0,28571683.0,0.0005979696750800434
Austria,AUT,9,321,169345810.0,172465724.0,0.9819099475093381
Austria,AUT,12,321,104817.0,172465724.0,0.0006077555445161962
Austria,AUT,20,321,3015097.0,172465724.0,0.01748229694614566
Austria,AUT,7,322,4385623.0,113631141.0,0.038595256207099075
Austria,AUT,10,322,109018389.0,113631141.0,0.9594059167284081
Austria,AUT,11,322,201339.0,113631141.0,0.0017718646334810631
Austria,AUT,20,322,25790.0,113631141.0,0.00022696243101175936
Austria,AUT,7,323,3028.0,9560622.0,0.0003167157952693873
Austria,AUT,10,323,8737761.0,9560622.0,0.9139322734441336
Austria,AUT,16,323,669667.0,9560622.0,0.07004429209731333
Austria,AUT,20,323,150166.0,9560622.0,0.015706718663283624
Austria,AUT,5,324,3660000.0,3711234.0,0.9861948882770528
Austria,AUT,6,324,51234.0,3711234.0,0.013805111722947138
Austria,AUT,5,325,5255.0,3985442502.0,1.3185486924884508e-06
Austria,AUT,6,325,3780390182.0,3985442502.0,0.94854967299187
Austria,AUT,7,325,141855936.0,3985442502.0,0.03559352215690302
Austria,AUT,11,325,61900012.0,3985442502.0,0.015531528047120727
Austria,AUT,16,325,1291117.0,3985442502.0,0.00032395825541381754
Austria,AUT,7,326,235865038.0,237882950.0,0.9915172062562702
Austria,AUT,8,326,4957.0,237882950.0,2.083797935076894e-05
Austria,AUT,12,326,4886.0,237882950.0,2.053951323539581e-05
Austria,AUT,16,326,252974.0,237882950.0,0.0010634389728225583
Austria,AUT,17,326,151176.0,237882950.0,0.0006355058233471545
Austria,AUT,20,326,1603919.0,237882950.0,0.006742471454973969
Austria,AUT,5,327,1611262.0,219748420.0,0.007332303003589286
Austria,AUT,6,327,74523547.0,219748420.0,0.33913120740526825
Austria,AUT,13,327,139338345.0,219748420.0,0.6340812143268197
Austria,AUT,14,327,175590.0,219748420.0,0.0007990501137619101
Austria,AUT,16,327,1752847.0,219748420.0,0.007976607977431646
Austria,AUT,17,327,188945.0,219748420.0,0.0008598241570974662
Austria,AUT,18,327,80326.0,219748420.0,0.00036553618906565974
Austria,AUT,20,327,2077558.0,219748420.0,0.009454256826966037
Austria,AUT,6,331,154138.0,935028030.0,0.00016484853400598054
Austria,AUT,14,331,25302069.0,935028030.0,0.027060225135710637
Austria,AUT,15,331,873036120.0,935028030.0,0.9337004795460517
Austria,AUT,16,331,36525676.0,935028030.0,0.03906372304154347
Austria,AUT,17,331,10027.0,935028030.0,1.0723742688227218e-05
Austria,AUT,6,332,2374537.0,975311583.0,0.0024346445191351738
Austria,AUT,14,332,3022.0,975311583.0,3.098496985655096e-06
Austria,AUT,15,332,480201434.0,975311583.0,0.4923569476360869
Austria,AUT,16,332,197259246.0,975311583.0,0.20225254107332793
Austria,AUT,17,332,4774568.0,975311583.0,0.004895428377169186
Austria,AUT,18,332,1331956.0,975311583.0,0.0013656722869044404
Austria,AUT,19,332,289016526.0,975311583.0,0.2963325064909026
Austria,AUT,20,332,350294.0,975311583.0,0.0003591611194881093
Austria,AUT,15,333,71978097.0,3995587346.0,0.01801439707532801
Austria,AUT,16,333,3756144905.0,3995587346.0,0.9400732807806825
Austria,AUT,17,333,82011965.0,3995587346.0,0.020525634380663092
Austria,AUT,18,333,82565921.0,3995587346.0,0.02066427632539609
Austria,AUT,20,333,1968249.0,3995587346.0,0.0004926056746001117
Austria,AUT,21,333,918209.0,3995587346.0,0.00022980576333019552
Austria,AUT,6,334,610532.0,997049919.0,0.0006123384480210764
Austria,AUT,16,334,642999841.0,997049919.0,0.6449023551848861
Austria,AUT,17,334,2498105.0,997049919.0,0.0025054964173764705
Austria,AUT,18,334,350764739.0,997049919.0,0.35180258512211965
Austria,AUT,21,334,176702.0,997049919.0,0.00017722482759662106
Austria,AUT,6,335,24663.0,769772222.0,3.203934786828408e-05
Austria,AUT,13,335,2351163.0,769772222.0,0.003054361969429445
Austria,AUT,15,335,127436.0,769772222.0,0.00016555027105147997
Austria,AUT,16,335,747582534.0,769772222.0,0.9711736961066907
Austria,AUT,18,335,10672558.0,769772222.0,0.013864566289844634
Austria,AUT,20,335,9013868.0,769772222.0,0.011709786015115521
Austria,AUT,7,3361MV,14234.0,2877874581.0,4.946011231335171e-06
Austria,AUT,13,3361MV,135322.0,2877874581.0,4.702150708491907e-05
Austria,AUT,16,3361MV,834848871.0,2877874581.0,0.2900921661116684
Austria,AUT,17,3361MV,2041630612.0,2877874581.0,0.7094230671062034
Austria,AUT,18,3361MV,54015.0,2877874581.0,1.876905976258039e-05
Austria,AUT,20,3361MV,1191527.0,2877874581.0,0.000414030204049396
Austria,AUT,15,3364OT,20402.0,671209306.0,3.0395883694735304e-05
Austria,AUT,16,3364OT,28548596.0,671209306.0,0.042533075368296515
Austria,AUT,17,3364OT,642640308.0,671209306.0,0.9574365287480088
Austria,AUT,7,337,64565.0,50193951.0,0.0012863103763240315
Austria,AUT,11,337,3438.0,50193951.0,6.849430920470875e-05
Austria,AUT,15,337,86798.0,50193951.0,0.0017292521961461054
Austria,AUT,16,337,54975.0,50193951.0,0.0010952514975360278
Austria,AUT,18,337,5371971.0,50193951.0,0.10702427071341725
Austria,AUT,20,337,44612204.0,50193951.0,0.8887964209073719
Austria,AUT,6,339,56216541.0,606766355.0,0.09264940373959923
Austria,AUT,7,339,19571124.0,606766355.0,0.03225479435160837
Austria,AUT,8,339,5615.0,606766355.0,9.253973879286699e-06
Austria,AUT,10,339,12371.0,606766355.0,2.038840798943112e-05
Austria,AUT,11,339,193328.0,606766355.0,0.0003186201713507994
Austria,AUT,12,339,5928821.0,606766355.0,0.009771176254490907
Austria,AUT,13,339,12316473.0,606766355.0,0.02029854308583079
Austria,AUT,14,339,98433984.0,606766355.0,0.1622271623811442
Austria,AUT,15,339,9325111.0,606766355.0,0.015368536708005176
Austria,AUT,16,339,10606817.0,606766355.0,0.017480891800600907
Austria,AUT,17,339,17329.0,606766355.0,2.8559592761203775e-05
Austria,AUT,18,339,279097847.0,606766355.0,0.45997581227126544
Austria,AUT,20,339,115040994.0,606766355.0,0.18959685726147424
Austria,AUT,1,Other,16551.0,484917821.0,3.4131556489032395e-05
Austria,AUT,6,Other,150051.0,484917821.0,0.0003094359363625038
Austria,AUT,7,Other,183456.0,484917821.0,0.0003783238974836522
Austria,AUT,10,Other,1528761.0,484917821.0,0.003152618719698487
Austria,AUT,11,Other,50898.0,484917821.0,0.00010496211480749023
Austria,AUT,14,Other,3794.0,484917821.0,7.824006121647568e-06
Austria,AUT,15,Other,13191585.0,484917821.0,0.027203753767589416
Austria,AUT,16,Other,5253540.0,484917821.0,0.010833876942625295
Austria,AUT,17,Other,2915301.0,484917821.0,0.006011948568910195
Austria,AUT,21,Other,461623884.0,484917821.0,0.9519631244899123
Azerbaijan,AZE,1,111CA,3000.0,101105.0,0.02967212304040354
Azerbaijan,AZE,2,111CA,98105.0,101105.0,0.9703278769595964
Azerbaijan,AZE,5,212,5015.0,5015.0,1.0
Azerbaijan,AZE,1,311FT,1839025.0,3578953.0,0.5138444120389399
Azerbaijan,AZE,2,311FT,56088.0,3578953.0,0.015671622399064753
Azerbaijan,AZE,3,311FT,395296.0,3578953.0,0.11045017914457105
Azerbaijan,AZE,4,311FT,1288544.0,3578953.0,0.36003378641742434
Azerbaijan,AZE,11,313TT,63046.0,63046.0,1.0
Azerbaijan,AZE,11,315AL,28915.0,28915.0,1.0
Azerbaijan,AZE,9,321,926509.0,926509.0,1.0
Azerbaijan,AZE,10,323,471530.0,471530.0,1.0
Azerbaijan,AZE,6,325,2030893.0,2030893.0,1.0
Azerbaijan,AZE,7,326,109987.0,109987.0,1.0
Azerbaijan,AZE,13,327,210860.0,210860.0,1.0
Azerbaijan,AZE,15,331,81937661.0,81937661.0,1.0
Azerbaijan,AZE,15,332,2409657.0,11600235.0,0.20772484350532555
Azerbaijan,AZE,16,332,1135812.0,11600235.0,0.0979128440070395
Azerbaijan,AZE,19,332,8054766.0,11600235.0,0.6943623124876349
Azerbaijan,AZE,15,333,199214.0,1420680.0,0.14022439958329813
Azerbaijan,AZE,16,333,1221466.0,1420680.0,0.8597756004167019
Azerbaijan,AZE,16,334,186400.0,196450.0,0.9488419445151438
Azerbaijan,AZE,18,334,10050.0,196450.0,0.0511580554848562
Azerbaijan,AZE,13,335,4195.0,3048168.0,0.0013762364804039673
Azerbaijan,AZE,16,335,3042492.0,3048168.0,0.9981378979111387
Azerbaijan,AZE,20,335,1481.0,3048168.0,0.0004858656084572766
Azerbaijan,AZE,16,3361MV,6701.0,6701.0,1.0
Azerbaijan,AZE,15,3364OT,7470.0,588056.0,0.01270287183533541
Azerbaijan,AZE,16,3364OT,10161.0,588056.0,0.017278966629028527
Azerbaijan,AZE,17,3364OT,570425.0,588056.0,0.970018161535636
Azerbaijan,AZE,20,337,533932.0,533932.0,1.0
Azerbaijan,AZE,7,339,450.0,2279141.0,0.00019744280849670994
Azerbaijan,AZE,14,339,2278691.0,2279141.0,0.9998025571915032
Azerbaijan,AZE,21,Other,48638635.0,48638635.0,1.0
Bahamas,BHS,1,111CA,21000.0,21000.0,1.0
Bahamas,BHS,1,113FF,102731321.0,102912056.0,0.9982437917672153
Bahamas,BHS,4,113FF,180735.0,102912056.0,0.0017562082327846993
Bahamas,BHS,5,212,47304700.0,47304700.0,1.0
Bahamas,BHS,4,311FT,164478.0,164478.0,1.0
Bahamas,BHS,11,313TT,7130.0,7130.0,1.0
Bahamas,BHS,8,315AL,4442.0,40446.0,0.1098254462740444
Bahamas,BHS,11,315AL,22113.0,40446.0,0.5467289719626168
Bahamas,BHS,12,315AL,13891.0,40446.0,0.3434455817633388
Bahamas,BHS,10,323,49940.0,49940.0,1.0
Bahamas,BHS,5,324,598685277.0,598685277.0,1.0
Bahamas,BHS,6,325,42170.0,54456234.0,0.0007743833332286621
Bahamas,BHS,7,325,54414064.0,54456234.0,0.9992256166667713
Bahamas,BHS,7,326,2585.0,10085.0,0.25632126921170056
Bahamas,BHS,17,326,7500.0,10085.0,0.7436787307882995
Bahamas,BHS,13,327,10785.0,10785.0,1.0
Bahamas,BHS,14,331,4000.0,4000.0,1.0
Bahamas,BHS,15,332,235099.0,251279.0,0.935609422196045
Bahamas,BHS,16,332,11180.0,251279.0,0.04449237699927173
Bahamas,BHS,17,332,5000.0,251279.0,0.01989820080468324
Bahamas,BHS,16,333,540978.0,1235278.0,0.4379402855065823
Bahamas,BHS,18,333,2300.0,1235278.0,0.0018619290556457736
Bahamas,BHS,20,333,692000.0,1235278.0,0.5601977854377719
Bahamas,BHS,16,334,132337.0,615490.0,0.21501080439974654
Bahamas,BHS,18,334,483153.0,615490.0,0.7849891956002535
Bahamas,BHS,16,335,283067.0,287066.0,0.9860694056419081
Bahamas,BHS,20,335,3999.0,287066.0,0.013930594358091868
Bahamas,BHS,16,3361MV,377355.0,391355.0,0.9642268528573801
Bahamas,BHS,17,3361MV,14000.0,391355.0,0.03577314714261987
Bahamas,BHS,16,3364OT,4000.0,484455.0,0.008256700828766346
Bahamas,BHS,17,3364OT,475855.0,484455.0,0.9822480932181523
Bahamas,BHS,21,3364OT,4600.0,484455.0,0.009495205953081298
Bahamas,BHS,20,337,35620.0,35620.0,1.0
Bahamas,BHS,6,339,6505.0,238856.0,0.027233981980775028
Bahamas,BHS,7,339,824.0,238856.0,0.003449777271661587
Bahamas,BHS,12,339,280.0,238856.0,0.0011722544127005393
Bahamas,BHS,14,339,163667.0,238856.0,0.6852120105837827
Bahamas,BHS,15,339,2773.0,238856.0,0.01160950530863784
Bahamas,BHS,18,339,3172.0,238856.0,0.013279967846736108
Bahamas,BHS,20,339,61635.0,238856.0,0.2580425025957062
Bahamas,BHS,7,Other,33547.0,985167489.0,3.405207781882051e-05
Bahamas,BHS,14,Other,1381078.0,985167489.0,0.0014018712710484095
Bahamas,BHS,15,Other,3977040.0,985167489.0,0.0040369176250800946
Bahamas,BHS,16,Other,12200.0,985167489.0,1.2383681085927513e-05
Bahamas,BHS,21,Other,979763624.0,985167489.0,0.9945147753449668
Bahrain,BHR,1,111CA,68890.0,68890.0,1.0
Bahrain,BHR,1,113FF,3044737.0,3044737.0,1.0
Bahrain,BHR,1,311FT,5562784.0,5834737.0,0.9533907012432609
Bahrain,BHR,4,311FT,271953.0,5834737.0,0.046609298756739165
Bahrain,BHR,11,313TT,53753995.0,53753995.0,1.0
Bahrain,BHR,8,315AL,5692.0,1151627.0,0.004942572551702939
Bahrain,BHR,11,315AL,62863.0,1151627.0,0.05458625058287102
Bahrain,BHR,12,315AL,1083072.0,1151627.0,0.940471176865426
Bahrain,BHR,9,321,5861.0,5861.0,1.0
Bahrain,BHR,7,322,957.0,747415.0,0.0012804131573489962
Bahrain,BHR,10,322,746458.0,747415.0,0.998719586842651
Bahrain,BHR,10,323,15604.0,15604.0,1.0
Bahrain,BHR,5,324,196398733.0,196398733.0,1.0
Bahrain,BHR,6,325,324020.0,324020.0,1.0
Bahrain,BHR,7,326,36817647.0,36817647.0,1.0
Bahrain,BHR,6,327,3431598.0,25828468.0,0.13286107406757536
Bahrain,BHR,13,327,22396870.0,25828468.0,0.8671389259324246
Bahrain,BHR,6,331,451726.0,772490280.0,0.0005847659338833363
Bahrain,BHR,14,331,4838.0,772490280.0,6.262861974133836e-06
Bahrain,BHR,15,331,772033716.0,772490280.0,0.9994089712041425
