Country,naics_2024,naics_2022_mapped,impVal,continent,hs_code_count,manual_bea_2024,manual_bea_2022,bea_2024,bea_2024_match_level,bea_2022,bea_2022_match_level,mapping_discrepancy
Singapore,334413,335999,135563487.0,Asia,1,,,334413,exact,335999,exact,both_mapped_different
United Kingdom,990000,325413,135426576.0,Europe,1,,,S00300,noncomparable_imports,325413,exact,both_mapped_different
Canada,332996,332919,134186284.0,North_America,36,,,332996,exact,33291A,exact,both_mapped_different
Mexico,325199,325998,134113358.0,North_America,12,,,325190,level_5,3259A0,level_5,both_mapped_different
Mexico,335312,334419,133550863.0,North_America,1,,,335312,exact,33441A,exact,both_mapped_different
Vietnam,337215,337127,132918830.0,Asia,1,,,337215,exact,337127,exact,both_mapped_different
China,325998,334413,132159622.0,Asia,1,,,3259A0,level_5,334413,exact,both_mapped_different
Canada,325199,311224,131936116.0,North_America,3,,,325190,level_5,311224,exact,both_mapped_different
Qatar,331313,331314,131787058.0,Asia,1,,,331313,exact,331314,exact,both_mapped_different
India,336120,333111,131511761.0,Asia,1,,,336120,level_5,333111,exact,both_mapped_different
Germany,339113,337127,127679636.0,Europe,1,,,339113,exact,337127,exact,both_mapped_different
Canada,333120,336120,127377276.0,North_America,1,,,333120,level_5,336120,level_5,both_mapped_different
Spain,325411,325412,126527811.0,Europe,31,,,325411,exact,325412,exact,both_mapped_different
Canada,336390,336214,124710654.0,North_America,3,,,336390,level_5,336214,exact,both_mapped_different
Canada,331210,331110,124455461.0,North_America,50,,,331200,level_4,331110,level_4,both_mapped_different
Japan,336120,336211,122239927.0,Asia,2,,,336120,level_5,336211,exact,both_mapped_different
"Korea, South",335312,334419,121219395.0,Asia,1,,,335312,exact,33441A,exact,both_mapped_different
"Korea, South",333992,335999,121208779.0,Asia,1,,,33399A,exact,335999,exact,both_mapped_different
Canada,334510,339112,119850034.0,North_America,1,,,334510,exact,339112,exact,both_mapped_different
India,335999,335929,118519943.0,Asia,10,,,335999,exact,335920,level_5,both_mapped_different
Germany,325320,325199,118502773.0,Europe,4,,,325320,level_5,325190,level_5,both_mapped_different
France,325998,325199,117933258.0,Europe,9,,,3259A0,level_5,325190,level_5,both_mapped_different
Mexico,332721,336350,115462401.0,North_America,2,,,332720,level_5,336350,level_5,both_mapped_different
Malaysia,334419,334413,113387209.0,Asia,1,,,33441A,exact,334413,exact,both_mapped_different
China,321911,337215,113166444.0,Asia,1,,,321910,level_5,337215,exact,both_mapped_different
Canada,335220,333414,111998958.0,North_America,7,,,335220,exact,333414,exact,both_mapped_different
Germany,325411,325412,111979169.0,Europe,43,,,325411,exact,325412,exact,both_mapped_different
Honduras,339113,315280,111721895.0,South_America,2,,,339113,exact,315000,level_3,both_mapped_different
Netherlands,325998,325199,111084968.0,Europe,9,,,3259A0,level_5,325190,level_5,both_mapped_different
France,324199,325998,110823596.0,Europe,2,,,324190,level_5,3259A0,level_5,both_mapped_different
Malaysia,334510,339113,109185905.0,Asia,1,,,334510,exact,339113,exact,both_mapped_different
Sweden,334510,339113,108459577.0,Europe,1,,,334510,exact,339113,exact,both_mapped_different
Germany,334510,339113,107157045.0,Europe,1,,,334510,exact,339113,exact,both_mapped_different
United Kingdom,325998,325199,107017943.0,Europe,9,,,3259A0,level_5,325190,level_5,both_mapped_different
Argentina,331313,331314,106292825.0,South_America,1,,,331313,exact,331314,exact,both_mapped_different
Malaysia,335999,335929,106083551.0,Asia,10,,,335999,exact,335920,level_5,both_mapped_different
"Korea, South",331210,331110,105854499.0,Asia,31,,,331200,level_4,331110,level_4,both_mapped_different
China,326299,337215,105278651.0,Asia,1,,,326290,level_5,337215,exact,both_mapped_different
India,339930,339910,103075681.0,Asia,2,,,339930,level_5,339910,level_5,both_mapped_different
Germany,325998,334413,102845043.0,Europe,1,,,3259A0,level_5,334413,exact,both_mapped_different
India,337127,337124,102480306.0,Asia,5,,,337127,exact,33712N,exact,both_mapped_different
Germany,333515,333517,101841885.0,Europe,5,,,33351B,exact,333517,exact,both_mapped_different
"Korea, South",334413,335999,100828201.0,Asia,1,,,334413,exact,335999,exact,both_mapped_different
Canada,332111,332999,100821588.0,North_America,2,,,33211A,exact,332999,exact,both_mapped_different
Thailand,332996,332919,98900536.0,Asia,30,,,332996,exact,33291A,exact,both_mapped_different
Mexico,334512,334513,98769961.0,North_America,2,,,334512,exact,334513,exact,both_mapped_different
Taiwan,337215,337127,98763342.0,Asia,1,,,337215,exact,337127,exact,both_mapped_different
France,332215,331511,98614729.0,Europe,3,,,332200,level_4,331510,level_5,both_mapped_different
India,325320,325199,98106629.0,Asia,8,,,325320,level_5,325190,level_5,both_mapped_different
China,333415,335312,97501653.0,Asia,1,,,333415,exact,335312,exact,both_mapped_different
Vietnam,322230,323111,95973879.0,Asia,3,,,322230,level_5,323110,level_5,both_mapped_different
Italy,324199,325998,95635592.0,Europe,2,,,324190,level_5,3259A0,level_5,both_mapped_different
Malaysia,331420,332999,93484439.0,Asia,6,,,331420,level_5,332999,exact,both_mapped_different
Mexico,311612,326121,92144227.0,North_America,2,,,31161A,exact,326120,level_5,both_mapped_different
Mexico,334510,339112,91923803.0,North_America,1,,,334510,exact,339112,exact,both_mapped_different
India,331210,331110,91425512.0,Asia,45,,,331200,level_4,331110,level_4,both_mapped_different
Canada,325998,325613,90820544.0,North_America,1,,,3259A0,level_5,325610,level_5,both_mapped_different
Argentina,325199,325998,90664475.0,South_America,7,,,325190,level_5,3259A0,level_5,both_mapped_different
Canada,327991,327390,90276837.0,North_America,3,,,327991,exact,327390,level_5,both_mapped_different
Canada,322130,322220,89908201.0,North_America,5,,,322130,level_5,322220,level_5,both_mapped_different
Vietnam,339113,315280,88018794.0,Asia,4,,,339113,exact,315000,level_3,both_mapped_different
China,332721,336350,87011932.0,Asia,2,,,332720,level_5,336350,level_5,both_mapped_different
Canada,990000,333111,86716229.0,North_America,1,,,S00300,noncomparable_imports,333111,exact,both_mapped_different
Vietnam,327991,327390,86148834.0,Asia,3,,,327991,exact,327390,level_5,both_mapped_different
Taiwan,331210,331110,85749936.0,Asia,27,,,331200,level_4,331110,level_4,both_mapped_different
France,334510,339113,85724078.0,Europe,1,,,334510,exact,339113,exact,both_mapped_different
Germany,324199,325998,85595441.0,Europe,2,,,324190,level_5,3259A0,level_5,both_mapped_different
Canada,333923,333999,84749481.0,North_America,2,,,333920,level_5,33399A,exact,both_mapped_different
Taiwan,339113,337127,84541040.0,Asia,1,,,339113,exact,337127,exact,both_mapped_different
Taiwan,335312,334419,84528026.0,Asia,1,,,335312,exact,33441A,exact,both_mapped_different
China,334310,334220,83582363.0,Asia,2,,,334300,level_4,334220,level_5,both_mapped_different
Canada,337127,337124,82053024.0,North_America,5,,,337127,exact,33712N,exact,both_mapped_different
Germany,331210,331110,81767761.0,Europe,57,,,331200,level_4,331110,level_4,both_mapped_different
China,325998,325411,81738664.0,Asia,4,,,3259A0,level_5,325411,exact,both_mapped_different
Denmark,311514,325199,80377845.0,Europe,1,,,311514,exact,325190,level_5,both_mapped_different
Canada,325211,910000,80031799.0,North_America,5,,,325211,exact,S00300,noncomparable_imports,both_mapped_different
India,331313,331314,77999940.0,Asia,1,,,331313,exact,331314,exact,both_mapped_different
China,325199,311224,77932155.0,Asia,3,,,325190,level_5,311224,exact,both_mapped_different
France,325199,325998,77892671.0,Europe,34,,,325190,level_5,3259A0,level_5,both_mapped_different
Germany,325992,990000,77801438.0,Europe,2,,,3259A0,level_5,S00300,noncomparable_imports,both_mapped_different
Vietnam,335312,334419,77592779.0,Asia,1,,,335312,exact,33441A,exact,both_mapped_different
India,332439,332999,77247185.0,Asia,1,,,332430,level_5,332999,exact,both_mapped_different
Germany,334111,334118,77133895.0,Europe,1,,,334111,exact,334118,exact,both_mapped_different
Germany,322130,322220,76644861.0,Europe,6,,,322130,level_5,322220,level_5,both_mapped_different
Canada,339113,337127,76251522.0,North_America,1,,,339113,exact,337127,exact,both_mapped_different
Canada,334510,339113,75039321.0,North_America,1,,,334510,exact,339113,exact,both_mapped_different
China,339920,314910,74731541.0,Asia,2,,,339920,level_5,314900,level_4,both_mapped_different
Canada,334111,334118,74727771.0,North_America,1,,,334111,exact,334118,exact,both_mapped_different
Germany,990000,333111,74535923.0,Europe,1,,,S00300,noncomparable_imports,333111,exact,both_mapped_different
Switzerland,325998,325199,74518308.0,Europe,8,,,3259A0,level_5,325190,level_5,both_mapped_different
Costa Rica,335999,335929,73219519.0,South_America,7,,,335999,exact,335920,level_5,both_mapped_different
Canada,325199,325998,73066306.0,North_America,24,,,325190,level_5,3259A0,level_5,both_mapped_different
Germany,334510,339112,72863595.0,Europe,1,,,334510,exact,339112,exact,both_mapped_different
Indonesia,335312,334419,72651337.0,Asia,1,,,335312,exact,33441A,exact,both_mapped_different
Japan,333515,333517,72215099.0,Asia,5,,,33351B,exact,333517,exact,both_mapped_different
Spain,331210,331110,70758350.0,Europe,34,,,331200,level_4,331110,level_4,both_mapped_different
Mexico,339112,335999,70125729.0,North_America,1,,,339112,exact,335999,exact,both_mapped_different
Japan,325992,990000,70065496.0,Asia,2,,,3259A0,level_5,S00300,noncomparable_imports,both_mapped_different
Canada,331410,331492,69831829.0,North_America,2,,,331410,exact,331490,level_5,both_mapped_different
Canada,333515,333517,69564632.0,North_America,5,,,33351B,exact,333517,exact,both_mapped_different
Turkey,334413,335999,69488742.0,Europe,1,,,334413,exact,335999,exact,both_mapped_different
United Kingdom,335999,335929,69292649.0,Europe,10,,,335999,exact,335920,level_5,both_mapped_different
"Korea, South",331420,332999,69012611.0,Asia,6,,,331420,level_5,332999,exact,both_mapped_different
Canada,324199,325998,68548042.0,North_America,2,,,324190,level_5,3259A0,level_5,both_mapped_different
Mexico,324199,325998,68074317.0,North_America,2,,,324190,level_5,3259A0,level_5,both_mapped_different
Mexico,333924,336999,67599586.0,North_America,1,,,333920,level_5,336999,exact,both_mapped_different
Spain,332996,332919,67521011.0,Europe,27,,,332996,exact,33291A,exact,both_mapped_different
Cambodia,339113,315280,67462431.0,Asia,3,,,339113,exact,315000,level_3,both_mapped_different
China,335932,327212,66920054.0,Asia,2,,,335930,level_5,327200,level_4,both_mapped_different
Vietnam,333924,336999,66604338.0,Asia,1,,,333920,level_5,336999,exact,both_mapped_different
Germany,325998,325613,66594980.0,Europe,1,,,3259A0,level_5,325610,level_5,both_mapped_different
Japan,334419,334413,66583024.0,Asia,1,,,33441A,exact,334413,exact,both_mapped_different
Spain,325998,325199,66356645.0,Europe,7,,,3259A0,level_5,325190,level_5,both_mapped_different
Italy,326299,337215,65838389.0,Europe,1,,,326290,level_5,337215,exact,both_mapped_different
Mexico,334419,334413,65627534.0,North_America,1,,,33441A,exact,334413,exact,both_mapped_different
Japan,331420,332999,65195525.0,Asia,7,,,331420,level_5,332999,exact,both_mapped_different
Mexico,326150,326113,64789818.0,North_America,5,,,326150,level_5,326110,level_5,both_mapped_different
Canada,326140,326113,64639821.0,North_America,1,,,326140,level_5,326110,level_5,both_mapped_different
Germany,331410,332999,64499384.0,Europe,1,,,331410,exact,332999,exact,both_mapped_different
Czech Republic,331210,331110,63934320.0,Europe,12,,,331200,level_4,331110,level_4,both_mapped_different
Canada,326150,326113,63909167.0,North_America,5,,,326150,level_5,326110,level_5,both_mapped_different
China,325199,325998,63561314.0,Asia,32,,,325190,level_5,3259A0,level_5,both_mapped_different
Canada,322130,322121,63316339.0,North_America,3,,,322130,level_5,322120,level_5,both_mapped_different
Germany,325199,325998,63199145.0,Europe,25,,,325190,level_5,3259A0,level_5,both_mapped_different
China,322211,322299,62558471.0,Asia,1,,,322210,level_5,322299,exact,both_mapped_different
Hungary,339113,339112,62168331.0,Europe,1,,,339113,exact,339112,exact,both_mapped_different
Germany,334515,337127,61971571.0,Europe,1,,,334515,exact,337127,exact,both_mapped_different
Switzerland,334510,339113,61937968.0,Europe,1,,,334510,exact,339113,exact,both_mapped_different
Taiwan,331420,332999,61586091.0,Asia,7,,,331420,level_5,332999,exact,both_mapped_different
Malaysia,332996,332919,61346345.0,Asia,27,,,332996,exact,33291A,exact,both_mapped_different
New Zealand,311514,325199,61186032.0,Oceana,1,,,311514,exact,325190,level_5,both_mapped_different
Thailand,325998,325199,60580258.0,Asia,7,,,3259A0,level_5,325190,level_5,both_mapped_different
Germany,325920,332993,60148936.0,Europe,1,,,3259A0,level_5,33299A,exact,both_mapped_different
Italy,990000,333111,60142242.0,Europe,1,,,S00300,noncomparable_imports,333111,exact,both_mapped_different
Canada,327991,327120,59816143.0,North_America,1,,,327991,exact,327100,level_4,both_mapped_different
Italy,325199,325998,59692401.0,Europe,19,,,325190,level_5,3259A0,level_5,both_mapped_different
Spain,990000,333111,59656096.0,Europe,1,,,S00300,noncomparable_imports,333111,exact,both_mapped_different
Germany,324191,325613,59644258.0,Europe,2,,,324190,level_5,325610,level_5,both_mapped_different
China,339930,336411,59331691.0,Asia,4,,,339930,level_5,336411,exact,both_mapped_different
Israel,332996,332919,59245233.0,Asia,17,,,332996,exact,33291A,exact,both_mapped_different
Canada,333924,336999,59080565.0,North_America,1,,,333920,level_5,336999,exact,both_mapped_different
Sweden,335999,335929,58992668.0,Europe,10,,,335999,exact,335920,level_5,both_mapped_different
Vietnam,334511,339930,58822681.0,Asia,1,,,334511,exact,339930,level_5,both_mapped_different
Mexico,331210,331110,58693560.0,North_America,46,,,331200,level_4,331110,level_4,both_mapped_different
India,325998,325199,58504985.0,Asia,6,,,3259A0,level_5,325190,level_5,both_mapped_different
Italy,990000,325413,58436470.0,Europe,1,,,S00300,noncomparable_imports,325413,exact,both_mapped_different
China,334510,339112,58395059.0,Asia,1,,,334510,exact,339112,exact,both_mapped_different
Canada,333924,333120,58184931.0,North_America,2,,,333920,level_5,333120,level_5,both_mapped_different
Italy,335999,335929,57828008.0,Europe,10,,,335999,exact,335920,level_5,both_mapped_different
Japan,331491,332999,57473593.0,Asia,3,,,331490,level_5,332999,exact,both_mapped_different
China,316990,339999,57230939.0,Asia,1,,,316000,level_3,339990,level_5,both_mapped_different
Mexico,334310,334220,56835393.0,North_America,2,,,334300,level_4,334220,level_5,both_mapped_different
Canada,334512,334513,56824045.0,North_America,2,,,334512,exact,334513,exact,both_mapped_different
Italy,331210,331110,56332774.0,Europe,48,,,331200,level_4,331110,level_4,both_mapped_different
Italy,325998,325199,55501969.0,Europe,9,,,3259A0,level_5,325190,level_5,both_mapped_different
China,339999,327110,55360158.0,Asia,3,,,339990,level_5,327100,level_4,both_mapped_different
Israel,325411,325412,55022407.0,Asia,17,,,325411,exact,325412,exact,both_mapped_different
United Kingdom,332996,332919,54717542.0,Europe,35,,,332996,exact,33291A,exact,both_mapped_different
France,335999,335929,54303517.0,Europe,10,,,335999,exact,335920,level_5,both_mapped_different
Mexico,322230,323111,54162503.0,North_America,3,,,322230,level_5,323110,level_5,both_mapped_different
Indonesia,325199,325998,54083827.0,Asia,15,,,325190,level_5,3259A0,level_5,both_mapped_different
Canada,322120,322130,54037149.0,North_America,3,,,322120,level_5,322130,level_5,both_mapped_different
Vietnam,339930,336411,53693791.0,Asia,3,,,339930,level_5,336411,exact,both_mapped_different
Mexico,331313,331314,53517925.0,North_America,2,,,331313,exact,331314,exact,both_mapped_different
Hungary,331420,332999,53448769.0,Europe,1,,,331420,level_5,332999,exact,both_mapped_different
China,332510,335999,53341836.0,Asia,2,,,332500,level_4,335999,exact,both_mapped_different
Cambodia,335999,335929,51954639.0,Asia,8,,,335999,exact,335920,level_5,both_mapped_different
Canada,339113,322291,51887135.0,North_America,2,,,339113,exact,322291,exact,both_mapped_different
Switzerland,325320,325199,51849788.0,Europe,5,,,325320,level_5,325190,level_5,both_mapped_different
Mexico,327212,327993,51361064.0,North_America,2,,,327200,level_4,327993,exact,both_mapped_different
Netherlands,311514,325199,50791974.0,Europe,1,,,311514,exact,325190,level_5,both_mapped_different
France,331210,331110,50789818.0,Europe,40,,,331200,level_4,331110,level_4,both_mapped_different
Japan,332996,332919,50605123.0,Asia,30,,,332996,exact,33291A,exact,both_mapped_different
Turkey,331210,331110,50581394.0,Europe,11,,,331200,level_4,331110,level_4,both_mapped_different
Mexico,339113,326199,50525373.0,North_America,2,,,339113,exact,326190,level_5,both_mapped_different
Mexico,990000,333111,50115080.0,North_America,1,,,S00300,noncomparable_imports,333111,exact,both_mapped_different
Thailand,337127,337124,50019263.0,Asia,5,,,337127,exact,33712N,exact,both_mapped_different
Belgium,325411,325412,49850844.0,Europe,11,,,325411,exact,325412,exact,both_mapped_different
Mexico,325180,325130,49691430.0,North_America,4,,,325180,level_5,325130,level_5,both_mapped_different
France,322299,322121,49589636.0,Europe,5,,,322299,exact,322120,level_5,both_mapped_different
Canada,326299,337215,49552634.0,North_America,1,,,326290,level_5,337215,exact,both_mapped_different
Germany,325180,325130,48784706.0,Europe,3,,,325180,level_5,325130,level_5,both_mapped_different
Brazil,322130,322220,48579367.0,South_America,3,,,322130,level_5,322220,level_5,both_mapped_different
China,327212,327993,48503427.0,Asia,2,,,327200,level_4,327993,exact,both_mapped_different
China,332420,332439,48105248.0,Asia,4,,,332420,level_5,332430,level_5,both_mapped_different
Poland,321911,337215,47860825.0,Europe,1,,,321910,level_5,337215,exact,both_mapped_different
Mexico,337215,337127,47823206.0,North_America,1,,,337215,exact,337127,exact,both_mapped_different
Taiwan,335999,334419,47457210.0,Asia,1,,,335999,exact,33441A,exact,both_mapped_different
Brazil,333519,331513,46999114.0,South_America,3,,,33351B,exact,331510,level_5,both_mapped_different
Costa Rica,334510,339113,46948562.0,South_America,1,,,334510,exact,339113,exact,both_mapped_different
Germany,333519,331511,46882484.0,Europe,6,,,33351B,exact,331510,level_5,both_mapped_different
"Korea, South",334419,334413,46774016.0,Asia,1,,,33441A,exact,334413,exact,both_mapped_different
Italy,930000,336411,46718248.0,Europe,5,,,S00300,noncomparable_imports,336411,exact,both_mapped_different
China,325180,325130,46447143.0,Asia,4,,,325180,level_5,325130,level_5,both_mapped_different
Germany,334512,334513,46189999.0,Europe,2,,,334512,exact,334513,exact,both_mapped_different
Mexico,332420,332439,46180896.0,North_America,4,,,332420,level_5,332430,level_5,both_mapped_different
Sweden,325411,325412,45797584.0,Europe,5,,,325411,exact,325412,exact,both_mapped_different
Japan,322220,332999,45760304.0,Asia,2,,,322220,level_5,332999,exact,both_mapped_different
Vietnam,326299,337215,45668467.0,Asia,1,,,326290,level_5,337215,exact,both_mapped_different
Germany,930000,333517,45587159.0,Europe,41,,,S00300,noncomparable_imports,333517,exact,both_mapped_different
Mexico,333111,336212,45529350.0,North_America,2,,,333111,exact,336212,exact,both_mapped_different
France,325998,334413,45286276.0,Europe,1,,,3259A0,level_5,334413,exact,both_mapped_different
India,326150,326113,45074347.0,Asia,3,,,326150,level_5,326110,level_5,both_mapped_different
India,324199,325998,45028492.0,Asia,2,,,324190,level_5,3259A0,level_5,both_mapped_different
Taiwan,325992,990000,44773201.0,Asia,1,,,3259A0,level_5,S00300,noncomparable_imports,both_mapped_different
Singapore,325998,334413,44545748.0,Asia,1,,,3259A0,level_5,334413,exact,both_mapped_different
Denmark,335921,327215,44497366.0,Europe,3,,,335920,level_5,327200,level_4,both_mapped_different
"Korea, South",333514,332216,43813146.0,Asia,1,,,333514,exact,332200,level_4,both_mapped_different
Italy,333996,333914,43281211.0,Europe,1,,,33399B,exact,333914,exact,both_mapped_different
Japan,335921,327215,42478966.0,Asia,5,,,335920,level_5,327200,level_4,both_mapped_different
Dominican Republic,339113,339112,41876498.0,South_America,1,,,339113,exact,339112,exact,both_mapped_different
Thailand,327991,327390,41647314.0,Asia,2,,,327991,exact,327390,level_5,both_mapped_different
Lithuania,325998,325199,41623562.0,Europe,1,,,3259A0,level_5,325190,level_5,both_mapped_different
Israel,326299,313320,41510264.0,Asia,1,,,326290,level_5,313300,level_4,both_mapped_different
Canada,115210,11211X,40886648.0,North_America,4,,,115000,level_3,1121A0,exact,both_mapped_different
Thailand,333515,333517,40633811.0,Asia,5,,,33351B,exact,333517,exact,both_mapped_different
Japan,324199,325998,40375956.0,Asia,2,,,324190,level_5,3259A0,level_5,both_mapped_different
Taiwan,334419,334413,40245708.0,Asia,1,,,33441A,exact,334413,exact,both_mapped_different
India,333996,333914,39972641.0,Asia,1,,,33399B,exact,333914,exact,both_mapped_different
Slovakia,332991,332722,39968151.0,Europe,1,,,332991,exact,332720,level_5,both_mapped_different
Ireland,334510,339113,39813736.0,Europe,1,,,334510,exact,339113,exact,both_mapped_different
India,327991,327390,39680266.0,Asia,3,,,327991,exact,327390,level_5,both_mapped_different
Mexico,325211,910000,39350448.0,North_America,5,,,325211,exact,S00300,noncomparable_imports,both_mapped_different
Cambodia,322230,323111,39061614.0,Asia,3,,,322230,level_5,323110,level_5,both_mapped_different
China,333515,333991,38957139.0,Asia,2,,,33351B,exact,333991,exact,both_mapped_different
Germany,333111,333120,38301865.0,Europe,5,,,333111,exact,333120,level_5,both_mapped_different
Taiwan,332439,332999,38187593.0,Asia,1,,,332430,level_5,332999,exact,both_mapped_different
China,335932,326199,37885031.0,Asia,1,,,335930,level_5,326190,level_5,both_mapped_different
Japan,930000,333517,37716522.0,Asia,40,,,S00300,noncomparable_imports,333517,exact,both_mapped_different
Malaysia,321911,337215,37643173.0,Asia,1,,,321910,level_5,337215,exact,both_mapped_different
Germany,322220,332999,37639982.0,Europe,2,,,322220,level_5,332999,exact,both_mapped_different
Israel,930000,336411,37522500.0,Asia,2,,,S00300,noncomparable_imports,336411,exact,both_mapped_different
Vietnam,337127,337215,37396812.0,Asia,1,,,337127,exact,337215,exact,both_mapped_different
China,327991,327120,36825685.0,Asia,1,,,327991,exact,327100,level_4,both_mapped_different
El Salvador,321219,327999,36296775.0,South_America,1,,,321200,level_4,327999,exact,both_mapped_different
France,332996,332919,35790395.0,Europe,35,,,332996,exact,33291A,exact,both_mapped_different
China,332111,332999,35782121.0,Asia,2,,,33211A,exact,332999,exact,both_mapped_different
Japan,332991,332722,35718139.0,Asia,1,,,332991,exact,332720,level_5,both_mapped_different
Singapore,324199,325998,35706874.0,Asia,2,,,324190,level_5,3259A0,level_5,both_mapped_different
"Korea, South",337127,337124,35699596.0,Asia,3,,,337127,exact,33712N,exact,both_mapped_different
Mexico,325920,332993,35525782.0,North_America,1,,,3259A0,level_5,33299A,exact,both_mapped_different
Indonesia,339999,335999,35381812.0,Asia,2,,,339990,level_5,335999,exact,both_mapped_different
India,337215,337127,35370662.0,Asia,1,,,337215,exact,337127,exact,both_mapped_different
Burma,339113,315280,35351702.0,Asia,3,,,339113,exact,315000,level_3,both_mapped_different
Croatia,325411,325412,35048099.0,Europe,2,,,325411,exact,325412,exact,both_mapped_different
Canada,325411,325412,34987745.0,North_America,29,,,325411,exact,325412,exact,both_mapped_different
Brazil,321918,321999,34917112.0,South_America,2,,,321910,level_5,3219A0,level_5,both_mapped_different
Malaysia,325998,334413,34792855.0,Asia,1,,,3259A0,level_5,334413,exact,both_mapped_different
India,327910,331511,34741622.0,Asia,1,,,327910,level_5,331510,level_5,both_mapped_different
United Kingdom,334510,339113,34195786.0,Europe,1,,,334510,exact,339113,exact,both_mapped_different
Canada,313210,327993,34058074.0,North_America,1,,,313200,level_4,327993,exact,both_mapped_different
Canada,327420,327999,33874362.0,North_America,1,,,327400,level_4,327999,exact,both_mapped_different
"Korea, South",325411,325412,33782400.0,Asia,8,,,325411,exact,325412,exact,both_mapped_different
Mexico,321219,327999,33736266.0,North_America,1,,,321200,level_4,327999,exact,both_mapped_different
Thailand,325211,910000,33607056.0,Asia,3,,,325211,exact,S00300,noncomparable_imports,both_mapped_different
Australia,325411,325412,33427154.0,Oceana,5,,,325411,exact,325412,exact,both_mapped_different
China,334512,334513,33393155.0,Asia,2,,,334512,exact,334513,exact,both_mapped_different
Japan,333519,331511,33183838.0,Asia,5,,,33351B,exact,331510,level_5,both_mapped_different
Belgium,325199,311224,33175408.0,Europe,2,,,325190,level_5,311224,exact,both_mapped_different
Germany,326150,326113,33159107.0,Europe,5,,,326150,level_5,326110,level_5,both_mapped_different
Spain,325180,325130,32896237.0,Europe,3,,,325180,level_5,325130,level_5,both_mapped_different
Tunisia,335999,335929,32553382.0,Africa,7,,,335999,exact,335920,level_5,both_mapped_different
Australia,325199,311224,32404654.0,Oceana,2,,,325190,level_5,311224,exact,both_mapped_different
Japan,325211,910000,32222209.0,Asia,3,,,325211,exact,S00300,noncomparable_imports,both_mapped_different
Australia,331313,331314,32064590.0,Oceana,1,,,331313,exact,331314,exact,both_mapped_different
Canada,333111,336212,32062758.0,North_America,2,,,333111,exact,336212,exact,both_mapped_different
India,332111,332999,32029002.0,Asia,2,,,33211A,exact,332999,exact,both_mapped_different
Singapore,325998,325199,32020707.0,Asia,4,,,3259A0,level_5,325190,level_5,both_mapped_different
Mexico,313230,327215,31665973.0,North_America,1,,,313200,level_4,327200,level_4,both_mapped_different
Canada,337215,337127,31424465.0,North_America,1,,,337215,exact,337127,exact,both_mapped_different
Dominican Republic,339113,315280,31205608.0,South_America,2,,,339113,exact,315000,level_3,both_mapped_different
Mexico,334515,337127,31177467.0,North_America,1,,,334515,exact,337127,exact,both_mapped_different
Brazil,325998,325199,31144529.0,South_America,7,,,3259A0,level_5,325190,level_5,both_mapped_different
China,335999,334419,30919092.0,Asia,1,,,335999,exact,33441A,exact,both_mapped_different
Italy,337127,337124,30757391.0,Europe,5,,,337127,exact,33712N,exact,both_mapped_different
Netherlands,331420,332999,30326034.0,Europe,4,,,331420,level_5,332999,exact,both_mapped_different
Poland,333514,332216,30288042.0,Europe,1,,,333514,exact,332200,level_4,both_mapped_different
Spain,333924,333120,30276117.0,Europe,2,,,333920,level_5,333120,level_5,both_mapped_different
Italy,325998,334413,30193985.0,Europe,1,,,3259A0,level_5,334413,exact,both_mapped_different
Belgium,325998,325199,29996074.0,Europe,7,,,3259A0,level_5,325190,level_5,both_mapped_different
France,334512,334513,29886882.0,Europe,2,,,334512,exact,334513,exact,both_mapped_different
China,332999,327110,29739606.0,Asia,1,,,332999,exact,327100,level_4,both_mapped_different
Romania,331210,331110,29681777.0,Europe,13,,,331200,level_4,331110,level_4,both_mapped_different
China,339994,314120,29380094.0,Asia,2,,,339990,level_5,314120,level_5,both_mapped_different
Australia,332996,332919,29167820.0,Oceana,19,,,332996,exact,33291A,exact,both_mapped_different
Chile,325180,325311,29080817.0,South_America,1,,,325180,level_5,325310,level_5,both_mapped_different
Israel,335999,335929,29018811.0,Asia,9,,,335999,exact,335920,level_5,both_mapped_different
Czech Republic,325199,311224,28962647.0,Europe,1,,,325190,level_5,311224,exact,both_mapped_different
Netherlands,332996,332919,28943299.0,Europe,30,,,332996,exact,33291A,exact,both_mapped_different
China,332618,331222,28903583.0,Asia,1,,,332600,level_4,331200,level_4,both_mapped_different
Cambodia,337127,337124,28716921.0,Asia,3,,,337127,exact,33712N,exact,both_mapped_different
France,325120,325199,28633317.0,Europe,1,,,325120,level_5,325190,level_5,both_mapped_different
Taiwan,325998,325199,28454426.0,Asia,5,,,3259A0,level_5,325190,level_5,both_mapped_different
China,332999,326299,28375408.0,Asia,1,,,332999,exact,326290,level_5,both_mapped_different
Germany,336350,335312,28305817.0,Europe,1,,,336350,level_5,335312,exact,both_mapped_different
Canada,321219,327999,28244742.0,North_America,1,,,321200,level_4,327999,exact,both_mapped_different
Mexico,334419,333314,28213192.0,North_America,3,,,33441A,exact,333314,exact,both_mapped_different
Canada,334413,335999,28160737.0,North_America,1,,,334413,exact,335999,exact,both_mapped_different
China,332999,331491,28116608.0,Asia,1,,,332999,exact,331490,level_5,both_mapped_different
"Korea, South",335932,327212,28028864.0,Asia,2,,,335930,level_5,327200,level_4,both_mapped_different
Italy,332420,332439,27982251.0,Europe,4,,,332420,level_5,332430,level_5,both_mapped_different
