detail_code,world_weight,weight_sum_diff,level,weight_type,passes_validation,usummary_code,summary_code,sector_code,region,regional_weight
,,0.0,usummary,regional,True,211,,,RoWorld,1.0
,,0.0,usummary,regional,True,212,,,CAN,1.0
,,0.0,usummary,regional,True,212,,,CHN,1.0
,,0.0,usummary,regional,True,212,,,Europe,1.0
,,0.0,usummary,regional,True,212,,,JPN,1.0
,,0.0,usummary,regional,True,212,,,MEX,1.0
,,0.0,usummary,regional,True,212,,,RoAsia,1.0
,,0.0,usummary,regional,True,212,,,RoWorld,1.0
,,0.0,usummary,regional,True,311,,,CAN,1.0
,,0.0,usummary,regional,True,311,,,CHN,1.0
,,0.0,usummary,regional,True,311,,,Europe,1.0
,,0.0,usummary,regional,True,311,,,JPN,1.0
,,0.0,usummary,regional,True,311,,,MEX,1.0
,,0.0,usummary,regional,True,311,,,RoAsia,1.0
,,0.0,usummary,regional,True,311,,,RoWorld,1.0
,,0.0,usummary,regional,True,3121,,,CAN,1.0
,,0.0,usummary,regional,True,3121,,,CHN,1.0
,,0.0,usummary,regional,True,3121,,,Europe,1.0
,,0.0,usummary,regional,True,3121,,,JPN,1.0
,,0.0,usummary,regional,True,3121,,,MEX,1.0
,,0.0,usummary,regional,True,3121,,,RoAsia,1.0
,,0.0,usummary,regional,True,3121,,,RoWorld,1.0
,,0.0,usummary,regional,True,3122,,,CAN,1.0
,,0.0,usummary,regional,True,3122,,,CHN,1.0
,,0.0,usummary,regional,True,3122,,,Europe,1.0
,,0.0,usummary,regional,True,3122,,,JPN,1.0
,,0.0,usummary,regional,True,3122,,,MEX,1.0
,,0.0,usummary,regional,True,3122,,,RoAsia,1.0
,,0.0,usummary,regional,True,3122,,,RoWorld,1.0
,,0.0,usummary,regional,True,313TT,,,CAN,1.0
,,0.0,usummary,regional,True,313TT,,,CHN,1.0
,,0.0,usummary,regional,True,313TT,,,Europe,1.0
,,0.0,usummary,regional,True,313TT,,,JPN,1.0
,,0.0,usummary,regional,True,313TT,,,MEX,1.0
,,0.0,usummary,regional,True,313TT,,,RoAsia,1.0
,,0.0,usummary,regional,True,313TT,,,RoWorld,1.0
,,0.0,usummary,regional,True,315AL,,,CAN,1.0
,,0.0,usummary,regional,True,315AL,,,CHN,1.0
,,0.0,usummary,regional,True,315AL,,,Europe,1.0
,,0.0,usummary,regional,True,315AL,,,JPN,1.0
,,0.0,usummary,regional,True,315AL,,,MEX,1.0
,,0.0,usummary,regional,True,315AL,,,RoAsia,1.0
,,0.0,usummary,regional,True,315AL,,,RoWorld,1.0
,,0.0,usummary,regional,True,321,,,CAN,1.0
,,0.0,usummary,regional,True,321,,,CHN,1.0
,,0.0,usummary,regional,True,321,,,Europe,1.0
,,0.0,usummary,regional,True,321,,,JPN,1.0
,,0.0,usummary,regional,True,321,,,MEX,1.0
,,0.0,usummary,regional,True,321,,,RoAsia,1.0
,,0.0,usummary,regional,True,321,,,RoWorld,1.0
,,0.0,usummary,regional,True,322,,,CAN,1.0
,,0.0,usummary,regional,True,322,,,CHN,1.0
,,0.0,usummary,regional,True,322,,,Europe,1.0
,,0.0,usummary,regional,True,322,,,JPN,1.0
,,0.0,usummary,regional,True,322,,,MEX,1.0
,,0.0,usummary,regional,True,322,,,RoAsia,1.0
,,0.0,usummary,regional,True,322,,,RoWorld,1.0
,,0.0,usummary,regional,True,323,,,CAN,1.0
,,0.0,usummary,regional,True,323,,,CHN,1.0
,,0.0,usummary,regional,True,323,,,Europe,1.0
,,0.0,usummary,regional,True,323,,,JPN,1.0
,,0.0,usummary,regional,True,323,,,MEX,1.0
,,0.0,usummary,regional,True,323,,,RoAsia,1.0
,,0.0,usummary,regional,True,323,,,RoWorld,1.0
,,0.0,usummary,regional,True,324,,,CAN,1.0
,,0.0,usummary,regional,True,324,,,CHN,1.0
,,0.0,usummary,regional,True,324,,,Europe,1.0
,,0.0,usummary,regional,True,324,,,JPN,1.0
,,0.0,usummary,regional,True,324,,,MEX,1.0
,,0.0,usummary,regional,True,324,,,RoAsia,1.0
,,0.0,usummary,regional,True,324,,,RoWorld,1.0
,,0.0,usummary,regional,True,3251,,,CAN,1.0
,,0.0,usummary,regional,True,3251,,,CHN,1.0
,,0.0,usummary,regional,True,3251,,,Europe,1.0
,,0.0,usummary,regional,True,3251,,,JPN,1.0
,,0.0,usummary,regional,True,3251,,,MEX,1.0
,,0.0,usummary,regional,True,3251,,,RoAsia,1.0
,,0.0,usummary,regional,True,3251,,,RoWorld,1.0
,,0.0,usummary,regional,True,3252,,,CAN,1.0
,,0.0,usummary,regional,True,3252,,,CHN,1.0
,,0.0,usummary,regional,True,3252,,,Europe,1.0
,,0.0,usummary,regional,True,3252,,,JPN,1.0
,,0.0,usummary,regional,True,3252,,,MEX,1.0
,,0.0,usummary,regional,True,3252,,,RoAsia,1.0
,,0.0,usummary,regional,True,3252,,,RoWorld,1.0
,,0.0,usummary,regional,True,3254,,,CAN,1.0
,,0.0,usummary,regional,True,3254,,,CHN,1.0
,,0.0,usummary,regional,True,3254,,,Europe,1.0
,,0.0,usummary,regional,True,3254,,,JPN,1.0
,,0.0,usummary,regional,True,3254,,,MEX,1.0
,,0.0,usummary,regional,True,3254,,,RoAsia,1.0
,,-1.1102230246251565e-16,usummary,regional,True,3254,,,RoWorld,0.9999999999999999
,,0.0,usummary,regional,True,325X,,,CAN,1.0
,,0.0,usummary,regional,True,325X,,,CHN,1.0
,,0.0,usummary,regional,True,325X,,,Europe,1.0
,,0.0,usummary,regional,True,325X,,,JPN,1.0
,,0.0,usummary,regional,True,325X,,,MEX,1.0
,,0.0,usummary,regional,True,325X,,,RoAsia,1.0
,,0.0,usummary,regional,True,325X,,,RoWorld,1.0
,,0.0,usummary,regional,True,326,,,CAN,1.0
,,0.0,usummary,regional,True,326,,,CHN,1.0
,,0.0,usummary,regional,True,326,,,Europe,1.0
,,0.0,usummary,regional,True,326,,,JPN,1.0
,,0.0,usummary,regional,True,326,,,MEX,1.0
,,0.0,usummary,regional,True,326,,,RoAsia,1.0
,,0.0,usummary,regional,True,326,,,RoWorld,1.0
,,0.0,usummary,regional,True,327,,,CAN,1.0
,,0.0,usummary,regional,True,327,,,CHN,1.0
,,0.0,usummary,regional,True,327,,,Europe,1.0
,,0.0,usummary,regional,True,327,,,JPN,1.0
,,0.0,usummary,regional,True,327,,,MEX,1.0
,,0.0,usummary,regional,True,327,,,RoAsia,1.0
,,0.0,usummary,regional,True,327,,,RoWorld,1.0
,,0.0,usummary,regional,True,3311IS,,,CAN,1.0
,,0.0,usummary,regional,True,3311IS,,,CHN,1.0
,,0.0,usummary,regional,True,3311IS,,,Europe,1.0
,,0.0,usummary,regional,True,3311IS,,,JPN,1.0
,,0.0,usummary,regional,True,3311IS,,,MEX,1.0
,,0.0,usummary,regional,True,3311IS,,,RoAsia,1.0
,,0.0,usummary,regional,True,3311IS,,,RoWorld,1.0
,,0.0,usummary,regional,True,3313NF,,,CAN,1.0
,,0.0,usummary,regional,True,3313NF,,,CHN,1.0
,,0.0,usummary,regional,True,3313NF,,,Europe,1.0
,,0.0,usummary,regional,True,3313NF,,,JPN,1.0
,,0.0,usummary,regional,True,3313NF,,,MEX,1.0
,,0.0,usummary,regional,True,3313NF,,,RoAsia,1.0
,,0.0,usummary,regional,True,3313NF,,,RoWorld,1.0
,,0.0,usummary,regional,True,332,,,CAN,1.0
,,0.0,usummary,regional,True,332,,,CHN,1.0
,,0.0,usummary,regional,True,332,,,Europe,1.0
,,0.0,usummary,regional,True,332,,,JPN,1.0
,,0.0,usummary,regional,True,332,,,MEX,1.0
,,0.0,usummary,regional,True,332,,,RoAsia,1.0
,,0.0,usummary,regional,True,332,,,RoWorld,1.0
,,0.0,usummary,regional,True,33311,,,CAN,1.0
,,0.0,usummary,regional,True,33311,,,CHN,1.0
,,0.0,usummary,regional,True,33311,,,Europe,1.0
,,0.0,usummary,regional,True,33311,,,JPN,1.0
,,0.0,usummary,regional,True,33311,,,MEX,1.0
,,0.0,usummary,regional,True,33311,,,RoAsia,1.0
,,0.0,usummary,regional,True,33311,,,RoWorld,1.0
,,0.0,usummary,regional,True,33312,,,CAN,1.0
,,0.0,usummary,regional,True,33312,,,CHN,1.0
,,0.0,usummary,regional,True,33312,,,Europe,1.0
,,0.0,usummary,regional,True,33312,,,JPN,1.0
,,0.0,usummary,regional,True,33312,,,MEX,1.0
,,0.0,usummary,regional,True,33312,,,RoAsia,1.0
,,-1.1102230246251565e-16,usummary,regional,True,33312,,,RoWorld,0.9999999999999999
,,0.0,usummary,regional,True,33313,,,CAN,1.0
,,0.0,usummary,regional,True,33313,,,CHN,1.0
,,0.0,usummary,regional,True,33313,,,Europe,1.0
,,0.0,usummary,regional,True,33313,,,JPN,1.0
,,0.0,usummary,regional,True,33313,,,MEX,1.0
,,0.0,usummary,regional,True,33313,,,RoAsia,1.0
,,0.0,usummary,regional,True,33313,,,RoWorld,1.0
,,0.0,usummary,regional,True,3332OM,,,CAN,1.0
,,0.0,usummary,regional,True,3332OM,,,CHN,1.0
,,0.0,usummary,regional,True,3332OM,,,Europe,1.0
,,0.0,usummary,regional,True,3332OM,,,JPN,1.0
,,0.0,usummary,regional,True,3332OM,,,MEX,1.0
,,0.0,usummary,regional,True,3332OM,,,RoAsia,1.0
,,0.0,usummary,regional,True,3332OM,,,RoWorld,1.0
,,0.0,usummary,regional,True,3341,,,CAN,1.0
,,0.0,usummary,regional,True,3341,,,CHN,1.0
,,0.0,usummary,regional,True,3341,,,Europe,1.0
,,0.0,usummary,regional,True,3341,,,JPN,1.0
,,0.0,usummary,regional,True,3341,,,MEX,1.0
,,0.0,usummary,regional,True,3341,,,RoAsia,1.0
,,0.0,usummary,regional,True,3341,,,RoWorld,1.0
,,0.0,usummary,regional,True,3342,,,CAN,1.0
,,0.0,usummary,regional,True,3342,,,CHN,1.0
,,0.0,usummary,regional,True,3342,,,Europe,1.0
,,0.0,usummary,regional,True,3342,,,JPN,1.0
,,0.0,usummary,regional,True,3342,,,MEX,1.0
,,0.0,usummary,regional,True,3342,,,RoAsia,1.0
,,-1.1102230246251565e-16,usummary,regional,True,3342,,,RoWorld,0.9999999999999999
,,0.0,usummary,regional,True,3344,,,CAN,1.0
,,0.0,usummary,regional,True,3344,,,CHN,1.0
,,0.0,usummary,regional,True,3344,,,Europe,1.0
,,0.0,usummary,regional,True,3344,,,JPN,1.0
,,0.0,usummary,regional,True,3344,,,MEX,1.0
,,0.0,usummary,regional,True,3344,,,RoAsia,1.0
,,0.0,usummary,regional,True,3344,,,RoWorld,1.0
,,0.0,usummary,regional,True,3345,,,CAN,1.0
,,0.0,usummary,regional,True,3345,,,CHN,1.0
,,0.0,usummary,regional,True,3345,,,Europe,1.0
,,0.0,usummary,regional,True,3345,,,JPN,1.0
,,0.0,usummary,regional,True,3345,,,MEX,1.0
,,0.0,usummary,regional,True,3345,,,RoAsia,1.0
,,0.0,usummary,regional,True,3345,,,RoWorld,1.0
,,0.0,usummary,regional,True,334X,,,CAN,1.0
,,0.0,usummary,regional,True,334X,,,CHN,1.0
,,0.0,usummary,regional,True,334X,,,Europe,1.0
,,0.0,usummary,regional,True,334X,,,JPN,1.0
,,0.0,usummary,regional,True,334X,,,MEX,1.0
,,0.0,usummary,regional,True,334X,,,RoAsia,1.0
,,0.0,usummary,regional,True,334X,,,RoWorld,1.0
,,0.0,usummary,regional,True,335,,,CAN,1.0
,,0.0,usummary,regional,True,335,,,CHN,1.0
,,0.0,usummary,regional,True,335,,,Europe,1.0
,,0.0,usummary,regional,True,335,,,JPN,1.0
,,0.0,usummary,regional,True,335,,,MEX,1.0
,,0.0,usummary,regional,True,335,,,RoAsia,1.0
,,0.0,usummary,regional,True,335,,,RoWorld,1.0
,,0.0,usummary,regional,True,336111,,,CAN,1.0
,,0.0,usummary,regional,True,336111,,,CHN,1.0
,,0.0,usummary,regional,True,336111,,,Europe,1.0
,,0.0,usummary,regional,True,336111,,,JPN,1.0
,,0.0,usummary,regional,True,336111,,,MEX,1.0
,,0.0,usummary,regional,True,336111,,,RoAsia,1.0
,,0.0,usummary,regional,True,336111,,,RoWorld,1.0
,,0.0,usummary,regional,True,336112,,,CAN,1.0
,,0.0,usummary,regional,True,336112,,,CHN,1.0
,,0.0,usummary,regional,True,336112,,,Europe,1.0
,,0.0,usummary,regional,True,336112,,,JPN,1.0
,,0.0,usummary,regional,True,336112,,,MEX,1.0
,,-1.1102230246251565e-16,usummary,regional,True,336112,,,RoAsia,0.9999999999999999
,,0.0,usummary,regional,True,336112,,,RoWorld,1.0
,,0.0,usummary,regional,True,33612,,,CAN,1.0
,,0.0,usummary,regional,True,33612,,,CHN,1.0
,,0.0,usummary,regional,True,33612,,,Europe,1.0
,,0.0,usummary,regional,True,33612,,,JPN,1.0
,,0.0,usummary,regional,True,33612,,,MEX,1.0
,,0.0,usummary,regional,True,33612,,,RoAsia,1.0
,,0.0,usummary,regional,True,33612,,,RoWorld,1.0
,,0.0,usummary,regional,True,3362BP,,,CAN,1.0
,,0.0,usummary,regional,True,3362BP,,,CHN,1.0
,,0.0,usummary,regional,True,3362BP,,,Europe,1.0
,,0.0,usummary,regional,True,3362BP,,,JPN,1.0
,,0.0,usummary,regional,True,3362BP,,,MEX,1.0
,,0.0,usummary,regional,True,3362BP,,,RoAsia,1.0
,,0.0,usummary,regional,True,3362BP,,,RoWorld,1.0
,,0.0,usummary,regional,True,3364,,,CAN,1.0
,,0.0,usummary,regional,True,3364,,,CHN,1.0
,,0.0,usummary,regional,True,3364,,,Europe,1.0
,,0.0,usummary,regional,True,3364,,,JPN,1.0
,,0.0,usummary,regional,True,3364,,,MEX,1.0
,,0.0,usummary,regional,True,3364,,,RoAsia,1.0
,,-1.1102230246251565e-16,usummary,regional,True,3364,,,RoWorld,0.9999999999999999
,,0.0,usummary,regional,True,3365AO,,,CAN,1.0
,,0.0,usummary,regional,True,3365AO,,,CHN,1.0
,,0.0,usummary,regional,True,3365AO,,,Europe,1.0
,,0.0,usummary,regional,True,3365AO,,,JPN,1.0
,,0.0,usummary,regional,True,3365AO,,,MEX,1.0
,,0.0,usummary,regional,True,3365AO,,,RoAsia,1.0
,,0.0,usummary,regional,True,3365AO,,,RoWorld,1.0
,,0.0,usummary,regional,True,337,,,CAN,1.0
,,0.0,usummary,regional,True,337,,,CHN,1.0
,,0.0,usummary,regional,True,337,,,Europe,1.0
,,0.0,usummary,regional,True,337,,,JPN,1.0
,,0.0,usummary,regional,True,337,,,MEX,1.0
,,0.0,usummary,regional,True,337,,,RoAsia,1.0
,,0.0,usummary,regional,True,337,,,RoWorld,1.0
,,0.0,usummary,regional,True,3391,,,CAN,1.0
,,0.0,usummary,regional,True,3391,,,CHN,1.0
,,0.0,usummary,regional,True,3391,,,Europe,1.0
,,0.0,usummary,regional,True,3391,,,JPN,1.0
,,0.0,usummary,regional,True,3391,,,MEX,1.0
,,0.0,usummary,regional,True,3391,,,RoAsia,1.0
,,0.0,usummary,regional,True,3391,,,RoWorld,1.0
,,0.0,usummary,regional,True,3399,,,CAN,1.0
,,0.0,usummary,regional,True,3399,,,CHN,1.0
,,0.0,usummary,regional,True,3399,,,Europe,1.0
,,0.0,usummary,regional,True,3399,,,JPN,1.0
,,0.0,usummary,regional,True,3399,,,MEX,1.0
,,0.0,usummary,regional,True,3399,,,RoAsia,1.0
,,0.0,usummary,regional,True,3399,,,RoWorld,1.0
,,0.0,usummary,regional,True,S003,,,CAN,1.0
,,0.0,usummary,regional,True,S003,,,CHN,1.0
,,0.0,usummary,regional,True,S003,,,Europe,1.0
,,0.0,usummary,regional,True,S003,,,JPN,1.0
,,0.0,usummary,regional,True,S003,,,MEX,1.0
,,0.0,usummary,regional,True,S003,,,RoAsia,1.0
,,0.0,usummary,regional,True,S003,,,RoWorld,1.0
,,0.0,summary,regional,True,,111CA,,CAN,1.0
,,0.0,summary,regional,True,,111CA,,CHN,1.0
,,0.0,summary,regional,True,,111CA,,Europe,1.0
,,0.0,summary,regional,True,,111CA,,JPN,1.0
,,0.0,summary,regional,True,,111CA,,MEX,1.0
,,0.0,summary,regional,True,,111CA,,RoAsia,1.0
,,0.0,summary,regional,True,,111CA,,RoWorld,1.0
,,0.0,summary,regional,True,,113FF,,CAN,1.0
,,0.0,summary,regional,True,,113FF,,CHN,1.0
,,0.0,summary,regional,True,,113FF,,Europe,1.0
,,0.0,summary,regional,True,,113FF,,JPN,1.0
,,0.0,summary,regional,True,,113FF,,MEX,1.0
,,0.0,summary,regional,True,,113FF,,RoAsia,1.0
,,0.0,summary,regional,True,,113FF,,RoWorld,1.0
,,0.0,summary,regional,True,,211,,CAN,1.0
,,0.0,summary,regional,True,,211,,CHN,1.0
,,0.0,summary,regional,True,,211,,Europe,1.0
,,0.0,summary,regional,True,,211,,JPN,1.0
,,0.0,summary,regional,True,,211,,MEX,1.0
,,0.0,summary,regional,True,,211,,RoAsia,1.0
,,0.0,summary,regional,True,,211,,RoWorld,1.0
,,0.0,summary,regional,True,,212,,CAN,1.0
,,0.0,summary,regional,True,,212,,CHN,1.0
,,0.0,summary,regional,True,,212,,Europe,1.0
,,0.0,summary,regional,True,,212,,JPN,1.0
,,0.0,summary,regional,True,,212,,MEX,1.0
,,0.0,summary,regional,True,,212,,RoAsia,1.0
,,0.0,summary,regional,True,,212,,RoWorld,1.0
,,0.0,summary,regional,True,,311FT,,CAN,1.0
,,0.0,summary,regional,True,,311FT,,CHN,1.0
,,0.0,summary,regional,True,,311FT,,Europe,1.0
,,0.0,summary,regional,True,,311FT,,JPN,1.0
,,0.0,summary,regional,True,,311FT,,MEX,1.0
,,0.0,summary,regional,True,,311FT,,RoAsia,1.0
,,0.0,summary,regional,True,,311FT,,RoWorld,1.0
,,0.0,summary,regional,True,,313TT,,CAN,1.0
,,0.0,summary,regional,True,,313TT,,CHN,1.0
,,0.0,summary,regional,True,,313TT,,Europe,1.0
,,0.0,summary,regional,True,,313TT,,JPN,1.0
,,0.0,summary,regional,True,,313TT,,MEX,1.0
,,0.0,summary,regional,True,,313TT,,RoAsia,1.0
,,0.0,summary,regional,True,,313TT,,RoWorld,1.0
,,0.0,summary,regional,True,,315AL,,CAN,1.0
,,0.0,summary,regional,True,,315AL,,CHN,1.0
,,0.0,summary,regional,True,,315AL,,Europe,1.0
,,0.0,summary,regional,True,,315AL,,JPN,1.0
,,0.0,summary,regional,True,,315AL,,MEX,1.0
,,0.0,summary,regional,True,,315AL,,RoAsia,1.0
,,0.0,summary,regional,True,,315AL,,RoWorld,1.0
,,0.0,summary,regional,True,,321,,CAN,1.0
,,0.0,summary,regional,True,,321,,CHN,1.0
,,0.0,summary,regional,True,,321,,Europe,1.0
,,0.0,summary,regional,True,,321,,JPN,1.0
,,0.0,summary,regional,True,,321,,MEX,1.0
,,0.0,summary,regional,True,,321,,RoAsia,1.0
,,0.0,summary,regional,True,,321,,RoWorld,1.0
,,0.0,summary,regional,True,,322,,CAN,1.0
,,0.0,summary,regional,True,,322,,CHN,1.0
,,0.0,summary,regional,True,,322,,Europe,1.0
,,0.0,summary,regional,True,,322,,JPN,1.0
,,0.0,summary,regional,True,,322,,MEX,1.0
,,0.0,summary,regional,True,,322,,RoAsia,1.0
,,0.0,summary,regional,True,,322,,RoWorld,1.0
,,0.0,summary,regional,True,,323,,CAN,1.0
,,0.0,summary,regional,True,,323,,CHN,1.0
,,0.0,summary,regional,True,,323,,Europe,1.0
,,0.0,summary,regional,True,,323,,JPN,1.0
,,0.0,summary,regional,True,,323,,MEX,1.0
,,0.0,summary,regional,True,,323,,RoAsia,1.0
,,0.0,summary,regional,True,,323,,RoWorld,1.0
,,0.0,summary,regional,True,,324,,CAN,1.0
,,0.0,summary,regional,True,,324,,CHN,1.0
,,0.0,summary,regional,True,,324,,Europe,1.0
,,0.0,summary,regional,True,,324,,JPN,1.0
,,0.0,summary,regional,True,,324,,MEX,1.0
,,0.0,summary,regional,True,,324,,RoAsia,1.0
,,0.0,summary,regional,True,,324,,RoWorld,1.0
,,0.0,summary,regional,True,,325,,CAN,1.0
,,0.0,summary,regional,True,,325,,CHN,1.0
,,0.0,summary,regional,True,,325,,Europe,1.0
,,0.0,summary,regional,True,,325,,JPN,1.0
,,0.0,summary,regional,True,,325,,MEX,1.0
,,0.0,summary,regional,True,,325,,RoAsia,1.0
,,0.0,summary,regional,True,,325,,RoWorld,1.0
,,0.0,summary,regional,True,,326,,CAN,1.0
,,0.0,summary,regional,True,,326,,CHN,1.0
,,0.0,summary,regional,True,,326,,Europe,1.0
,,0.0,summary,regional,True,,326,,JPN,1.0
,,0.0,summary,regional,True,,326,,MEX,1.0
,,0.0,summary,regional,True,,326,,RoAsia,1.0
,,0.0,summary,regional,True,,326,,RoWorld,1.0
,,0.0,summary,regional,True,,327,,CAN,1.0
,,0.0,summary,regional,True,,327,,CHN,1.0
,,0.0,summary,regional,True,,327,,Europe,1.0
,,0.0,summary,regional,True,,327,,JPN,1.0
,,0.0,summary,regional,True,,327,,MEX,1.0
,,0.0,summary,regional,True,,327,,RoAsia,1.0
,,0.0,summary,regional,True,,327,,RoWorld,1.0
,,0.0,summary,regional,True,,331,,CAN,1.0
,,0.0,summary,regional,True,,331,,CHN,1.0
,,0.0,summary,regional,True,,331,,Europe,1.0
,,0.0,summary,regional,True,,331,,JPN,1.0
,,0.0,summary,regional,True,,331,,MEX,1.0
,,0.0,summary,regional,True,,331,,RoAsia,1.0
,,0.0,summary,regional,True,,331,,RoWorld,1.0
,,0.0,summary,regional,True,,332,,CAN,1.0
,,0.0,summary,regional,True,,332,,CHN,1.0
,,0.0,summary,regional,True,,332,,Europe,1.0
,,0.0,summary,regional,True,,332,,JPN,1.0
,,0.0,summary,regional,True,,332,,MEX,1.0
,,0.0,summary,regional,True,,332,,RoAsia,1.0
,,0.0,summary,regional,True,,332,,RoWorld,1.0
,,0.0,summary,regional,True,,333,,CAN,1.0
,,0.0,summary,regional,True,,333,,CHN,1.0
,,0.0,summary,regional,True,,333,,Europe,1.0
,,0.0,summary,regional,True,,333,,JPN,1.0
,,0.0,summary,regional,True,,333,,MEX,1.0
,,0.0,summary,regional,True,,333,,RoAsia,1.0
,,0.0,summary,regional,True,,333,,RoWorld,1.0
,,0.0,summary,regional,True,,334,,CAN,1.0
,,0.0,summary,regional,True,,334,,CHN,1.0
,,0.0,summary,regional,True,,334,,Europe,1.0
,,0.0,summary,regional,True,,334,,JPN,1.0
,,0.0,summary,regional,True,,334,,MEX,1.0
,,0.0,summary,regional,True,,334,,RoAsia,1.0
,,0.0,summary,regional,True,,334,,RoWorld,1.0
,,0.0,summary,regional,True,,335,,CAN,1.0
,,0.0,summary,regional,True,,335,,CHN,1.0
,,0.0,summary,regional,True,,335,,Europe,1.0
,,0.0,summary,regional,True,,335,,JPN,1.0
,,0.0,summary,regional,True,,335,,MEX,1.0
,,0.0,summary,regional,True,,335,,RoAsia,1.0
,,0.0,summary,regional,True,,335,,RoWorld,1.0
,,0.0,summary,regional,True,,3361MV,,CAN,1.0
,,0.0,summary,regional,True,,3361MV,,CHN,1.0
,,0.0,summary,regional,True,,3361MV,,Europe,1.0
,,0.0,summary,regional,True,,3361MV,,JPN,1.0
,,0.0,summary,regional,True,,3361MV,,MEX,1.0
,,0.0,summary,regional,True,,3361MV,,RoAsia,1.0
,,0.0,summary,regional,True,,3361MV,,RoWorld,1.0
,,0.0,summary,regional,True,,3364OT,,CAN,1.0
,,0.0,summary,regional,True,,3364OT,,CHN,1.0
,,0.0,summary,regional,True,,3364OT,,Europe,1.0
,,0.0,summary,regional,True,,3364OT,,JPN,1.0
,,0.0,summary,regional,True,,3364OT,,MEX,1.0
,,0.0,summary,regional,True,,3364OT,,RoAsia,1.0
,,0.0,summary,regional,True,,3364OT,,RoWorld,1.0
,,0.0,summary,regional,True,,337,,CAN,1.0
,,0.0,summary,regional,True,,337,,CHN,1.0
,,0.0,summary,regional,True,,337,,Europe,1.0
,,0.0,summary,regional,True,,337,,JPN,1.0
,,0.0,summary,regional,True,,337,,MEX,1.0
,,0.0,summary,regional,True,,337,,RoAsia,1.0
,,0.0,summary,regional,True,,337,,RoWorld,1.0
,,0.0,summary,regional,True,,339,,CAN,1.0
,,0.0,summary,regional,True,,339,,CHN,1.0
,,0.0,summary,regional,True,,339,,Europe,1.0
,,0.0,summary,regional,True,,339,,JPN,1.0
,,0.0,summary,regional,True,,339,,MEX,1.0
,,0.0,summary,regional,True,,339,,RoAsia,1.0
,,0.0,summary,regional,True,,339,,RoWorld,1.0
,,0.0,summary,regional,True,,Other,,CAN,1.0
,,0.0,summary,regional,True,,Other,,CHN,1.0
,,0.0,summary,regional,True,,Other,,Europe,1.0
,,0.0,summary,regional,True,,Other,,JPN,1.0
,,0.0,summary,regional,True,,Other,,MEX,1.0
,,0.0,summary,regional,True,,Other,,RoAsia,1.0
,,0.0,summary,regional,True,,Other,,RoWorld,1.0
,,0.0,sector,regional,True,,,11,CAN,1.0
,,0.0,sector,regional,True,,,11,CHN,1.0
,,0.0,sector,regional,True,,,11,Europe,1.0
,,0.0,sector,regional,True,,,11,JPN,1.0
,,0.0,sector,regional,True,,,11,MEX,1.0
,,0.0,sector,regional,True,,,11,RoAsia,1.0
,,0.0,sector,regional,True,,,11,RoWorld,1.0
,,0.0,sector,regional,True,,,21,CAN,1.0
,,0.0,sector,regional,True,,,21,CHN,1.0
,,0.0,sector,regional,True,,,21,Europe,1.0
,,0.0,sector,regional,True,,,21,JPN,1.0
,,0.0,sector,regional,True,,,21,MEX,1.0
,,0.0,sector,regional,True,,,21,RoAsia,1.0
,,0.0,sector,regional,True,,,21,RoWorld,1.0
,,0.0,sector,regional,True,,,31ND,CAN,1.0
,,0.0,sector,regional,True,,,31ND,CHN,1.0
,,0.0,sector,regional,True,,,31ND,Europe,1.0
,,0.0,sector,regional,True,,,31ND,JPN,1.0
,,0.0,sector,regional,True,,,31ND,MEX,1.0
,,0.0,sector,regional,True,,,31ND,RoAsia,1.0
,,0.0,sector,regional,True,,,31ND,RoWorld,1.0
,,0.0,sector,regional,True,,,33DG,CAN,1.0
,,0.0,sector,regional,True,,,33DG,CHN,1.0
,,0.0,sector,regional,True,,,33DG,Europe,1.0
,,0.0,sector,regional,True,,,33DG,JPN,1.0
,,0.0,sector,regional,True,,,33DG,MEX,1.0
,,0.0,sector,regional,True,,,33DG,RoAsia,1.0
,,0.0,sector,regional,True,,,33DG,RoWorld,1.0
,,0.0,sector,regional,True,,,Other,CAN,1.0
,,0.0,sector,regional,True,,,Other,CHN,1.0
,,0.0,sector,regional,True,,,Other,Europe,1.0
,,0.0,sector,regional,True,,,Other,JPN,1.0
,,0.0,sector,regional,True,,,Other,MEX,1.0
,,0.0,sector,regional,True,,,Other,RoAsia,1.0
,,0.0,sector,regional,True,,,Other,RoWorld,1.0
