Country,iso3,HS_Section,sector_code,impVal,bea_total,weight
Australia,AUS,17,33DG,580567919.0,7304724653.0,0.07947841247672009
Australia,AUS,18,33DG,1008048942.0,7304724653.0,0.1379995810774334
Australia,AUS,19,33DG,40449743.0,7304724653.0,0.005537476759426869
Australia,AUS,20,33DG,79330575.0,7304724653.0,0.010860173212335865
Australia,AUS,21,33DG,3030232.0,7304724653.0,0.00041483178955356034
Australia,AUS,1,Other,5256.0,1264208829.0,4.15754096904824e-06
Australia,AUS,5,Other,2148.0,1264208829.0,1.6990863777617234e-06
Australia,AUS,6,Other,9433.0,1264208829.0,7.461583706436842e-06
Australia,AUS,7,Other,588453.0,1264208829.0,0.00046547135765969246
Australia,AUS,10,Other,116185.0,1264208829.0,9.190332905039378e-05
Australia,AUS,11,Other,52121.0,1264208829.0,4.122815693450595e-05
Australia,AUS,14,Other,1998916.0,1264208829.0,0.001581159658235546
Australia,AUS,15,Other,2430743.0,1264208829.0,0.0019227385098415572
Australia,AUS,16,Other,6597316.0,1264208829.0,0.005218533401019303
Australia,AUS,17,Other,1835747.0,1264208829.0,0.0014520915832015597
Australia,AUS,21,Other,1250572511.0,1264208829.0,0.9892135557930042
Austria,AUT,1,11,916530.0,4653163.0,0.19696924436130864
Austria,AUT,2,11,3725284.0,4653163.0,0.80059176951248
Austria,AUT,7,11,4266.0,4653163.0,0.0009167957365774635
Austria,AUT,8,11,7083.0,4653163.0,0.00152219038963389
Austria,AUT,5,21,1658467.0,1658467.0,1.0
Austria,AUT,1,31ND,9560977.0,4809775941.0,0.001987821702566082
Austria,AUT,2,31ND,12575124.0,4809775941.0,0.0026144926820407164
Austria,AUT,3,31ND,5549346.0,4809775941.0,0.0011537639316409063
Austria,AUT,4,31ND,347739451.0,4809775941.0,0.07229847195911199
Austria,AUT,5,31ND,3665255.0,4809775941.0,0.000762042773917231
Austria,AUT,6,31ND,3790523528.0,4809775941.0,0.7880873401374935
Austria,AUT,7,31ND,382127822.0,4809775941.0,0.07944815448524861
Austria,AUT,8,31ND,6097273.0,4809775941.0,0.0012676833754406275
Austria,AUT,10,31ND,117756150.0,4809775941.0,0.0244826685160551
Austria,AUT,11,31ND,111326167.0,4809775941.0,0.023145811440200722
Austria,AUT,12,31ND,16208858.0,4809775941.0,0.0033699819282288685
Austria,AUT,13,31ND,1168891.0,4809775941.0,0.00024302400243554297
Austria,AUT,16,31ND,2213758.0,4809775941.0,0.00046026218833381617
Austria,AUT,17,31ND,472097.0,4809775941.0,9.815363663319551e-05
Austria,AUT,18,31ND,17085.0,4809775941.0,3.5521405174744708e-06
Austria,AUT,20,31ND,2774159.0,4809775941.0,0.0005767751001355845
Austria,AUT,5,33DG,1611262.0,12271007437.0,0.00013130641540821356
Austria,AUT,6,33DG,133903958.0,12271007437.0,0.010912222055725252
Austria,AUT,7,33DG,19649923.0,12271007437.0,0.0016013292389303602
Austria,AUT,8,33DG,5615.0,12271007437.0,4.575826417535566e-07
Austria,AUT,9,33DG,169345810.0,12271007437.0,0.01380048140867246
Austria,AUT,10,33DG,12371.0,12271007437.0,1.0081486840842829e-06
Austria,AUT,11,33DG,196766.0,12271007437.0,1.603503225062873e-05
Austria,AUT,12,33DG,6033638.0,12271007437.0,0.0004916986670391177
Austria,AUT,13,33DG,154141303.0,12271007437.0,0.01256142201782287
Austria,AUT,14,33DG,123914665.0,12271007437.0,0.01009816558552217
Austria,AUT,15,33DG,1434775398.0,12271007437.0,0.11692401014066796
Austria,AUT,16,33DG,6256324308.0,12271007437.0,0.5098460203956602
Austria,AUT,17,33DG,2773771859.0,12271007437.0,0.226042716805502
Austria,AUT,18,33DG,729939333.0,12271007437.0,0.05948487414318238
Austria,AUT,19,33DG,289016526.0,12271007437.0,0.023552795276494298
Austria,AUT,20,33DG,177269791.0,12271007437.0,0.014446229611554916
Austria,AUT,21,33DG,1094911.0,12271007437.0,8.922747424132296e-05
Austria,AUT,1,Other,16551.0,484917821.0,3.4131556489032395e-05
Austria,AUT,6,Other,150051.0,484917821.0,0.0003094359363625038
Austria,AUT,7,Other,183456.0,484917821.0,0.0003783238974836522
Austria,AUT,10,Other,1528761.0,484917821.0,0.003152618719698487
Austria,AUT,11,Other,50898.0,484917821.0,0.00010496211480749023
Austria,AUT,14,Other,3794.0,484917821.0,7.824006121647568e-06
Austria,AUT,15,Other,13191585.0,484917821.0,0.027203753767589416
Austria,AUT,16,Other,5253540.0,484917821.0,0.010833876942625295
Austria,AUT,17,Other,2915301.0,484917821.0,0.006011948568910195
Austria,AUT,21,Other,461623884.0,484917821.0,0.9519631244899123
Azerbaijan,AZE,1,11,3000.0,101105.0,0.02967212304040354
Azerbaijan,AZE,2,11,98105.0,101105.0,0.9703278769595964
Azerbaijan,AZE,5,21,5015.0,5015.0,1.0
Azerbaijan,AZE,1,31ND,1839025.0,6283324.0,0.29268345862794914
Azerbaijan,AZE,2,31ND,56088.0,6283324.0,0.008926485408041985
Azerbaijan,AZE,3,31ND,395296.0,6283324.0,0.06291192368879911
Azerbaijan,AZE,4,31ND,1288544.0,6283324.0,0.20507362026850756
Azerbaijan,AZE,6,31ND,2030893.0,6283324.0,0.3232195252067218
Azerbaijan,AZE,7,31ND,109987.0,6283324.0,0.01750458833572803
Azerbaijan,AZE,10,31ND,471530.0,6283324.0,0.07504467380641203
Azerbaijan,AZE,11,31ND,91961.0,6283324.0,0.01463572465784034
Azerbaijan,AZE,7,33DG,450.0,102748393.0,4.379630540791037e-06
Azerbaijan,AZE,9,33DG,926509.0,102748393.0,0.009017260250483917
Azerbaijan,AZE,13,33DG,215055.0,102748393.0,0.0020930254354440364
Azerbaijan,AZE,14,33DG,2278691.0,102748393.0,0.02217738821472371
Azerbaijan,AZE,15,33DG,84554002.0,102748393.0,0.8229228655673476
Azerbaijan,AZE,16,33DG,5603032.0,102748393.0,0.054531577929398854
Azerbaijan,AZE,17,33DG,570425.0,102748393.0,0.005551668336068283
Azerbaijan,AZE,18,33DG,10050.0,102748393.0,9.781174874433317e-05
Azerbaijan,AZE,19,33DG,8054766.0,102748393.0,0.07839310927227836
Azerbaijan,AZE,20,33DG,535413.0,102748393.0,0.005210913614970114
Azerbaijan,AZE,21,Other,48638635.0,48638635.0,1.0
Bahamas,BHS,1,11,102752321.0,102933056.0,0.9982441500619588
Bahamas,BHS,4,11,180735.0,102933056.0,0.0017558499380412838
Bahamas,BHS,5,21,47304700.0,47304700.0,1.0
Bahamas,BHS,4,31ND,164478.0,653413590.0,0.00025172111893173203
Bahamas,BHS,5,31ND,598685277.0,653413590.0,0.9162424629092885
Bahamas,BHS,6,31ND,42170.0,653413590.0,6.453799040206678e-05
Bahamas,BHS,7,31ND,54416649.0,653413590.0,0.08328055894888871
Bahamas,BHS,8,31ND,4442.0,653413590.0,6.798144495280547e-06
Bahamas,BHS,10,31ND,49940.0,653413590.0,7.642938678395104e-05
Bahamas,BHS,11,31ND,29243.0,653413590.0,4.475419618988947e-05
Bahamas,BHS,12,31ND,13891.0,653413590.0,2.125912318413824e-05
Bahamas,BHS,17,31ND,7500.0,653413590.0,1.147818183579561e-05
Bahamas,BHS,6,33DG,6505.0,3554184.0,0.0018302372640245975
Bahamas,BHS,7,33DG,824.0,3554184.0,0.0002318394320609175
Bahamas,BHS,12,33DG,280.0,3554184.0,7.878038953526323e-05
Bahamas,BHS,13,33DG,10785.0,3554184.0,0.0030344517897779068
Bahamas,BHS,14,33DG,167667.0,3554184.0,0.04717454132931778
Bahamas,BHS,15,33DG,237872.0,3554184.0,0.06692731721261477
Bahamas,BHS,16,33DG,1348917.0,3554184.0,0.3795293096812095
Bahamas,BHS,17,33DG,494855.0,3554184.0,0.1392316773695453
Bahamas,BHS,18,33DG,488625.0,3554184.0,0.13747881370238568
Bahamas,BHS,20,33DG,793254.0,3554184.0,0.2231887825728775
Bahamas,BHS,21,33DG,4600.0,3554184.0,0.001294249256650753
Bahamas,BHS,7,Other,33547.0,985167489.0,3.405207781882051e-05
Bahamas,BHS,14,Other,1381078.0,985167489.0,0.0014018712710484095
Bahamas,BHS,15,Other,3977040.0,985167489.0,0.0040369176250800946
Bahamas,BHS,16,Other,12200.0,985167489.0,1.2383681085927513e-05
Bahamas,BHS,21,Other,979763624.0,985167489.0,0.9945147753449668
Bahrain,BHR,1,11,3113627.0,3113627.0,1.0
Bahrain,BHR,1,31ND,5562784.0,295043778.0,0.018854096967264294
Bahrain,BHR,4,31ND,271953.0,295043778.0,0.0009217377903830936
Bahrain,BHR,5,31ND,196398733.0,295043778.0,0.6656596330596065
Bahrain,BHR,6,31ND,324020.0,295043778.0,0.0010982099070057326
Bahrain,BHR,7,31ND,36818604.0,295043778.0,0.12479030823690171
Bahrain,BHR,8,31ND,5692.0,295043778.0,1.929205231367394e-05
Bahrain,BHR,10,31ND,762062.0,295043778.0,0.002582877717895817
Bahrain,BHR,11,31ND,53816858.0,295043778.0,0.18240295851959976
Bahrain,BHR,12,31ND,1083072.0,295043778.0,0.00367088574902942
Bahrain,BHR,6,33DG,3883324.0,858605992.0,0.004522824247888547
Bahrain,BHR,9,33DG,5861.0,858605992.0,6.8261811058965915e-06
Bahrain,BHR,11,33DG,20906.0,858605992.0,2.4348770209840325e-05
Bahrain,BHR,12,33DG,2858360.0,858605992.0,0.0033290706408207783
Bahrain,BHR,13,33DG,22396870.0,858605992.0,0.026085154551309025
Bahrain,BHR,14,33DG,50660681.0,858605992.0,0.059003409563906234
Bahrain,BHR,15,33DG,773837324.0,858605992.0,0.9012717488698821
Bahrain,BHR,16,33DG,2352929.0,858605992.0,0.0027404059858925373
Bahrain,BHR,17,33DG,178300.0,858605992.0,0.0002076621892478011
Bahrain,BHR,18,33DG,1517321.0,858605992.0,0.0017671912543559328
Bahrain,BHR,20,33DG,894116.0,858605992.0,0.0010413577453813065
Bahrain,BHR,14,Other,9014.0,47577525.0,0.00018945920368913682
Bahrain,BHR,17,Other,100000.0,47577525.0,0.0021018327456083516
Bahrain,BHR,21,Other,47468511.0,47577525.0,0.9977087080507026
Bangladesh,BGD,1,11,18932764.0,32476663.0,0.5829651894962238
Bangladesh,BGD,2,11,361644.0,32476663.0,0.011135503669203945
Bangladesh,BGD,4,11,12107795.0,32476663.0,0.37281524274830824
Bangladesh,BGD,11,11,1074460.0,32476663.0,0.033084064086264034
Bangladesh,BGD,1,31ND,1801610.0,7993266018.0,0.00022539097234384073
Bangladesh,BGD,2,31ND,4687299.0,7993266018.0,0.0005864059809150218
Bangladesh,BGD,3,31ND,231836.0,7993266018.0,2.9003913979333298e-05
Bangladesh,BGD,4,31ND,14077353.0,7993266018.0,0.0017611515703717694
Bangladesh,BGD,6,31ND,21772951.0,7993266018.0,0.002723911721562824
Bangladesh,BGD,7,31ND,20378473.0,7993266018.0,0.002549455123113607
Bangladesh,BGD,8,31ND,101246199.0,7993266018.0,0.012666436819693493
Bangladesh,BGD,9,31ND,2287.0,7993266018.0,2.861158373623391e-07
Bangladesh,BGD,10,31ND,4790545.0,7993266018.0,0.0005993226034529807
Bangladesh,BGD,11,31ND,7247892064.0,7993266018.0,0.9067497625724584
Bangladesh,BGD,12,31ND,567233508.0,7993266018.0,0.07096392222186143
Bangladesh,BGD,16,31ND,162732.0,7993266018.0,2.03586368367504e-05
Bangladesh,BGD,20,31ND,8982733.0,7993266018.0,0.0011237875706590803
Bangladesh,BGD,21,31ND,6428.0,7993266018.0,8.041769141080524e-07
Bangladesh,BGD,6,33DG,4608.0,236236919.0,1.950584192981284e-05
Bangladesh,BGD,7,33DG,140514.0,236236919.0,0.0005948011877008945
Bangladesh,BGD,8,33DG,75917.0,236236919.0,0.00032135959240138924
Bangladesh,BGD,9,33DG,3280258.0,236236919.0,0.013885458775391496
Bangladesh,BGD,11,33DG,4478607.0,236236919.0,0.018958116364529796
Bangladesh,BGD,12,33DG,126443888.0,236236919.0,0.535241860312274
Bangladesh,BGD,13,33DG,6757747.0,236236919.0,0.028605803989511056
Bangladesh,BGD,14,33DG,661868.0,236236919.0,0.002801712800868352
Bangladesh,BGD,15,33DG,3892155.0,236236919.0,0.0164756424037176
Bangladesh,BGD,16,33DG,12511688.0,236236919.0,0.05296245842081948
Bangladesh,BGD,17,33DG,4341646.0,236236919.0,0.018378355163021744
Bangladesh,BGD,18,33DG,35843866.0,236236919.0,0.1517284688258231
Bangladesh,BGD,20,33DG,37804157.0,236236919.0,0.1600264563220112
Bangladesh,BGD,7,Other,2221846.0,103786727.0,0.021407804872775302
Bangladesh,BGD,11,Other,5710528.0,103786727.0,0.055021756298375225
Bangladesh,BGD,21,Other,95854353.0,103786727.0,0.9235704388288495
Barbados,BRB,1,11,944889.0,944889.0,1.0
Barbados,BRB,2,31ND,373942.0,27960883.0,0.01337375504199921
Barbados,BRB,3,31ND,27748.0,27960883.0,0.0009923863992421127
Barbados,BRB,4,31ND,24848699.0,27960883.0,0.8886950744724335
Barbados,BRB,5,31ND,36410.0,27960883.0,0.0013021763296960256
Barbados,BRB,6,31ND,6100.0,27960883.0,0.00021816192285486834
Barbados,BRB,7,31ND,41486.0,27960883.0,0.0014837156609109948
Barbados,BRB,8,31ND,47775.0,27960883.0,0.0017086370269493994
Barbados,BRB,10,31ND,964633.0,27960883.0,0.03449937543102627
Barbados,BRB,11,31ND,829444.0,27960883.0,0.029664442285316957
Barbados,BRB,12,31ND,784646.0,27960883.0,0.02806227542957066
Barbados,BRB,9,33DG,9295.0,8779190.0,0.0010587537119028066
Barbados,BRB,13,33DG,39126.0,8779190.0,0.004456675388048328
Barbados,BRB,14,33DG,6018.0,8779190.0,0.0006854846517731134
Barbados,BRB,16,33DG,1279047.0,8779190.0,0.1456907755726895
Barbados,BRB,17,33DG,2936.0,8779190.0,0.00033442720797704573
Barbados,BRB,18,33DG,7384601.0,8779190.0,0.8411483291738759
Barbados,BRB,20,33DG,58167.0,8779190.0,0.006625554293733248
Barbados,BRB,7,Other,16483.0,10879677.0,0.0015150265949990978
Barbados,BRB,14,Other,697749.0,10879677.0,0.0641332458675014
Barbados,BRB,15,Other,1230727.0,10879677.0,0.11312164874012344
Barbados,BRB,21,Other,8934718.0,10879677.0,0.8212300787973761
Belarus,BLR,1,11,195987.0,195987.0,1.0
Belarus,BLR,1,31ND,958156.0,13075443.0,0.07327904683611867
Belarus,BLR,2,31ND,2709695.0,13075443.0,0.20723542598136063
Belarus,BLR,3,31ND,679627.0,13075443.0,0.051977359390423715
Belarus,BLR,4,31ND,4078205.0,13075443.0,0.31189803664778315
Belarus,BLR,5,31ND,2665.0,13075443.0,0.0002038171861557578
Belarus,BLR,6,31ND,260437.0,13075443.0,0.019918024957165888
Belarus,BLR,7,31ND,449820.0,13075443.0,0.03440189368727316
Belarus,BLR,8,31ND,45379.0,13075443.0,0.003470551628728755
Belarus,BLR,10,31ND,1529428.0,13075443.0,0.11696949770650218
Belarus,BLR,11,31ND,2362031.0,13075443.0,0.18064634597848808
Belarus,BLR,2,33DG,52151.0,6264751.0,0.008324512817827876
Belarus,BLR,6,33DG,144016.0,6264751.0,0.022988303924609294
Belarus,BLR,7,33DG,16456.0,6264751.0,0.0026267604251150605
Belarus,BLR,9,33DG,274778.0,6264751.0,0.04386096111401714
Belarus,BLR,13,33DG,15711.0,6264751.0,0.0025078410937641417
Belarus,BLR,15,33DG,4154305.0,6264751.0,0.6631237219164816
Belarus,BLR,16,33DG,736486.0,6264751.0,0.11756029888498362
Belarus,BLR,17,33DG,3678.0,6264751.0,0.0005870943633673549
Belarus,BLR,18,33DG,758423.0,6264751.0,0.12106195441766161
Belarus,BLR,20,33DG,108747.0,6264751.0,0.017358551042172307
Belarus,BLR,21,Other,512792.0,512792.0,1.0
Belgium,BEL,1,11,87857716.0,107838125.0,0.8147185051668878
Belgium,BEL,2,11,11769238.0,107838125.0,0.10913800661871671
Belgium,BEL,4,11,62822.0,107838125.0,0.0005825583484505132
Belgium,BEL,7,11,49603.0,107838125.0,0.0004599764693609055
Belgium,BEL,9,11,16431.0,107838125.0,0.0001523672634330391
Belgium,BEL,11,11,8082315.0,107838125.0,0.07494858613315096
Belgium,BEL,5,21,5855761.0,5855761.0,1.0
Belgium,BEL,1,31ND,14509732.0,17522971368.0,0.0008280406156741944
Belgium,BEL,2,31ND,122283627.0,17522971368.0,0.006978475535451209
Belgium,BEL,3,31ND,37744163.0,17522971368.0,0.002153981890818324
Belgium,BEL,4,31ND,966810832.0,17522971368.0,0.055173909247239035
Belgium,BEL,5,31ND,901341023.0,17522971368.0,0.05143768166202713
Belgium,BEL,6,31ND,14582915997.0,17522971368.0,0.8322170761307609
Belgium,BEL,7,31ND,595248936.0,17522971368.0,0.033969634686901805
Belgium,BEL,8,31ND,3827376.0,17522971368.0,0.00021842049043060445
Belgium,BEL,10,31ND,77462331.0,17522971368.0,0.004420616194206636
Belgium,BEL,11,31ND,179562988.0,17522971368.0,0.010247291068905888
Belgium,BEL,12,31ND,2865730.0,17522971368.0,0.00016354132754181877
Belgium,BEL,13,31ND,473497.0,17522971368.0,2.702150166521918e-05
Belgium,BEL,15,31ND,17757.0,17522971368.0,1.0133555335499421e-06
Belgium,BEL,16,31ND,22833994.0,17522971368.0,0.0013030891576812625
Belgium,BEL,17,31ND,199628.0,17522971368.0,1.1392360108774447e-05
Belgium,BEL,20,31ND,14869675.0,17522971368.0,0.0008485818236942747
Belgium,BEL,21,31ND,4082.0,17522971368.0,2.3295135934847463e-07
Belgium,BEL,2,33DG,61170.0,7247288812.0,8.440397724831282e-06
Belgium,BEL,5,33DG,1224791.0,7247288812.0,0.00016899988834058902
Belgium,BEL,6,33DG,15310454.0,7247288812.0,0.002112576771419552
Belgium,BEL,7,33DG,17035696.0,7247288812.0,0.0023506302069530383
Belgium,BEL,8,33DG,679539.0,7247288812.0,9.376458115962276e-05
Belgium,BEL,9,33DG,67433793.0,7247288812.0,0.009304692382114494
Belgium,BEL,10,33DG,3308.0,7247288812.0,4.5644655343700963e-07
Belgium,BEL,11,33DG,1313210.0,7247288812.0,0.00018120017486064553
Belgium,BEL,12,33DG,2517635.0,7247288812.0,0.00034738990887617466
Belgium,BEL,13,33DG,127150504.0,7247288812.0,0.017544561462690057
Belgium,BEL,14,33DG,2267505014.0,7247288812.0,0.31287631455303455
Belgium,BEL,15,33DG,789417839.0,7247288812.0,0.10892595279118567
Belgium,BEL,16,33DG,2150149454.0,7247288812.0,0.2966832852638356
Belgium,BEL,17,33DG,1483304208.0,7247288812.0,0.20467022171711405
Belgium,BEL,18,33DG,198304093.0,7247288812.0,0.027362521095012766
Belgium,BEL,19,33DG,38670114.0,7247288812.0,0.005335804188729218
Belgium,BEL,20,33DG,86247050.0,7247288812.0,0.011900595138031874
Belgium,BEL,21,33DG,960940.0,7247288812.0,0.0001325930323638936
Belgium,BEL,5,Other,840690.0,2965896409.0,0.00028345224649415593
Belgium,BEL,6,Other,325369.0,2965896409.0,0.00010970342693449075
Belgium,BEL,7,Other,949262.0,2965896409.0,0.0003200590543619354
Belgium,BEL,10,Other,21063.0,2965896409.0,7.101731515667377e-06
Belgium,BEL,11,Other,592429.0,2965896409.0,0.00019974703034208367
Belgium,BEL,14,Other,3226485.0,2965896409.0,0.0010878616630740187
Belgium,BEL,15,Other,2983591.0,2965896409.0,0.0010059660178778685
Belgium,BEL,16,Other,1426554.0,2965896409.0,0.00048098578078152967
Belgium,BEL,17,Other,6881753.0,2965896409.0,0.002320294457728648
Belgium,BEL,21,Other,2948649213.0,2965896409.0,0.9941848285908896
Belize,BLZ,1,11,15159236.0,17855624.0,0.8489894276447577
Belize,BLZ,2,11,2322470.0,17855624.0,0.1300693831814559
Belize,BLZ,4,11,373918.0,17855624.0,0.020941189173786366
Belize,BLZ,2,31ND,390225.0,51238433.0,0.007615865223669116
Belize,BLZ,3,31ND,83486.0,51238433.0,0.0016293628651758338
Belize,BLZ,4,31ND,49449333.0,51238433.0,0.9650828509919497
Belize,BLZ,5,31ND,4225.0,51238433.0,8.245763487731953e-05
Belize,BLZ,6,31ND,1028415.0,51238433.0,0.020071164159138122
Belize,BLZ,7,31ND,22299.0,51238433.0,0.0004352006627525085
Belize,BLZ,8,31ND,850.0,51238433.0,1.658910997531872e-05
Belize,BLZ,10,31ND,46450.0,51238433.0,0.0009065460686512408
Belize,BLZ,11,31ND,83738.0,51238433.0,0.0016342810483685167
Belize,BLZ,12,31ND,126793.0,51238433.0,0.0024745682601183374
Belize,BLZ,20,31ND,2619.0,51238433.0,5.111397532395263e-05
Belize,BLZ,7,33DG,620.0,4312931.0,0.00014375374890068958
Belize,BLZ,9,33DG,1956440.0,4312931.0,0.4536219104826857
Belize,BLZ,13,33DG,213119.0,4312931.0,0.0494139600193001
Belize,BLZ,14,33DG,815012.0,4312931.0,0.18896940386943356
Belize,BLZ,15,33DG,36499.0,4312931.0,0.008462690453429466
Belize,BLZ,16,33DG,766698.0,4312931.0,0.17776727705590467
Belize,BLZ,17,33DG,10859.0,4312931.0,0.0025177773537299808
Belize,BLZ,18,33DG,25635.0,4312931.0,0.005943753795272867
Belize,BLZ,20,33DG,466623.0,4312931.0,0.10819162189239753
Belize,BLZ,21,33DG,21426.0,4312931.0,0.0049678513289454435
Belize,BLZ,14,Other,25000.0,7721510.0,0.0032377086865133893
Belize,BLZ,15,Other,12800.0,7721510.0,0.0016577068474948552
Belize,BLZ,16,Other,5000.0,7721510.0,0.0006475417373026779
Belize,BLZ,17,Other,62516.0,7721510.0,0.00809634384984284
Belize,BLZ,21,Other,7616194.0,7721510.0,0.9863606988788463
Bermuda,BMU,1,11,18000.0,18000.0,1.0
Bermuda,BMU,4,31ND,723887.0,1223567.0,0.5916202382051821
Bermuda,BMU,5,31ND,335000.0,1223567.0,0.27378966578863273
Bermuda,BMU,6,31ND,143389.0,1223567.0,0.1171893325007948
Bermuda,BMU,7,31ND,10890.0,1223567.0,0.008900207344591673
Bermuda,BMU,11,31ND,7001.0,1223567.0,0.005721795373690203
Bermuda,BMU,20,31ND,3400.0,1223567.0,0.0027787607871085115
Bermuda,BMU,6,33DG,2508.0,1739254.0,0.0014419975460743515
Bermuda,BMU,8,33DG,46400.0,1739254.0,0.026678104520673807
Bermuda,BMU,9,33DG,6000.0,1739254.0,0.0034497548949147163
Bermuda,BMU,11,33DG,18269.0,1739254.0,0.010503928695866159
Bermuda,BMU,13,33DG,5645.0,1739254.0,0.0032456443969655956
Bermuda,BMU,14,33DG,783306.0,1739254.0,0.4503689512860111
Bermuda,BMU,15,33DG,30000.0,1739254.0,0.017248774474573583
Bermuda,BMU,16,33DG,508173.0,1739254.0,0.29217871570224935
Bermuda,BMU,17,33DG,30000.0,1739254.0,0.017248774474573583
Bermuda,BMU,18,33DG,298318.0,1739254.0,0.1715206634568614
Bermuda,BMU,20,33DG,10635.0,1739254.0,0.006114690551236334
Bermuda,BMU,7,Other,54746.0,20347447.0,0.0026905586730364747
Bermuda,BMU,11,Other,2400.0,20347447.0,0.00011795091541459723
Bermuda,BMU,14,Other,5000.0,20347447.0,0.0002457310737804109
Bermuda,BMU,15,Other,484379.0,20347447.0,0.023805394357336328
Bermuda,BMU,17,Other,14044.0,20347447.0,0.0006902094400344181
Bermuda,BMU,21,Other,19786878.0,20347447.0,0.9724501555403978
Bhutan,BTN,4,31ND,21849.0,63074.0,0.34640263817103717
Bhutan,BTN,7,31ND,3872.0,63074.0,0.06138821067317754
Bhutan,BTN,8,31ND,1600.0,63074.0,0.02536702920379237
Bhutan,BTN,10,31ND,6085.0,63074.0,0.09647398294067286
Bhutan,BTN,11,31ND,2582.0,63074.0,0.04093604337761994
Bhutan,BTN,12,31ND,27086.0,63074.0,0.4294320956337001
Bhutan,BTN,13,33DG,2595.0,3049510.0,0.0008509563831566383
Bhutan,BTN,14,33DG,26071.0,3049510.0,0.008549242337293532
Bhutan,BTN,15,33DG,3018344.0,3049510.0,0.989779997442212
Bhutan,BTN,20,33DG,2500.0,3049510.0,0.0008198038373378018
Bhutan,BTN,21,Other,168464.0,168464.0,1.0
Bolivia,BOL,2,11,84263889.0,84331470.0,0.9991986265625394
Bolivia,BOL,4,11,67581.0,84331470.0,0.0008013734374605352
Bolivia,BOL,5,21,39436620.0,39436620.0,1.0
Bolivia,BOL,1,31ND,4382139.0,42621268.0,0.10281578201755988
Bolivia,BOL,2,31ND,418831.0,42621268.0,0.009826807592866547
Bolivia,BOL,3,31ND,5041.0,42621268.0,0.00011827428503534902
Bolivia,BOL,4,31ND,14168267.0,42621268.0,0.33242246570421136
Bolivia,BOL,6,31ND,17555683.0,42621268.0,0.41189959435275364
Bolivia,BOL,7,31ND,11163.0,42621268.0,0.00026191149451489803
Bolivia,BOL,8,31ND,478729.0,42621268.0,0.011232162309202064
Bolivia,BOL,10,31ND,231509.0,42621268.0,0.005431771762398059
