Country,iso3,usummary_code,impVal,continent,region,world_weight,regional_weight,world_denominator,regional_denominator
Poland,POL,323,15691181.0,Europe,Europe,0.0023145731180030217,0.012662337376491554,6779298039.0,1239200989.0
Poland,POL,324,27281898.0,Europe,Europe,0.0004560710525773408,0.0018910268868221366,59819402801.0,14427028082.0
Poland,POL,3251,131533266.0,Europe,Europe,0.0020630276430410035,0.0047483518560011515,63757393869.0,27700825463.0
Poland,POL,3252,30639356.0,Europe,Europe,0.0014062800514700376,0.005510227985174925,21787520891.0,5560451597.0
Poland,POL,3254,89234112.0,Europe,Europe,0.00035418412532418404,0.00048082394210345955,251942720240.0,185585833371.0
Poland,POL,325X,253219103.0,Europe,Europe,0.004743776540327605,0.015826118613088462,53379222408.0,16000076152.0
Poland,POL,326,508570305.0,Europe,Europe,0.0066329393065522844,0.05173847332678414,76673444682.0,9829634937.0
Poland,POL,327,246789065.0,Europe,Europe,0.008317266159021392,0.03872310339028868,29671897025.0,6373173723.0
Poland,POL,3311IS,59366654.0,Europe,Europe,0.0015697950174887168,0.006844815023490419,37818093024.0,8673229853.0
Poland,POL,3313NF,481684844.0,Europe,Europe,0.005545887932727764,0.02039092505889236,86854413548.0,23622510632.0
Poland,POL,332,777898074.0,Europe,Europe,0.007877196809450723,0.03535670037763618,98753159635.0,22001432987.0
Poland,POL,33311,56536855.0,Europe,Europe,0.0036668834364148688,0.010125375508860435,15418230762.0,5583679830.0
Poland,POL,33312,104131246.0,Europe,Europe,0.0031868220868405375,0.010121633003896582,32675575593.0,10287988703.0
Poland,POL,33313,28603343.0,Europe,Europe,0.009054461530993332,0.022921026907420324,3159033025.0,1247908443.0
Poland,POL,3332OM,1671729512.0,Europe,Europe,0.008397208744700067,0.02495936245105182,199081571368.0,66978053437.0
Poland,POL,3341,130590988.0,Europe,Europe,0.0008480579790882351,0.033456842118615535,153988278184.0,3903267007.0
Poland,POL,3342,170375476.0,Europe,Europe,0.0014050381964444008,0.041297793052468716,121260387391.0,4125534645.0
Poland,POL,3344,124902542.0,Europe,Europe,0.0009520681673767773,0.012159723004865416,131190755326.0,10271824609.0
Poland,POL,3345,932406609.0,Europe,Europe,0.012546415032832879,0.029096825804694557,74316576214.0,32044959655.0
Poland,POL,334X,167035956.0,Europe,Europe,0.002856859913071446,0.07247177595387341,58468374748.0,2304841489.0
Poland,POL,335,1943702080.0,Europe,Europe,0.009521432364909802,0.07272605473425711,204139672006.0,26726351197.0
Poland,POL,336111,301192.0,Europe,Europe,1.4368248788039852e-06,5.608457001787293e-06,209623319058.0,53703184299.0
Poland,POL,33612,6355.0,Europe,Europe,3.146066437103679e-07,1.2709380926055091e-05,20199827712.0,500024355.0
Poland,POL,3362BP,1088033154.0,Europe,Europe,0.007091003613393966,0.06372550816369409,153438527650.0,17073746218.0
Poland,POL,3364,1570031877.0,Europe,Europe,0.025161546405448404,0.04774537667936002,62398067738.0,32883432621.0
Poland,POL,3365AO,211159834.0,Europe,Europe,0.013701631303327492,0.058580642488362276,15411291497.0,3604600855.0
Poland,POL,337,445263880.0,Europe,Europe,0.009348341615752249,0.08964699482994062,47630253397.0,4966857850.0
Poland,POL,3391,323030334.0,Europe,Europe,0.0055971209346087555,0.016223939741573507,57713659893.0,19910720771.0
Poland,POL,3399,140426908.0,Europe,Europe,0.0014771833419409215,0.011851137053526797,95063966681.0,11849235003.0
Poland,POL,S003,632810200.0,Europe,Europe,0.004313882883072882,0.011032723789015828,146691557734.0,57357567551.0
Portugal,PRT,111,1719942.0,Europe,Europe,3.421868108933162e-05,0.001395811405759405,50263246427.0,1232216611.0
Portugal,PRT,112,5749350.0,Europe,Europe,0.0004162741626660278,0.0025689066406892813,13811450519.0,2238053306.0
Portugal,PRT,113FF,19980189.0,Europe,Europe,0.0012520227853478855,0.009967866198249369,15958326984.0,2004459992.0
Portugal,PRT,212,9429367.0,Europe,Europe,0.001772628267432918,0.02040852444804297,5319427188.0,462030806.0
Portugal,PRT,311,138182513.0,Europe,Europe,0.0011971617268988096,0.006432907946228275,115425100799.0,21480567444.0
Portugal,PRT,3121,126341568.0,Europe,Europe,0.004106713078715598,0.009239315532184333,30764644517.0,13674342819.0
Portugal,PRT,3122,10954.0,Europe,Europe,5.681101113362011e-06,0.00012410563558094297,1928147340.0,88263518.0
Portugal,PRT,313TT,268054651.0,Europe,Europe,0.007918440172138153,0.09010374934775917,33851951290.0,2974955570.0
Portugal,PRT,315AL,646274922.0,Europe,Europe,0.005329795638710656,0.06221488530223993,121256979781.0,10387786120.0
Portugal,PRT,321,233755357.0,Europe,Europe,0.01010674136473528,0.07729612709466828,23128657256.0,3024153548.0
Portugal,PRT,322,95906872.0,Europe,Europe,0.0036111670139724775,0.018844024227323924,26558414947.0,5089511181.0
Portugal,PRT,323,2301443.0,Europe,Europe,0.0003394810180582474,0.0018571991310765488,6779298039.0,1239200989.0
Portugal,PRT,324,1058248646.0,Europe,Europe,0.01769072569180362,0.0733518116125616,59819402801.0,14427028082.0
Portugal,PRT,3251,97489558.0,Europe,Europe,0.0015290706235626295,0.003519373750439922,63757393869.0,27700825463.0
Portugal,PRT,3252,57529450.0,Europe,Europe,0.0026404771009887725,0.010346183038629192,21787520891.0,5560451597.0
Portugal,PRT,3254,1549136389.0,Europe,Europe,0.006148764241031837,0.008347277164756214,251942720240.0,185585833371.0
Portugal,PRT,325X,27462699.0,Europe,Europe,0.0005144829347660962,0.0017164105182441384,53379222408.0,16000076152.0
Portugal,PRT,326,454527680.0,Europe,Europe,0.005928097816462207,0.04624054534203501,76673444682.0,9829634937.0
Portugal,PRT,327,164351355.0,Europe,Europe,0.005538956773189327,0.02578799231643038,29671897025.0,6373173723.0
Portugal,PRT,3311IS,72037869.0,Europe,Europe,0.0019048519700420525,0.00830577192360268,37818093024.0,8673229853.0
Portugal,PRT,3313NF,4877738.0,Europe,Europe,5.6159932474868685e-05,0.00020648685806463012,86854413548.0,23622510632.0
Portugal,PRT,332,291299214.0,Europe,Europe,0.002949771076456353,0.013240010965291222,98753159635.0,22001432987.0
Portugal,PRT,33311,1003330.0,Europe,Europe,6.507426276644023e-05,0.00017968974413778307,15418230762.0,5583679830.0
Portugal,PRT,33312,12069180.0,Europe,Europe,0.00036936396011293365,0.001173133092232168,32675575593.0,10287988703.0
Portugal,PRT,33313,297338.0,Europe,Europe,9.412310591466513e-05,0.00023826908269423416,3159033025.0,1247908443.0
Portugal,PRT,3332OM,179489364.0,Europe,Europe,0.0009015870367439283,0.0026798235360606425,199081571368.0,66978053437.0
Portugal,PRT,3341,8251561.0,Europe,Europe,5.358564364321446e-05,0.002114013974755481,153988278184.0,3903267007.0
Portugal,PRT,3342,104841746.0,Europe,Europe,0.0008646001242099067,0.025412887061090236,121260387391.0,4125534645.0
Portugal,PRT,3344,99282126.0,Europe,Europe,0.0007567768456953445,0.009665481039562404,131190755326.0,10271824609.0
Portugal,PRT,3345,80515205.0,Europe,Europe,0.0010834084278607049,0.0025125700224570935,74316576214.0,32044959655.0
Portugal,PRT,334X,56272708.0,Europe,Europe,0.0009624469337917571,0.02441500132159414,58468374748.0,2304841489.0
Portugal,PRT,335,252770821.0,Europe,Europe,0.0012382248806227661,0.009457737763633563,204139672006.0,26726351197.0
Portugal,PRT,336111,104758.0,Europe,Europe,4.997440192759034e-07,1.9506850732862537e-06,209623319058.0,53703184299.0
Portugal,PRT,33612,4852183.0,Europe,Europe,0.0002402091279777347,0.00970389332335622,20199827712.0,500024355.0
Portugal,PRT,3362BP,56548207.0,Europe,Europe,0.0003685398176459887,0.003311997629458967,153438527650.0,17073746218.0
Portugal,PRT,3364,29290930.0,Europe,Europe,0.0004694204654379389,0.0008907503768719766,62398067738.0,32883432621.0
Portugal,PRT,3365AO,13685634.0,Europe,Europe,0.0008880264189840339,0.003796712743108973,15411291497.0,3604600855.0
Portugal,PRT,337,143202110.0,Europe,Europe,0.003006536807738663,0.028831529776919225,47630253397.0,4966857850.0
Portugal,PRT,3391,14168513.0,Europe,Europe,0.00024549669915697856,0.0007116022148548467,57713659893.0,19910720771.0
Portugal,PRT,3399,19556964.0,Europe,Europe,0.00020572425791599922,0.0016504832586279664,95063966681.0,11849235003.0
Portugal,PRT,S003,188085854.0,Europe,Europe,0.001282185947885709,0.003279181144367075,146691557734.0,57357567551.0
Qatar,QAT,211,6100.0,Asia,RoAsia,3.6520897472351394e-08,3.643561692203722e-07,167027658743.0,16741860068.0
Qatar,QAT,311,12400.0,Asia,RoAsia,1.0742897267721017e-07,4.1225225560566856e-07,115425100799.0,30078671084.0
Qatar,QAT,313TT,307899.0,Asia,RoAsia,9.095457965253382e-06,2.3236579553727684e-05,33851951290.0,13250616309.0
Qatar,QAT,315AL,37165.0,Asia,RoAsia,3.0649782030793627e-07,5.834579154763125e-07,121256979781.0,63697824666.0
Qatar,QAT,322,54466.0,Asia,RoAsia,2.0508000989024535e-06,1.4721734246393639e-05,26558414947.0,3699699987.0
Qatar,QAT,323,14397.0,Asia,RoAsia,2.1236711997579724e-06,1.3384663242611915e-05,6779298039.0,1075634085.0
Qatar,QAT,324,888544399.0,Asia,RoAsia,0.014853782508593453,0.04553554666574147,59819402801.0,19513203729.0
Qatar,QAT,3251,30702904.0,Asia,RoAsia,0.00048155832816950046,0.002760209978038374,63757393869.0,11123394323.0
Qatar,QAT,3252,45388.0,Asia,RoAsia,2.083210853913577e-06,7.826169104593465e-06,21787520891.0,5799516902.0
Qatar,QAT,3254,20004.0,Asia,RoAsia,7.939899982402444e-08,4.848089595975102e-07,251942720240.0,41261613681.0
Qatar,QAT,325X,352352879.0,Asia,RoAsia,0.006600936902130528,0.027229380778112395,53379222408.0,12940172304.0
Qatar,QAT,326,708324.0,Asia,RoAsia,9.238191957303406e-06,3.195865998502384e-05,76673444682.0,22163757815.0
Qatar,QAT,327,7672.0,Asia,RoAsia,2.5856115615176106e-07,1.1810312701935739e-06,29671897025.0,6496017670.0
Qatar,QAT,3311IS,99372.0,Asia,RoAsia,2.6276311694758605e-06,1.1144314687505916e-05,37818093024.0,8916833631.0
Qatar,QAT,3313NF,174531412.0,Asia,RoAsia,0.002009470847483708,0.013110922919686217,86854413548.0,13311908938.0
Qatar,QAT,332,5927057.0,Asia,RoAsia,6.0018909996468994e-05,0.00025801098940030965,98753159635.0,22972110660.0
Qatar,QAT,33312,95288.0,Asia,RoAsia,2.916184283542148e-06,2.6444979145818813e-05,32675575593.0,3603254874.0
Qatar,QAT,3332OM,1938585.0,Asia,RoAsia,9.737641644472194e-06,4.821871653497459e-05,199081571368.0,40203994202.0
Qatar,QAT,3341,3000.0,Asia,RoAsia,1.94820023665393e-08,5.283601882049487e-08,153988278184.0,56779448319.0
Qatar,QAT,3342,36829.0,Asia,RoAsia,3.037183105909611e-07,7.264457785342028e-07,121260387391.0,50697520845.0
Qatar,QAT,3344,10927.0,Asia,RoAsia,8.32909298589459e-08,1.1911632567098762e-07,131190755326.0,91733857122.0
Qatar,QAT,3345,557583.0,Asia,RoAsia,7.502807965673756e-06,3.8778783876391166e-05,74316576214.0,14378558177.0
Qatar,QAT,334X,33558.0,Asia,RoAsia,5.739513052079133e-07,1.135411349726319e-06,58468374748.0,29555808129.0
Qatar,QAT,335,59419.0,Asia,RoAsia,2.9107032168766086e-07,1.0983608321601593e-06,204139672006.0,54097886833.0
Qatar,QAT,3362BP,614106.0,Asia,RoAsia,4.0022933575118935e-06,2.8994379548357462e-05,153438527650.0,21180173867.0
Qatar,QAT,3364,139987.0,Asia,RoAsia,2.243450880366747e-06,2.7423905297551897e-05,62398067738.0,5104561093.0
Qatar,QAT,3365AO,27500.0,Asia,RoAsia,1.7844059341394728e-06,9.028055019772225e-06,15411291497.0,3046060302.0
Qatar,QAT,337,67519.0,Asia,RoAsia,1.4175654166108782e-06,3.367945698658439e-06,47630253397.0,20047532247.0
Qatar,QAT,3391,3093.0,Asia,RoAsia,5.359216528174373e-08,2.916357811637546e-07,57713659893.0,10605694499.0
Qatar,QAT,3399,6526639.0,Asia,RoAsia,6.865523528910822e-05,0.00019527259081976765,95063966681.0,33423221214.0
Qatar,QAT,S003,370699856.0,Asia,RoAsia,0.0025270701445014353,0.014623257696393456,146691557734.0,25350018696.0
Romania,ROU,111,12341209.0,Europe,Europe,0.0002455314743333143,0.010015454174071348,50263246427.0,1232216611.0
Romania,ROU,112,724868.0,Europe,Europe,5.248311891664244e-05,0.00032388325964207397,13811450519.0,2238053306.0
Romania,ROU,113FF,68462.0,Europe,Europe,4.29004870426836e-06,3.4154834854892925e-05,15958326984.0,2004459992.0
Romania,ROU,212,14466.0,Europe,Europe,2.7194657410921217e-06,3.1309600598363565e-05,5319427188.0,462030806.0
Romania,ROU,311,33995216.0,Europe,Europe,0.0002945218653886982,0.00158260325704271,115425100799.0,21480567444.0
Romania,ROU,3121,4210688.0,Europe,Europe,0.00013686776057734873,0.000307926169157424,30764644517.0,13674342819.0
Romania,ROU,3122,457349.0,Europe,Europe,0.00023719608481787496,0.005181631214835556,1928147340.0,88263518.0
Romania,ROU,313TT,51257037.0,Europe,Europe,0.0015141531003898595,0.017229513447826045,33851951290.0,2974955570.0
Romania,ROU,315AL,259536407.0,Europe,Europe,0.0021403832378865443,0.02498476614764956,121256979781.0,10387786120.0
Romania,ROU,321,83621948.0,Europe,Europe,0.0036155124387217473,0.027651356544148596,23128657256.0,3024153548.0
Romania,ROU,322,2904413.0,Europe,Europe,0.00010935942547008357,0.0005706663953981792,26558414947.0,5089511181.0
Romania,ROU,323,2122279.0,Europe,Europe,0.000313052913117396,0.0017126188720302902,6779298039.0,1239200989.0
Romania,ROU,324,1311281.0,Europe,Europe,2.1920663507160246e-05,9.08905834623023e-05,59819402801.0,14427028082.0
Romania,ROU,3251,4809490.0,Europe,Europe,7.543423135961115e-05,0.00017362262386094008,63757393869.0,27700825463.0
Romania,ROU,3252,16703739.0,Europe,Europe,0.0007666654266709155,0.003004025609900476,21787520891.0,5560451597.0
Romania,ROU,3254,138543716.0,Europe,Europe,0.0005499016437864274,0.0007465209681336006,251942720240.0,185585833371.0
Romania,ROU,325X,6032178.0,Europe,Europe,0.00011300610477038255,0.0003770093306240909,53379222408.0,16000076152.0
Romania,ROU,326,300813904.0,Europe,Europe,0.00392331276164275,0.030602754418447228,76673444682.0,9829634937.0
Romania,ROU,327,13509666.0,Europe,Europe,0.0004553017283868792,0.0021197705550133174,29671897025.0,6373173723.0
Romania,ROU,3311IS,411470461.0,Europe,Europe,0.010880254082057334,0.047441433926448486,37818093024.0,8673229853.0
Romania,ROU,3313NF,11745651.0,Europe,Europe,0.0001352337839862194,0.0004972228051022176,86854413548.0,23622510632.0
Romania,ROU,332,300786162.0,Europe,Europe,0.0030458383621519655,0.013671207788043883,98753159635.0,22001432987.0
Romania,ROU,33311,2551777.0,Europe,Europe,0.00016550387910194906,0.0004570063251638839,15418230762.0,5583679830.0
Romania,ROU,33312,36724305.0,Europe,Europe,0.0011239069039649097,0.003569629211323989,32675575593.0,10287988703.0
Romania,ROU,33313,1602867.0,Europe,Europe,0.0005073916566605061,0.0012844427882438808,3159033025.0,1247908443.0
Romania,ROU,3332OM,305019537.0,Europe,Europe,0.0015321334611940293,0.004554022121393889,199081571368.0,66978053437.0
Romania,ROU,3341,53907905.0,Europe,Europe,0.0003500779775950586,0.013810970375155789,153988278184.0,3903267007.0
Romania,ROU,3342,218341275.0,Europe,Europe,0.0018005985276623435,0.052924358607586,121260387391.0,4125534645.0
Romania,ROU,3344,74357952.0,Europe,Europe,0.0005667926205259327,0.007239020800145751,131190755326.0,10271824609.0
Romania,ROU,3345,217152142.0,Europe,Europe,0.0029219879744553164,0.00677648355116957,74316576214.0,32044959655.0
Romania,ROU,334X,29716859.0,Europe,Europe,0.0005082552598405604,0.01289323328386163,58468374748.0,2304841489.0
Romania,ROU,335,662176661.0,Europe,Europe,0.0032437431416101107,0.0247761715065066,204139672006.0,26726351197.0
Romania,ROU,336111,129292.0,Europe,Europe,6.16782524868937e-07,2.4075294917364432e-06,209623319058.0,53703184299.0
Romania,ROU,3362BP,313378495.0,Europe,Europe,0.0020423716246471685,0.018354407462705558,153438527650.0,17073746218.0
Romania,ROU,3364,87247029.0,Europe,Europe,0.0013982328646190939,0.0026532214567004282,62398067738.0,32883432621.0
Romania,ROU,3365AO,2586577.0,Europe,Europe,0.00016783648537849728,0.0007175765373334241,15411291497.0,3604600855.0
Romania,ROU,337,92036230.0,Europe,Europe,0.001932306117141021,0.018530071280376988,47630253397.0,4966857850.0
Romania,ROU,3391,12286130.0,Europe,Europe,0.00021288079845877466,0.0006170610366800367,57713659893.0,19910720771.0
Romania,ROU,3399,23400271.0,Europe,Europe,0.00024615289911605285,0.0019748339022793875,95063966681.0,11849235003.0
Romania,ROU,S003,115416919.0,Europe,Europe,0.0007868000093726511,0.002012235245111746,146691557734.0,57357567551.0
Russia,RUS,111,17298045.0,Europe,Europe,0.00034414898021206957,0.014038152744882937,50263246427.0,1232216611.0
Russia,RUS,112,369208.0,Europe,Europe,2.67320220632939e-05,0.00016496836737989653,13811450519.0,2238053306.0
Russia,RUS,113FF,557917.0,Europe,Europe,3.496087030672914e-05,0.00027833780780195285,15958326984.0,2004459992.0
Russia,RUS,212,1057365.0,Europe,Europe,0.0001987742218533023,0.002288516233698928,5319427188.0,462030806.0
Russia,RUS,311,53364759.0,Europe,Europe,0.0004623323577852343,0.0024843272478309677,115425100799.0,21480567444.0
Russia,RUS,3121,3145233.0,Europe,Europe,0.00010223531100000196,0.00023000981046268737,30764644517.0,13674342819.0
Russia,RUS,3122,929689.0,Europe,Europe,0.0004821669904126725,0.010533106101662524,1928147340.0,88263518.0
Russia,RUS,313TT,45332.0,Europe,Europe,1.339125169230385e-06,1.5237874628157891e-05,33851951290.0,2974955570.0
Russia,RUS,315AL,3041464.0,Europe,Europe,2.5082795279027502e-05,0.0002927923202176981,121256979781.0,10387786120.0
Russia,RUS,321,70767576.0,Europe,Europe,0.0030597356005888144,0.02340078798141767,23128657256.0,3024153548.0
Russia,RUS,322,20969.0,Europe,Europe,7.895426004091644e-07,4.120042034347188e-06,26558414947.0,5089511181.0
Russia,RUS,323,346514.0,Europe,Europe,5.11135515810887e-05,0.00027962695565602073,6779298039.0,1239200989.0
Russia,RUS,3251,697742803.0,Europe,Europe,0.010943715868211721,0.02518852024579467,63757393869.0,27700825463.0
Russia,RUS,3252,7167535.0,Europe,Europe,0.00032897432598496184,0.0012890203025716581,21787520891.0,5560451597.0
Russia,RUS,3254,1004622.0,Europe,Europe,3.9875015997406066e-06,5.413247238498454e-06,251942720240.0,185585833371.0
Russia,RUS,325X,1073832166.0,Europe,Europe,0.020117044002481828,0.0671141909450082,53379222408.0,16000076152.0
Russia,RUS,326,1614371.0,Europe,Europe,2.1055151580779217e-05,0.00016423509218265082,76673444682.0,9829634937.0
Russia,RUS,327,1591290.0,Europe,Europe,5.362953365129509e-05,0.00024968564629852,29671897025.0,6373173723.0
Russia,RUS,3311IS,12616290.0,Europe,Europe,0.0003336046053933362,0.0014546241958105293,37818093024.0,8673229853.0
Russia,RUS,3313NF,916162966.0,Europe,Europe,0.010548260342506182,0.038783471421489336,86854413548.0,23622510632.0
Russia,RUS,332,2524653.0,Europe,Europe,2.5565288334381707e-05,0.00011474948024938844,98753159635.0,22001432987.0
Russia,RUS,33311,100399.0,Europe,Europe,6.511706923432801e-06,1.7980794575752027e-05,15418230762.0,5583679830.0
Russia,RUS,3332OM,2401135.0,Europe,Europe,1.2061061119321433e-05,3.5849578731912885e-05,199081571368.0,66978053437.0
Russia,RUS,3341,11495.0,Europe,Europe,7.464853906778975e-08,2.9449689143441167e-06,153988278184.0,3903267007.0
Russia,RUS,3342,213734.0,Europe,Europe,1.762603638324377e-06,5.18075882016984e-05,121260387391.0,4125534645.0
Russia,RUS,3344,2470020.0,Europe,Europe,1.8827698597070886e-05,0.00024046555446788004,131190755326.0,10271824609.0
Russia,RUS,3345,5322069.0,Europe,Europe,7.161348478534203e-05,0.00016608131379468265,74316576214.0,32044959655.0
Russia,RUS,334X,257965.0,Europe,Europe,4.412043281719988e-06,0.0001119230980660293,58468374748.0,2304841489.0
Russia,RUS,335,6572373.0,Europe,Europe,3.2195471538755226e-05,0.00024591359110546075,204139672006.0,26726351197.0
Russia,RUS,336111,17582.0,Europe,Europe,8.387425635186748e-08,3.27392131947144e-07,209623319058.0,53703184299.0
Russia,RUS,3362BP,706835.0,Europe,Europe,4.606633098124622e-06,4.139894027795839e-05,153438527650.0,17073746218.0
Russia,RUS,3364,110015538.0,Europe,Europe,0.0017631241156687498,0.0033456220726099605,62398067738.0,32883432621.0
Russia,RUS,3365AO,8925.0,Europe,Europe,5.791208349889016e-07,2.476002297902135e-06,15411291497.0,3604600855.0
Russia,RUS,337,44280.0,Europe,Europe,9.296612308761932e-07,8.915093070360369e-06,47630253397.0,4966857850.0
Russia,RUS,3391,507311.0,Europe,Europe,8.790137394518814e-06,2.547928856191381e-05,57713659893.0,19910720771.0
Russia,RUS,3399,792004.0,Europe,Europe,8.331274484449788e-06,6.684009556730707e-05,95063966681.0,11849235003.0
Russia,RUS,S003,12858024.0,Europe,Europe,8.765346962444711e-05,0.00022417310477065074,146691557734.0,57357567551.0
Samoa,WSM,111,314892.0,Oceania,RoAsia,6.264855980946923e-06,9.332342659691465e-05,50263246427.0,3374201007.0
Samoa,WSM,311,3779945.0,Oceania,RoAsia,3.27480329134159e-05,0.00012566861712220715,115425100799.0,30078671084.0
Samoa,WSM,315AL,14779.0,Oceania,RoAsia,1.2188164365211866e-07,2.3201734246803235e-07,121256979781.0,63697824666.0
Samoa,WSM,321,5400.0,Oceania,RoAsia,2.3347658881490582e-07,1.5351488346681074e-06,23128657256.0,3517574243.0
Samoa,WSM,322,3846.0,Oceania,RoAsia,1.4481285903827777e-07,1.0395437504430275e-06,26558414947.0,3699699987.0
Samoa,WSM,323,42656.0,Oceania,RoAsia,6.292096874131838e-06,3.9656608687702564e-05,6779298039.0,1075634085.0
Samoa,WSM,326,147090.0,Oceania,RoAsia,1.9183956141536332e-06,6.6365099829981156e-06,76673444682.0,22163757815.0
Samoa,WSM,3313NF,6097.0,Oceania,RoAsia,7.019792951144042e-08,4.580109455673622e-07,86854413548.0,13311908938.0
Samoa,WSM,332,10401.0,Oceania,RoAsia,1.0532321232498253e-07,4.5276640679389797e-07,98753159635.0,22972110660.0
Samoa,WSM,3332OM,5065.0,Oceania,RoAsia,2.5441832537263863e-08,1.259825074730519e-07,199081571368.0,40203994202.0
Samoa,WSM,3341,4552.0,Oceania,RoAsia,2.9560691590828963e-08,8.016985255696423e-08,153988278184.0,56779448319.0
Samoa,WSM,3362BP,16874.0,Oceania,RoAsia,1.099723795479212e-07,7.966884552487418e-07,153438527650.0,21180173867.0
Samoa,WSM,3365AO,22911.0,Oceania,RoAsia,1.4866372493479804e-06,7.521518856654598e-06,15411291497.0,3046060302.0
Samoa,WSM,337,55049.0,Oceania,RoAsia,1.1557570257114624e-06,2.7459240031020664e-06,47630253397.0,20047532247.0
Samoa,WSM,3399,1082779.0,Oceania,RoAsia,1.1390004412854045e-05,3.2396009740271706e-05,95063966681.0,33423221214.0
Samoa,WSM,S003,205338.0,Oceania,RoAsia,1.3997942565470963e-06,8.10011236924257e-06,146691557734.0,25350018696.0
San Marino,SMR,311,807366.0,Europe,Europe,6.994717738266811e-06,3.758587859025648e-05,115425100799.0,21480567444.0
San Marino,SMR,313TT,6444.0,Europe,Europe,1.9035830297627726e-07,2.166082769431074e-06,33851951290.0,2974955570.0
San Marino,SMR,315AL,287978.0,Europe,Europe,2.3749395747783903e-06,2.7722750225434947e-05,121256979781.0,10387786120.0
San Marino,SMR,321,2928.0,Europe,Europe,1.2659619482408227e-07,9.682048062461674e-07,23128657256.0,3024153548.0
San Marino,SMR,322,758607.0,Europe,Europe,2.8563715173284133e-05,0.00014905301767132516,26558414947.0,5089511181.0
San Marino,SMR,323,91582.0,Europe,Europe,1.3509068265349352e-05,7.390407271535837e-05,6779298039.0,1239200989.0
San Marino,SMR,3251,21639.0,Europe,Europe,3.3939593021102565e-07,7.811680568473751e-07,63757393869.0,27700825463.0
San Marino,SMR,325X,7302.0,Europe,Europe,1.3679479899852647e-07,4.563728278935256e-07,53379222408.0,16000076152.0
San Marino,SMR,326,516997.0,Europe,Europe,6.74284300313132e-06,5.2595747788552895e-05,76673444682.0,9829634937.0
San Marino,SMR,327,1269842.0,Europe,Europe,4.2796117785462016e-05,0.00019924798149112058,29671897025.0,6373173723.0
San Marino,SMR,3313NF,1134951.0,Europe,Europe,1.306728067852039e-05,4.80453165068132e-05,86854413548.0,23622510632.0
San Marino,SMR,332,1180621.0,Europe,Europe,1.195527317165015e-05,5.366109565216021e-05,98753159635.0,22001432987.0
San Marino,SMR,33312,2965.0,Europe,Europe,9.074055915437903e-08,2.8820016094451966e-07,32675575593.0,10287988703.0
San Marino,SMR,3332OM,14434084.0,Europe,Europe,7.250336583549846e-05,0.0002155046804036608,199081571368.0,66978053437.0
San Marino,SMR,3341,12469.0,Europe,Europe,8.097369583612618e-08,3.194503470461661e-06,153988278184.0,3903267007.0
San Marino,SMR,3342,20351.0,Europe,Europe,1.6782892119896411e-07,4.932936395205088e-06,121260387391.0,4125534645.0
San Marino,SMR,3344,56297.0,Europe,Europe,4.2912322488048664e-07,5.480720528529422e-06,131190755326.0,10271824609.0
San Marino,SMR,3345,12731.0,Europe,Europe,1.7130767654500332e-07,3.972855680601106e-07,74316576214.0,32044959655.0
San Marino,SMR,334X,11956.0,Europe,Europe,2.0448661437111306e-07,5.187341540431633e-06,58468374748.0,2304841489.0
San Marino,SMR,335,159768.0,Europe,Europe,7.8264062261893e-07,5.97792039857404e-06,204139672006.0,26726351197.0
San Marino,SMR,3362BP,114923.0,Europe,Europe,7.489839857049749e-07,6.730977404293523e-06,153438527650.0,17073746218.0
San Marino,SMR,3365AO,6350.0,Europe,Europe,4.1203555206493284e-07,1.7616374892637037e-06,15411291497.0,3604600855.0
San Marino,SMR,337,825394.0,Europe,Europe,1.7329196070411575e-05,0.00016618031458258867,47630253397.0,4966857850.0
San Marino,SMR,3399,491264.0,Europe,Europe,5.167720400817092e-06,4.145955412949624e-05,95063966681.0,11849235003.0
San Marino,SMR,S003,2998220.0,Europe,Europe,2.0438940361085796e-05,5.227243985432446e-05,146691557734.0,57357567551.0
Saudi Arabia,SAU,111,7570833.0,Asia,RoAsia,0.00015062363731311158,0.002243740958020525,50263246427.0,3374201007.0
Saudi Arabia,SAU,112,8447907.0,Asia,RoAsia,0.0006116596506919,0.0025245873110637065,13811450519.0,3346252658.0
Saudi Arabia,SAU,113FF,8797534.0,Asia,RoAsia,0.0005512817232546061,0.0016899821842046307,15958326984.0,5205696298.0
Saudi Arabia,SAU,211,8149934871.0,Asia,RoAsia,0.04879392390657908,0.4867998440972276,167027658743.0,16741860068.0
Saudi Arabia,SAU,311,6517531.0,Asia,RoAsia,5.6465456429183086e-05,0.00021668281094595714,115425100799.0,30078671084.0
Saudi Arabia,SAU,3121,2567054.0,Asia,RoAsia,8.344169225103483e-05,0.0017340882863951213,30764644517.0,1480347927.0
Saudi Arabia,SAU,313TT,67093081.0,Asia,RoAsia,0.001981956089480123,0.005063393236617187,33851951290.0,13250616309.0
Saudi Arabia,SAU,315AL,151471.0,Asia,RoAsia,1.2491734518999977e-06,2.3779618973526847e-06,121256979781.0,63697824666.0
Saudi Arabia,SAU,321,27033.0,Asia,RoAsia,1.1688097454506203e-06,7.685125638441286e-06,23128657256.0,3517574243.0
Saudi Arabia,SAU,322,4491663.0,Asia,RoAsia,0.0001691239107817077,0.001214061414650593,26558414947.0,3699699987.0
