Country,summary_code,iso3,impVal
United Kingdom,313TT,GBR,303916590.0
United Kingdom,315AL,GBR,238422681.0
United Kingdom,321,GBR,21843145.0
United Kingdom,322,GBR,306687625.0
United Kingdom,323,GBR,451545508.0
United Kingdom,324,GBR,1732279580.0
United Kingdom,325,GBR,12065616741.0
United Kingdom,326,GBR,831270785.0
United Kingdom,327,GBR,271082725.0
United Kingdom,331,GBR,1424769956.0
United Kingdom,332,GBR,2023928579.0
United Kingdom,333,GBR,9046117854.0
United Kingdom,334,GBR,4225654381.0
United Kingdom,335,GBR,2230784946.0
United Kingdom,3361MV,GBR,11089635980.0
United Kingdom,3364OT,GBR,6298861047.0
United Kingdom,337,GBR,469379782.0
United Kingdom,339,GBR,2372482532.0
United Kingdom,Other,GBR,8024227842.0
Uruguay,111CA,URY,74301559.0
Uruguay,113FF,URY,11009159.0
Uruguay,212,URY,130958.0
Uruguay,311FT,URY,741175331.0
Uruguay,313TT,URY,2829156.0
Uruguay,315AL,URY,5974932.0
Uruguay,321,URY,87426578.0
Uruguay,322,URY,187124967.0
Uruguay,323,URY,134997.0
Uruguay,324,URY,76630.0
Uruguay,325,URY,22274119.0
Uruguay,326,URY,491518.0
Uruguay,327,URY,295008.0
Uruguay,331,URY,6196349.0
Uruguay,332,URY,421670.0
Uruguay,333,URY,2853504.0
Uruguay,334,URY,10913229.0
Uruguay,335,URY,4277938.0
Uruguay,3361MV,URY,947873.0
Uruguay,3364OT,URY,326611.0
Uruguay,337,URY,247378.0
Uruguay,339,URY,31875008.0
Uruguay,Other,URY,37529680.0
Uzbekistan,111CA,UZB,2565680.0
Uzbekistan,113FF,UZB,68340.0
Uzbekistan,311FT,UZB,6398827.0
Uzbekistan,313TT,UZB,361493.0
Uzbekistan,315AL,UZB,908762.0
Uzbekistan,321,UZB,5000.0
Uzbekistan,322,UZB,7850.0
Uzbekistan,323,UZB,87738.0
Uzbekistan,325,UZB,2309356.0
Uzbekistan,326,UZB,486774.0
Uzbekistan,327,UZB,461023.0
Uzbekistan,331,UZB,11574319.0
Uzbekistan,332,UZB,606530.0
Uzbekistan,333,UZB,167182.0
Uzbekistan,334,UZB,715422.0
Uzbekistan,335,UZB,80387.0
Uzbekistan,3361MV,UZB,8189.0
Uzbekistan,3364OT,UZB,46349.0
Uzbekistan,337,UZB,21290.0
Uzbekistan,339,UZB,342327.0
Uzbekistan,Other,UZB,15214747.0
Vanuatu,111CA,VUT,10590975.0
Vanuatu,113FF,VUT,1565305.0
Vanuatu,311FT,VUT,1128035.0
Vanuatu,315AL,VUT,4356.0
Vanuatu,321,VUT,27349.0
Vanuatu,325,VUT,57510.0
Vanuatu,332,VUT,12453.0
Vanuatu,335,VUT,15775.0
Vanuatu,337,VUT,6675.0
Vanuatu,Other,VUT,258588.0
Vatican City,327,VAT,24557.0
Vatican City,339,VAT,125564.0
Vatican City,Other,VAT,20478.0
Venezuela,111CA,VEN,19098417.0
Venezuela,113FF,VEN,37926125.0
Venezuela,211,VEN,5591455656.0
Venezuela,311FT,VEN,115442522.0
Venezuela,313TT,VEN,32241.0
Venezuela,315AL,VEN,228065.0
Venezuela,321,VEN,745332.0
Venezuela,322,VEN,902734.0
Venezuela,323,VEN,3337280.0
Venezuela,324,VEN,116792768.0
Venezuela,325,VEN,48679102.0
Venezuela,326,VEN,2013594.0
Venezuela,327,VEN,1097429.0
Venezuela,331,VEN,1757739.0
Venezuela,332,VEN,981326.0
Venezuela,333,VEN,2252039.0
Venezuela,334,VEN,641320.0
Venezuela,335,VEN,17127390.0
Venezuela,3361MV,VEN,581460.0
Venezuela,3364OT,VEN,727849.0
Venezuela,337,VEN,53247.0
Venezuela,339,VEN,353253.0
Venezuela,Other,VEN,25635889.0
Vietnam,111CA,VNM,1706644852.0
Vietnam,113FF,VNM,1084273046.0
Vietnam,212,VNM,24270956.0
Vietnam,311FT,VNM,2092687725.0
Vietnam,313TT,VNM,1314364582.0
Vietnam,315AL,VNM,25183858448.0
Vietnam,321,VNM,1137934781.0
Vietnam,322,VNM,610309176.0
Vietnam,323,VNM,389383646.0
Vietnam,324,VNM,1551149.0
Vietnam,325,VNM,943821934.0
Vietnam,326,VNM,4523996576.0
Vietnam,327,VNM,1067256405.0
Vietnam,331,VNM,1450815493.0
Vietnam,332,VNM,2783809328.0
Vietnam,333,VNM,4741364643.0
Vietnam,334,VNM,54123933843.0
Vietnam,335,VNM,11779408369.0
Vietnam,3361MV,VNM,1817650595.0
Vietnam,3364OT,VNM,500950246.0
Vietnam,337,VNM,12606303888.0
Vietnam,339,VNM,4733638769.0
Vietnam,Other,VNM,1942927359.0
Wallis and Futuna,332,WLF,23491.0
Wallis and Futuna,Other,WLF,15723.0
West Bank Administered by Israel,111CA,ISR,2072157.0
West Bank Administered by Israel,113FF,ISR,3320.0
West Bank Administered by Israel,311FT,ISR,2675453.0
West Bank Administered by Israel,315AL,ISR,149784.0
West Bank Administered by Israel,321,ISR,54000.0
West Bank Administered by Israel,325,ISR,376575.0
West Bank Administered by Israel,327,ISR,41594.0
West Bank Administered by Israel,332,ISR,3608.0
West Bank Administered by Israel,333,ISR,11339.0
West Bank Administered by Israel,3361MV,ISR,16253.0
West Bank Administered by Israel,339,ISR,198805.0
West Bank Administered by Israel,Other,ISR,396003.0
Yemen,111CA,YEM,2282392.0
Yemen,311FT,YEM,4468652.0
Yemen,313TT,YEM,105903.0
Yemen,315AL,YEM,29855.0
Yemen,321,YEM,30886.0
Yemen,323,YEM,2600.0
Yemen,325,YEM,61697.0
Yemen,326,YEM,4652.0
Yemen,327,YEM,29754.0
Yemen,332,YEM,73730.0
Yemen,333,YEM,56092.0
Yemen,334,YEM,4015.0
Yemen,335,YEM,21684.0
Yemen,3364OT,YEM,177000.0
Yemen,337,YEM,324398.0
Yemen,339,YEM,60210.0
Yemen,Other,YEM,1181738.0
