Country,iso3,HS4,usummary_code,impVal,bea_total,weight
Algeria,DZA,6302,313TT,418.0,418.0,1.0
Algeria,DZA,4203,315AL,10887.0,13743.0,0.7921851124208688
Algeria,DZA,6104,315AL,1265.0,13743.0,0.09204686021974824
Algeria,DZA,6204,315AL,1591.0,13743.0,0.11576802735938296
Algeria,DZA,4823,322,2178.0,10285.0,0.21176470588235294
Algeria,DZA,9505,322,8107.0,10285.0,0.788235294117647
Algeria,DZA,4901,323,9839.0,9839.0,1.0
Algeria,DZA,2710,324,1679957473.0,1679957473.0,1.0
Algeria,DZA,2804,3251,21594574.0,21629423.0,0.9983888150876702
Algeria,DZA,2827,3251,32316.0,21629423.0,0.001494075916865651
Algeria,DZA,3825,3251,2533.0,21629423.0,0.00011710899546418784
Algeria,DZA,2814,325X,43314917.0,213153171.0,0.20321028674727057
Algeria,DZA,3102,325X,169552879.0,213153171.0,0.795450887287058
Algeria,DZA,3104,325X,13860.0,213153171.0,6.50236631947643e-05
Algeria,DZA,3105,325X,268321.0,213153171.0,0.0012588177728775146
Algeria,DZA,3305,325X,3194.0,213153171.0,1.4984529599139766e-05
Algeria,DZA,3924,326,3771.0,1995239.0,0.001889999142959816
Algeria,DZA,3926,326,14555.0,1995239.0,0.007294865427149329
Algeria,DZA,4009,326,979.0,1995239.0,0.0004906680352579315
Algeria,DZA,4011,326,1975934.0,1995239.0,0.990324467394633
Algeria,DZA,2523,327,84201419.0,85365292.0,0.9863659694387269
Algeria,DZA,6912,327,12157.0,85365292.0,0.00014241150841491878
Algeria,DZA,6913,327,2801.0,85365292.0,3.281193016946513e-05
Algeria,DZA,7005,327,1148915.0,85365292.0,0.013458807122688692
Algeria,DZA,7213,3311IS,26556740.0,76758622.0,0.34597728969131314
Algeria,DZA,7214,3311IS,50201882.0,76758622.0,0.6540227103086869
Algeria,DZA,8207,332,8189.0,33039.0,0.24785859136172403
Algeria,DZA,8301,332,3660.0,33039.0,0.11077817125215654
Algeria,DZA,8302,332,4011.0,33039.0,0.12140197947879779
Algeria,DZA,8419,332,15101.0,33039.0,0.4570658918248131
Algeria,DZA,8482,332,2078.0,33039.0,0.06289536608250855
Algeria,DZA,8207,3332OM,15129.0,212039.0,0.07135008182457
Algeria,DZA,8413,3332OM,47330.0,212039.0,0.22321365409193591
Algeria,DZA,8414,3332OM,103133.0,212039.0,0.48638693825192536
Algeria,DZA,8421,3332OM,46447.0,212039.0,0.21904932583156872
Algeria,DZA,8516,3344,435178.0,435178.0,1.0
