Country,iso3,HS_Section,usummary_code,impVal,bea_total,weight
Romania,ROU,18,335,78153.0,662176661.0,0.00011802439530559051
Romania,ROU,20,335,4781358.0,662176661.0,0.007220668262121066
Romania,ROU,17,336111,129292.0,129292.0,1.0
Romania,ROU,7,3362BP,507413.0,313378495.0,0.0016191698157207628
Romania,ROU,16,3362BP,112844469.0,313378495.0,0.36009002149301916
Romania,ROU,17,3362BP,197109132.0,313378495.0,0.6289810409613461
Romania,ROU,18,3362BP,4539.0,313378495.0,1.44840825787998e-05
Romania,ROU,20,3362BP,2912942.0,313378495.0,0.00929528364733515
Romania,ROU,16,3364,23822546.0,87247029.0,0.2730470741874775
Romania,ROU,17,3364,63424483.0,87247029.0,0.7269529258125225
Romania,ROU,17,3365AO,2586577.0,2586577.0,1.0
Romania,ROU,7,337,1974.0,92036230.0,2.144807539378786e-05
Romania,ROU,9,337,8935.0,92036230.0,9.708133416590401e-05
Romania,ROU,11,337,359337.0,92036230.0,0.003904299426432395
Romania,ROU,15,337,69566.0,92036230.0,0.0007558545151186657
Romania,ROU,18,337,214385.0,92036230.0,0.002329354429228577
Romania,ROU,20,337,91366674.0,92036230.0,0.9927250822855304
Romania,ROU,21,337,15359.0,92036230.0,0.0001668799341302876
Romania,ROU,6,3391,3368876.0,12286130.0,0.27420155899375964
Romania,ROU,11,3391,36929.0,12286130.0,0.003005747131114517
Romania,ROU,12,3391,4956.0,12286130.0,0.0004033816995262137
Romania,ROU,16,3391,21174.0,12286130.0,0.0017234068010024313
Romania,ROU,18,3391,8854195.0,12286130.0,0.7206659053745972
Romania,ROU,6,3399,3297868.0,23400271.0,0.1409328977429364
Romania,ROU,7,3399,2433558.0,23400271.0,0.10399700071849595
Romania,ROU,9,3399,118972.0,23400271.0,0.005084214622984495
Romania,ROU,11,3399,11046.0,23400271.0,0.00047204581519590095
Romania,ROU,12,3399,97225.0,23400271.0,0.004154866411589848
Romania,ROU,13,3399,43670.0,23400271.0,0.0018662177032052322
Romania,ROU,14,3399,233531.0,23400271.0,0.009979841686448845
Romania,ROU,15,3399,300320.0,23400271.0,0.012834039400654805
Romania,ROU,16,3399,364537.0,23400271.0,0.01557832385787327
Romania,ROU,17,3399,2855.0,23400271.0,0.00012200713401994362
Romania,ROU,18,3399,1492756.0,23400271.0,0.06379225266237301
Romania,ROU,20,3399,15003933.0,23400271.0,0.6411862922442223
Romania,ROU,6,S003,3177.0,115416919.0,2.7526293610384798e-05
Romania,ROU,7,S003,106509.0,115416919.0,0.0009228196431062243
Romania,ROU,11,S003,45455.0,115416919.0,0.00039383307398805197
Romania,ROU,15,S003,770697.0,115416919.0,0.006677504534668787
Romania,ROU,17,S003,20779.0,115416919.0,0.00018003426343411575
Romania,ROU,21,S003,114470302.0,115416919.0,0.9917982821911925
Russia,RUS,2,111,17298045.0,17298045.0,1.0
Russia,RUS,1,112,369208.0,369208.0,1.0
Russia,RUS,2,113FF,557917.0,557917.0,1.0
Russia,RUS,5,212,1057365.0,1057365.0,1.0
Russia,RUS,1,311,708851.0,53364759.0,0.013283129415050858
Russia,RUS,2,311,3355351.0,53364759.0,0.0628757828738625
Russia,RUS,3,311,247844.0,53364759.0,0.004644338410672856
Russia,RUS,4,311,49052713.0,53364759.0,0.9191967493004137
Russia,RUS,4,3121,3145233.0,3145233.0,1.0
Russia,RUS,4,3122,929689.0,929689.0,1.0
Russia,RUS,11,313TT,44051.0,45332.0,0.9717418159357628
Russia,RUS,12,313TT,510.0,45332.0,0.011250330892085061
Russia,RUS,20,313TT,771.0,45332.0,0.017007853172152122
Russia,RUS,8,315AL,900.0,3041464.0,0.0002959101274912345
Russia,RUS,11,315AL,335324.0,3041464.0,0.11025085287874524
Russia,RUS,12,315AL,2705240.0,3041464.0,0.8894532369937636
Russia,RUS,9,321,70767576.0,70767576.0,1.0
Russia,RUS,6,322,11179.0,20969.0,0.5331203204730793
Russia,RUS,10,322,9790.0,20969.0,0.46687967952692067
Russia,RUS,10,323,346514.0,346514.0,1.0
Russia,RUS,6,3251,697742803.0,697742803.0,1.0
Russia,RUS,7,3252,7167535.0,7167535.0,1.0
Russia,RUS,6,3254,1004622.0,1004622.0,1.0
Russia,RUS,6,325X,1073759534.0,1073832166.0,0.9999323618696667
Russia,RUS,16,325X,72632.0,1073832166.0,6.7638130333302e-05
Russia,RUS,7,326,1610135.0,1614371.0,0.9973760678307526
Russia,RUS,12,326,4236.0,1614371.0,0.0026239321692473417
Russia,RUS,13,327,1591290.0,1591290.0,1.0
Russia,RUS,15,3311IS,12616290.0,12616290.0,1.0
Russia,RUS,14,3313NF,877800331.0,916162966.0,0.9581268437781406
Russia,RUS,15,3313NF,38362635.0,916162966.0,0.04187315622185933
Russia,RUS,15,332,192809.0,2524653.0,0.07637049527202353
Russia,RUS,16,332,2129835.0,2524653.0,0.8436149443111588
Russia,RUS,19,332,202009.0,2524653.0,0.08001456041681768
Russia,RUS,17,33311,100399.0,100399.0,1.0
Russia,RUS,15,3332OM,4230.0,2401135.0,0.0017616668783721032
Russia,RUS,16,3332OM,2036078.0,2401135.0,0.8479648166387979
Russia,RUS,18,3332OM,207592.0,2401135.0,0.08645578028723916
Russia,RUS,20,3332OM,153235.0,2401135.0,0.06381773619559084
Russia,RUS,16,3341,11495.0,11495.0,1.0
Russia,RUS,16,3342,213734.0,213734.0,1.0
Russia,RUS,14,3344,229700.0,2470020.0,0.09299519841944599
Russia,RUS,16,3344,2240320.0,2470020.0,0.907004801580554
Russia,RUS,16,3345,25750.0,5322069.0,0.004838343884680939
Russia,RUS,18,3345,5296319.0,5322069.0,0.995161656115319
Russia,RUS,16,334X,257965.0,257965.0,1.0
Russia,RUS,15,335,40330.0,6572373.0,0.006136292021161915
Russia,RUS,16,335,6274132.0,6572373.0,0.9546220216046777
Russia,RUS,18,335,39135.0,6572373.0,0.005954470326014667
Russia,RUS,20,335,218776.0,6572373.0,0.033287216048145774
Russia,RUS,17,336111,17582.0,17582.0,1.0
Russia,RUS,16,3362BP,463393.0,706835.0,0.6555886451576394
Russia,RUS,17,3362BP,243442.0,706835.0,0.3444113548423607
Russia,RUS,16,3364,75572275.0,110015538.0,0.686923650730136
Russia,RUS,17,3364,34443263.0,110015538.0,0.31307634926986405
Russia,RUS,17,3365AO,8925.0,8925.0,1.0
Russia,RUS,20,337,44280.0,44280.0,1.0
Russia,RUS,18,3391,507311.0,507311.0,1.0
Russia,RUS,7,3399,30708.0,792004.0,0.03877253145186135
Russia,RUS,11,3399,360.0,792004.0,0.000454543158872935
Russia,RUS,14,3399,354680.0,792004.0,0.44782602108070163
Russia,RUS,15,3399,6828.0,792004.0,0.008621168579956666
Russia,RUS,18,3399,12756.0,792004.0,0.016105979262730996
Russia,RUS,20,3399,386672.0,792004.0,0.48821975646587645
Russia,RUS,1,S003,18275.0,12858024.0,0.0014212914830459174
Russia,RUS,7,S003,1000.0,12858024.0,7.777244777269043e-05
Russia,RUS,15,S003,695992.0,12858024.0,0.05412900147021035
Russia,RUS,17,S003,66056.0,12858024.0,0.005137336810072839
Russia,RUS,21,S003,12076701.0,12858024.0,0.9392345977888982
Samoa,WSM,2,111,312240.0,314892.0,0.9915780648603331
Samoa,WSM,4,111,2652.0,314892.0,0.008421935139666933
Samoa,WSM,2,311,114967.0,3779945.0,0.030414992810741955
Samoa,WSM,3,311,3408378.0,3779945.0,0.9017004215669805
Samoa,WSM,4,311,256600.0,3779945.0,0.06788458562227757
Samoa,WSM,11,315AL,13753.0,14779.0,0.9305771703092225
Samoa,WSM,12,315AL,1026.0,14779.0,0.06942282969077745
Samoa,WSM,9,321,5400.0,5400.0,1.0
Samoa,WSM,10,322,3846.0,3846.0,1.0
Samoa,WSM,10,323,42656.0,42656.0,1.0
Samoa,WSM,7,326,147090.0,147090.0,1.0
Samoa,WSM,14,3313NF,6097.0,6097.0,1.0
Samoa,WSM,15,332,10401.0,10401.0,1.0
Samoa,WSM,16,3332OM,5065.0,5065.0,1.0
Samoa,WSM,16,3341,4552.0,4552.0,1.0
Samoa,WSM,16,3362BP,16874.0,16874.0,1.0
Samoa,WSM,17,3365AO,22911.0,22911.0,1.0
Samoa,WSM,20,337,55049.0,55049.0,1.0
Samoa,WSM,14,3399,1066489.0,1082779.0,0.9849553787060887
Samoa,WSM,18,3399,16290.0,1082779.0,0.015044621293911315
Samoa,WSM,21,S003,205338.0,205338.0,1.0
San Marino,SMR,4,311,807366.0,807366.0,1.0
San Marino,SMR,11,313TT,5981.0,6444.0,0.9281502172563625
San Marino,SMR,20,313TT,463.0,6444.0,0.07184978274363749
San Marino,SMR,8,315AL,143455.0,287978.0,0.49814569168478146
San Marino,SMR,11,315AL,129567.0,287978.0,0.4499197855391731
San Marino,SMR,12,315AL,14956.0,287978.0,0.05193452277604539
San Marino,SMR,9,321,2928.0,2928.0,1.0
San Marino,SMR,7,322,33343.0,758607.0,0.04395292951422805
San Marino,SMR,10,322,725264.0,758607.0,0.956047070485772
San Marino,SMR,10,323,91582.0,91582.0,1.0
San Marino,SMR,6,3251,21639.0,21639.0,1.0
San Marino,SMR,6,325X,7302.0,7302.0,1.0
San Marino,SMR,7,326,516997.0,516997.0,1.0
San Marino,SMR,13,327,1269842.0,1269842.0,1.0
San Marino,SMR,14,3313NF,2556.0,1134951.0,0.002252079605198815
San Marino,SMR,15,3313NF,1132395.0,1134951.0,0.9977479203948012
San Marino,SMR,15,332,1174440.0,1180621.0,0.994764619636615
San Marino,SMR,16,332,6181.0,1180621.0,0.005235380363385032
San Marino,SMR,16,33312,2965.0,2965.0,1.0
San Marino,SMR,16,3332OM,14422167.0,14434084.0,0.9991743847410061
San Marino,SMR,18,3332OM,11917.0,14434084.0,0.0008256152589939202
San Marino,SMR,16,3341,12469.0,12469.0,1.0
San Marino,SMR,16,3342,20351.0,20351.0,1.0
San Marino,SMR,16,3344,56297.0,56297.0,1.0
San Marino,SMR,18,3345,12731.0,12731.0,1.0
San Marino,SMR,20,334X,11956.0,11956.0,1.0
San Marino,SMR,16,335,159768.0,159768.0,1.0
San Marino,SMR,16,3362BP,18695.0,114923.0,0.1626741383361033
San Marino,SMR,17,3362BP,26831.0,114923.0,0.23346936644535907
San Marino,SMR,20,3362BP,69397.0,114923.0,0.6038564952185377
San Marino,SMR,17,3365AO,6350.0,6350.0,1.0
San Marino,SMR,20,337,815599.0,825394.0,0.9881329401473721
San Marino,SMR,21,337,9795.0,825394.0,0.011867059852627957
San Marino,SMR,7,3399,11586.0,491264.0,0.023584060708702448
San Marino,SMR,14,3399,4475.0,491264.0,0.009109155158936946
San Marino,SMR,20,3399,475203.0,491264.0,0.9673067841323606
San Marino,SMR,21,S003,2998220.0,2998220.0,1.0
Saudi Arabia,SAU,2,111,7570833.0,7570833.0,1.0
Saudi Arabia,SAU,1,112,8447907.0,8447907.0,1.0
Saudi Arabia,SAU,4,113FF,8797534.0,8797534.0,1.0
Saudi Arabia,SAU,5,211,8149934871.0,8149934871.0,1.0
Saudi Arabia,SAU,1,311,485146.0,6517531.0,0.07443708361341128
Saudi Arabia,SAU,2,311,183191.0,6517531.0,0.028107422887593478
Saudi Arabia,SAU,3,311,933653.0,6517531.0,0.14325255990343583
Saudi Arabia,SAU,4,311,4915541.0,6517531.0,0.7542029335955595
Saudi Arabia,SAU,4,3121,2567054.0,2567054.0,1.0
Saudi Arabia,SAU,7,313TT,58904.0,67093081.0,0.0008779444783583571
Saudi Arabia,SAU,11,313TT,67019489.0,67093081.0,0.9989031357793808
Saudi Arabia,SAU,20,313TT,14688.0,67093081.0,0.0002189197422607556
Saudi Arabia,SAU,8,315AL,27811.0,151471.0,0.18360610281836126
Saudi Arabia,SAU,11,315AL,104962.0,151471.0,0.6929511259581042
Saudi Arabia,SAU,12,315AL,12957.0,151471.0,0.08554112668431581
Saudi Arabia,SAU,21,315AL,5741.0,151471.0,0.03790164453921873
Saudi Arabia,SAU,9,321,27033.0,27033.0,1.0
Saudi Arabia,SAU,7,322,12446.0,4491663.0,0.0027709113528775423
Saudi Arabia,SAU,10,322,4479217.0,4491663.0,0.9972290886471225
Saudi Arabia,SAU,10,323,835773.0,835773.0,1.0
Saudi Arabia,SAU,5,324,2228865548.0,2335892838.0,0.9541814212283655
Saudi Arabia,SAU,6,324,107027290.0,2335892838.0,0.04581857877163456
Saudi Arabia,SAU,5,3251,4812514.0,669524092.0,0.007187962401209605
Saudi Arabia,SAU,6,3251,664711578.0,669524092.0,0.9928120375987904
Saudi Arabia,SAU,7,3252,48805792.0,76187872.0,0.6405979156367565
Saudi Arabia,SAU,11,3252,27382080.0,76187872.0,0.35940208436324356
Saudi Arabia,SAU,6,3254,428149.0,428149.0,1.0
Saudi Arabia,SAU,6,325X,766532762.0,766539091.0,0.9999917434086868
Saudi Arabia,SAU,16,325X,6329.0,766539091.0,8.256591313227626e-06
Saudi Arabia,SAU,7,326,16673257.0,16813320.0,0.9916695215460123
Saudi Arabia,SAU,17,326,140063.0,16813320.0,0.008330478453987671
Saudi Arabia,SAU,5,327,17879166.0,28964005.0,0.6172891490662289
Saudi Arabia,SAU,13,327,11082628.0,28964005.0,0.3826345148055319
Saudi Arabia,SAU,15,327,2211.0,28964005.0,7.633612823917134e-05
Saudi Arabia,SAU,15,3311IS,25309830.0,25309830.0,1.0
Saudi Arabia,SAU,14,3313NF,174603.0,170112230.0,0.0010263988662073268
Saudi Arabia,SAU,15,3313NF,169929097.0,170112230.0,0.9989234577666756
Saudi Arabia,SAU,16,3313NF,8530.0,170112230.0,5.0143367117108513e-05
Saudi Arabia,SAU,15,332,7259300.0,7889043.0,0.9201749819338036
Saudi Arabia,SAU,16,332,629743.0,7889043.0,0.07982501806619637
Saudi Arabia,SAU,16,33311,60561.0,60561.0,1.0
Saudi Arabia,SAU,16,33312,1759335.0,1759335.0,1.0
Saudi Arabia,SAU,15,33313,319084.0,2462957.0,0.1295532159107934
Saudi Arabia,SAU,16,33313,2143873.0,2462957.0,0.8704467840892066
Saudi Arabia,SAU,15,3332OM,50156.0,26252485.0,0.0019105238989756588
Saudi Arabia,SAU,16,3332OM,26094777.0,26252485.0,0.9939926448867602
Saudi Arabia,SAU,17,3332OM,49000.0,26252485.0,0.0018664899722826238
Saudi Arabia,SAU,18,3332OM,58552.0,26252485.0,0.0022303412419814733
Saudi Arabia,SAU,16,3341,328236.0,328236.0,1.0
Saudi Arabia,SAU,16,3342,182404.0,182404.0,1.0
Saudi Arabia,SAU,6,3344,34000.0,176970.0,0.19212295869356388
Saudi Arabia,SAU,16,3344,142970.0,176970.0,0.8078770413064361
Saudi Arabia,SAU,16,3345,253092.0,2606225.0,0.09711057180404609
Saudi Arabia,SAU,18,3345,2353133.0,2606225.0,0.902889428195954
Saudi Arabia,SAU,16,334X,26507.0,26507.0,1.0
Saudi Arabia,SAU,15,335,2996.0,14137136.0,0.00021192411249350645
Saudi Arabia,SAU,16,335,14102381.0,14137136.0,0.9975415812651162
Saudi Arabia,SAU,18,335,3236.0,14137136.0,0.00022890067691221192
Saudi Arabia,SAU,20,335,28523.0,14137136.0,0.002017593945478066
Saudi Arabia,SAU,17,336111,63695.0,63695.0,1.0
Saudi Arabia,SAU,17,336112,7750.0,7750.0,1.0
Saudi Arabia,SAU,16,3362BP,1975428.0,3234232.0,0.6107873522987838
Saudi Arabia,SAU,17,3362BP,1258804.0,3234232.0,0.3892126477012162
Saudi Arabia,SAU,16,3364,1901739.0,10020203.0,0.18979046632089192
Saudi Arabia,SAU,17,3364,8118464.0,10020203.0,0.8102095336791081
Saudi Arabia,SAU,17,3365AO,377880.0,377880.0,1.0
Saudi Arabia,SAU,20,337,235862.0,235862.0,1.0
Saudi Arabia,SAU,11,3391,21569250.0,21673550.0,0.9951876826823478
Saudi Arabia,SAU,18,3391,104300.0,21673550.0,0.0048123173176521615
Saudi Arabia,SAU,7,3399,36862.0,595176.0,0.06193462101966477
Saudi Arabia,SAU,14,3399,375866.0,595176.0,0.6315207602457088
Saudi Arabia,SAU,15,3399,86411.0,595176.0,0.14518562576447974
Saudi Arabia,SAU,18,3399,42483.0,595176.0,0.07137888624541312
Saudi Arabia,SAU,20,3399,53554.0,595176.0,0.08998010672473353
Saudi Arabia,SAU,7,S003,57885.0,295428774.0,0.00019593555230337854
Saudi Arabia,SAU,11,S003,7256.0,295428774.0,2.4560911592179576e-05
Saudi Arabia,SAU,14,S003,33641667.0,295428774.0,0.11387403652157457
Saudi Arabia,SAU,15,S003,271756.0,295428774.0,0.0009198697754471269
Saudi Arabia,SAU,17,S003,173310.0,295428774.0,0.0005866388627398901
Saudi Arabia,SAU,21,S003,261276900.0,295428774.0,0.8843989583763429
Serbia,SRB,2,111,1192347.0,1192347.0,1.0
Serbia,SRB,1,112,888603.0,888603.0,1.0
Serbia,SRB,2,113FF,54800.0,54800.0,1.0
Serbia,SRB,5,212,21206.0,21206.0,1.0
Serbia,SRB,1,311,422048.0,98923273.0,0.004266417670996389
Serbia,SRB,2,311,35033969.0,98923273.0,0.3541529504386698
Serbia,SRB,3,311,753126.0,98923273.0,0.0076132337432870826
Serbia,SRB,4,311,58156022.0,98923273.0,0.5878901924322703
Serbia,SRB,7,311,4558108.0,98923273.0,0.04607720571477654
Serbia,SRB,4,3121,2283886.0,2283886.0,1.0
Serbia,SRB,4,3122,16500.0,16500.0,1.0
Serbia,SRB,7,313TT,1541.0,4189436.0,0.00036782994178691356
Serbia,SRB,11,313TT,4031193.0,4189436.0,0.9622280898908588
Serbia,SRB,13,313TT,2400.0,4189436.0,0.0005728694745545702
Serbia,SRB,17,313TT,3844.0,4189436.0,0.0009175459417449032
Serbia,SRB,20,313TT,150458.0,4189436.0,0.03591366475105479
Serbia,SRB,7,315AL,11092.0,11055327.0,0.0010033172243570905
Serbia,SRB,8,315AL,54737.0,11055327.0,0.00495118778485702
Serbia,SRB,10,315AL,4221.0,11055327.0,0.0003818068882087341
Serbia,SRB,11,315AL,7938362.0,11055327.0,0.7180576386388209
Serbia,SRB,12,315AL,2762384.0,11055327.0,0.24986904503141336
Serbia,SRB,20,315AL,284531.0,11055327.0,0.025737004432342888
Serbia,SRB,9,321,1422940.0,1422940.0,1.0
Serbia,SRB,7,322,369006.0,3188575.0,0.11572755854888156
Serbia,SRB,10,322,2819569.0,3188575.0,0.8842724414511185
Serbia,SRB,10,323,649710.0,649710.0,1.0
Serbia,SRB,5,324,18485435.0,21982088.0,0.840931716768671
Serbia,SRB,13,324,3496653.0,21982088.0,0.15906828323132907
Serbia,SRB,6,3251,2779592.0,2779592.0,1.0
Serbia,SRB,7,3252,116862.0,116862.0,1.0
Serbia,SRB,6,3254,37142.0,37142.0,1.0
Serbia,SRB,6,325X,3400805.0,3594044.0,0.9462335463895267
Serbia,SRB,16,325X,193239.0,3594044.0,0.05376645361047333
Serbia,SRB,7,326,184467506.0,184467506.0,1.0
Serbia,SRB,13,327,20431222.0,23282739.0,0.8775265659250829
Serbia,SRB,14,327,228570.0,23282739.0,0.009817143936544578
Serbia,SRB,20,327,2622947.0,23282739.0,0.11265629013837247
Serbia,SRB,15,3311IS,2609245.0,2609245.0,1.0
Serbia,SRB,15,3313NF,19564105.0,19566779.0,0.999863339796499
Serbia,SRB,16,3313NF,2674.0,19566779.0,0.00013666020350104635
Serbia,SRB,15,332,26557796.0,108857026.0,0.24396951649221063
Serbia,SRB,16,332,2553078.0,108857026.0,0.02345349761805912
Serbia,SRB,19,332,79746152.0,108857026.0,0.7325769858897303
Serbia,SRB,16,33311,462481.0,467229.0,0.9898379595444632
Serbia,SRB,17,33311,4748.0,467229.0,0.010162040455536793
Serbia,SRB,16,33312,918394.0,972920.0,0.9439563376228262
Serbia,SRB,17,33312,54526.0,972920.0,0.05604366237717387
Serbia,SRB,16,33313,102667.0,102667.0,1.0
Serbia,SRB,15,3332OM,163297.0,119845091.0,0.0013625672827934187
Serbia,SRB,16,3332OM,118051147.0,119845091.0,0.9850311432447408
Serbia,SRB,18,3332OM,1630647.0,119845091.0,0.013606289472465751
Serbia,SRB,16,3341,1998051.0,1998051.0,1.0
Serbia,SRB,16,3342,962707.0,962707.0,1.0
Serbia,SRB,16,3344,4798118.0,4832658.0,0.9928527944663165
Serbia,SRB,18,3344,34540.0,4832658.0,0.007147205533683534
Serbia,SRB,16,3345,604060.0,18282609.0,0.03304014213726279
Serbia,SRB,18,3345,17671210.0,18282609.0,0.9665584381310129
Serbia,SRB,20,3345,7339.0,18282609.0,0.0004014197317242851
Serbia,SRB,16,334X,1780120.0,1780120.0,1.0
Serbia,SRB,15,335,2700.0,48056124.0,5.618430649962531e-05
Serbia,SRB,16,335,47211464.0,48056124.0,0.9824234680266765
Serbia,SRB,18,335,181243.0,48056124.0,0.003771486023300589
Serbia,SRB,20,335,660717.0,48056124.0,0.01374886164352331
Serbia,SRB,17,336111,6000.0,6000.0,1.0
Serbia,SRB,16,3362BP,48813650.0,83880713.0,0.5819412860737128
Serbia,SRB,17,3362BP,33635608.0,83880713.0,0.40099334873321835
Serbia,SRB,20,3362BP,1431455.0,83880713.0,0.017065365193068876
Serbia,SRB,16,3364,7539409.0,7676294.0,0.9821678273395991
Serbia,SRB,17,3364,136885.0,7676294.0,0.01783217266040097
Serbia,SRB,17,3365AO,2705084.0,2705084.0,1.0
Serbia,SRB,11,337,6238.0,8902280.0,0.0007007193662747071
Serbia,SRB,15,337,273046.0,8902280.0,0.03067146843280598
Serbia,SRB,18,337,4876.0,8902280.0,0.0005477248525096941
Serbia,SRB,20,337,8350256.0,8902280.0,0.9379907169848622
Serbia,SRB,21,337,267864.0,8902280.0,0.030089370363547314
Serbia,SRB,7,3391,299135.0,1546306.0,0.19345136085613068
Serbia,SRB,12,3391,6047.0,1546306.0,0.00391061018970372
Serbia,SRB,18,3391,1241124.0,1546306.0,0.8026380289541656
Serbia,SRB,7,3399,546939.0,5290709.0,0.10337726002318404
Serbia,SRB,8,3399,1365.0,5290709.0,0.0002579994477110724
Serbia,SRB,11,3399,5458.0,5290709.0,0.001031619769675482
Serbia,SRB,12,3399,1300.0,5290709.0,0.00024571375972483084
Serbia,SRB,13,3399,22037.0,5290709.0,0.00416522624850469
Serbia,SRB,14,3399,1621994.0,5290709.0,0.30657403383932097
Serbia,SRB,18,3399,1312616.0,5290709.0,0.24809831725766812
Serbia,SRB,20,3399,1779000.0,5290709.0,0.3362498296542108
Serbia,SRB,7,S003,272.0,15863356.0,1.7146434840143536e-05
Serbia,SRB,10,S003,242696.0,15863356.0,0.0152991586395716
Serbia,SRB,11,S003,86943.0,15863356.0,0.005480744427597792
Serbia,SRB,16,S003,24700.0,15863356.0,0.001557047575557152
Serbia,SRB,17,S003,18843.0,15863356.0,0.00118783188122362
Serbia,SRB,21,S003,15489902.0,15863356.0,0.9764580710412097
Singapore,SGP,2,111,1121206.0,1121472.0,0.9997628117331507
Singapore,SGP,11,111,266.0,1121472.0,0.0002371882668492838
Singapore,SGP,1,112,8464802.0,8467480.0,0.9996837311691318
Singapore,SGP,8,112,2678.0,8467480.0,0.0003162688308682158
Singapore,SGP,1,113FF,4941478.0,10756693.0,0.45938635601109
Singapore,SGP,2,113FF,3824441.0,10756693.0,0.3555405922619526
Singapore,SGP,7,113FF,1990774.0,10756693.0,0.18507305172695734
Singapore,SGP,5,212,590608.0,590608.0,1.0
Singapore,SGP,1,311,373652.0,2808202243.0,0.00013305736826163485
Singapore,SGP,2,311,3926512.0,2808202243.0,0.0013982297784241177
Singapore,SGP,3,311,9152489.0,2808202243.0,0.0032591986644887813
Singapore,SGP,4,311,2793929040.0,2808202243.0,0.994917316573057
Singapore,SGP,6,311,820550.0,2808202243.0,0.00029219761576837396
Singapore,SGP,4,3121,1643703.0,1643703.0,1.0
Singapore,SGP,4,3122,13493.0,13493.0,1.0
Singapore,SGP,8,313TT,69962.0,5028232.0,0.013913836911264238
Singapore,SGP,11,313TT,4577781.0,5028232.0,0.910415629191334
Singapore,SGP,20,313TT,380489.0,5028232.0,0.0756705338974017
Singapore,SGP,7,315AL,34421.0,3543147.0,0.009714810026228097
Singapore,SGP,8,315AL,619925.0,3543147.0,0.17496451600794435
Singapore,SGP,10,315AL,22896.0,3543147.0,0.00646205195550735
Singapore,SGP,11,315AL,2020414.0,3543147.0,0.5702314919476951
Singapore,SGP,12,315AL,843172.0,3543147.0,0.2379726271588506
Singapore,SGP,18,315AL,2319.0,3543147.0,0.0006545029037745259
Singapore,SGP,9,321,1288291.0,1368956.0,0.94107553493319
Singapore,SGP,20,321,80665.0,1368956.0,0.05892446506681004
Singapore,SGP,7,322,2410337.0,9842551.0,0.24488946005969386
Singapore,SGP,10,322,7340688.0,9842551.0,0.7458115279260428
Singapore,SGP,20,322,91526.0,9842551.0,0.009299012014263376
Singapore,SGP,10,323,18902382.0,22108957.0,0.8549648904740282
Singapore,SGP,16,323,10000.0,22108957.0,0.0004523053710765279
Singapore,SGP,20,323,3196575.0,22108957.0,0.14458280415489524
Singapore,SGP,5,324,1926035964.0,1926989457.0,0.9995051903389838
Singapore,SGP,13,324,953493.0,1926989457.0,0.0004948096610162201
Singapore,SGP,6,3251,397715159.0,397715159.0,1.0
Singapore,SGP,7,3252,288294539.0,288360601.0,0.9997709049025043
Singapore,SGP,11,3252,66062.0,288360601.0,0.00022909509749565268
Singapore,SGP,6,3254,19739761380.0,19739761380.0,1.0
Singapore,SGP,6,325X,122009518.0,455741200.0,0.26771667341026
Singapore,SGP,16,325X,333731682.0,455741200.0,0.7322833265897399
Singapore,SGP,7,326,265622226.0,265951552.0,0.998761706793875
Singapore,SGP,12,326,2265.0,265951552.0,8.516588765761367e-06
Singapore,SGP,16,326,220982.0,265951552.0,0.0008309107367044055
Singapore,SGP,17,326,85214.0,265951552.0,0.000320411741759642
Singapore,SGP,20,326,20865.0,265951552.0,7.845413889519246e-05
Singapore,SGP,6,327,26126.0,96054561.0,0.00027199124880701917
Singapore,SGP,10,327,9274.0,96054561.0,9.654929347915088e-05
Singapore,SGP,13,327,95925676.0,96054561.0,0.9986582105143347
Singapore,SGP,16,327,21829.0,96054561.0,0.0002272562569933561
Singapore,SGP,18,327,71656.0,96054561.0,0.0007459926863858135
Singapore,SGP,15,3311IS,1344523.0,1344523.0,1.0
Singapore,SGP,5,3313NF,7406.0,99242480.0,7.462530158456339e-05
Singapore,SGP,6,3313NF,3431668.0,99242480.0,0.034578619961935654
Singapore,SGP,14,3313NF,85117686.0,99242480.0,0.8576739114137414
Singapore,SGP,15,3313NF,10558067.0,99242480.0,0.10638656954159147
Singapore,SGP,16,3313NF,127653.0,99242480.0,0.0012862737811469443
Singapore,SGP,6,332,76010.0,205646549.0,0.0003696147607125661
Singapore,SGP,12,332,405.0,205646549.0,1.96939847505051e-06
Singapore,SGP,14,332,71824.0,205646549.0,0.00034925944709142674
Singapore,SGP,15,332,98684346.0,205646549.0,0.4798735815401405
Singapore,SGP,16,332,101553330.0,205646549.0,0.49382462527975607
Singapore,SGP,17,332,449641.0,205646549.0,0.002186474814123917
Singapore,SGP,18,332,4680493.0,205646549.0,0.02275989080662861
Singapore,SGP,19,332,90501.0,205646549.0,0.0004400803244211018
Singapore,SGP,20,332,39999.0,205646549.0,0.00019450362865072927
Singapore,SGP,16,33311,380307.0,826816.0,0.45996569974456225
Singapore,SGP,17,33311,21023.0,826816.0,0.025426455220992336
Singapore,SGP,21,33311,425486.0,826816.0,0.5146078450344453
Singapore,SGP,16,33312,15540831.0,15540831.0,1.0
Singapore,SGP,15,33313,4980.0,73326741.0,6.791519617652174e-05
Singapore,SGP,16,33313,73321761.0,73326741.0,0.9999320848038235
Singapore,SGP,15,3332OM,2145918.0,2901823925.0,0.0007395066190999166
Singapore,SGP,16,3332OM,2629902934.0,2901823925.0,0.9062930770343001
